system:index,Area,CC,CR,CR3,CntryNm,GW,GW3,IR,IR3,Region,UR,aq_id,code,countrs,name,.geo
000000000000000001e5,6.020046621132351E8,BLZ,0.022765952879354165,0.0,Belize,0.0,0.0,0.0,0.0,AMER,0.518557789240196,362,C008,Belize; Guatemala,Mop�n-Belice,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,5.746211201208332E8,GTM,4.868375383590064E-6,0.0,Guatemala,0.0,0.0,0.0,0.0,AMER,0.6214810524754902,362,C008,Belize; Guatemala,Mop�n-Belice,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,2.12574942225E8,BLZ,0.0,0.0,Belize,0.0,0.0,0.0,0.0,AMER,0.0,361,C009,Belize; Guatemala,Pusila-Moho,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,1.637742903438725E8,GTM,0.0,0.0,Guatemala,0.0,0.0,0.0,0.0,AMER,0.0,361,C009,Belize; Guatemala,Pusila-Moho,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,2.0333363014607847E8,BLZ,0.0,0.0,Belize,0.0,0.0,0.0,0.0,AMER,0.0,364,C010,Belize; Guatemala,Sarst�n,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,2.238018856110294E8,GTM,0.0,0.0,Guatemala,0.0,0.0,0.0,0.0,AMER,0.0,364,C010,Belize; Guatemala,Sarst�n,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,7.321180517916667E7,BLZ,0.0,0.0,Belize,0.0,0.0,0.0,0.0,AMER,0.0,363,C011,Belize; Guatemala,Temash,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,2.3644451560294125E7,GTM,0.0,0.0,Guatemala,0.0,0.0,0.0,0.0,AMER,0.0,363,C011,Belize; Guatemala,Temash,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,7.38579208527696E8,GTM,0.0012760444697200307,0.0,Guatemala,0.0,0.0,0.0,0.0,AMER,0.0,57,C012,Guatemala; Honduras,Delta del R�o Motagua,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,1.7323519689705882E7,HND,3.0377351501727756E-5,0.0,Honduras,0.0,0.0,0.0,0.0,AMER,0.0,57,C012,Guatemala; Honduras,Delta del R�o Motagua,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,1.8426892589852947E8,GTM,0.004813190042610603,0.004813190042610603,Guatemala,0.0,0.0,0.0,0.0,AMER,0.2287443092401961,217,C013,Guatemala; Honduras,Chiquimula - Cop�n Ruinas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,1.312957762083333E7,HND,0.0,0.0,Honduras,0.0,0.0,0.0,0.0,AMER,0.038436777500000005,217,C013,Guatemala; Honduras,Chiquimula - Cop�n Ruinas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,3.222701871617646E7,HND,7.054169309731776E-4,7.054169309731776E-4,Honduras,0.0,0.0,0.0,0.0,AMER,0.2435246323529412,357,C014,El Salvador; Honduras,Ocotepeque-Citala,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,1.0691973085784312E7,SLV,2.2421861249689527E-5,2.2421861249689527E-5,El Salvador,0.0,0.0,0.0,0.0,AMER,0.0,357,C014,El Salvador; Honduras,Ocotepeque-Citala,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,4.275686445039216E8,GTM,0.05505405223397444,0.05505405223397444,Guatemala,0.0,0.0,0.0,0.0,AMER,0.08655135406862746,294,C015,El Salvador; Guatemala,Ostua-Metap�n,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,3.739740847482841E8,SLV,0.031375605248939106,0.031375605248939106,El Salvador,0.0,0.0,0.0,0.0,AMER,0.3643967206862745,294,C015,El Salvador; Guatemala,Ostua-Metap�n,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,3.7629990696911764E8,GTM,0.04247846946730844,0.041441527337366,Guatemala,0.0,0.0,0.0,0.0,AMER,1.1978747490931372,293,C016,El Salvador; Guatemala,R�o Paz,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,3.598048891377452E8,SLV,0.27918439847896526,0.24915352719666367,El Salvador,0.010976580485046574,0.0,0.016118393819036667,0.0,AMER,0.8580770676470588,293,C016,El Salvador; Guatemala,R�o Paz,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,2.919533533036765E8,HND,0.15504508058138827,0.13833451639803912,Honduras,3.3434824129562887E-4,0.0,4.7764198194077983E-4,0.0,AMER,0.0,215,C017,Honduras; Nicaragua,Estero Real-R�o Negro,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,3.306036167683823E8,NIC,0.062189283354785324,0.05008696283472552,Nicaragua,2.6040359594022954E-4,0.0,3.720059522798507E-4,0.0,AMER,0.38733155625,215,C017,Honduras; Nicaragua,Estero Real-R�o Negro,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,1.3147399220343131E8,CRI,1.8083145490882467E-4,0.0,Costa Rica,0.0,0.0,0.0,0.0,AMER,0.24827211999999999,219,C018,Costa Rica; Panama,Sixaola / Salinas Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,1.5643086490245098E8,PAN,8.045100744077216E-4,0.0,Panama,0.0,0.0,0.0,0.0,AMER,0.6329637763970588,219,C018,Costa Rica; Panama,Sixaola / Salinas Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,2.144643000460784E8,DOM,0.1920420215158074,0.1852205593711517,Dominican Republic,0.004332995275716041,0.004332995275716041,0.01969550998683218,0.01969550998683218,AMER,0.6882118553921568,209,CB001,Dominican Republic; Haiti,Plaine du Nord?Massacre,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,9.469924811642154E7,HTI,0.05335844396045441,0.053094995599307325,Haiti,0.0026125723543485475,0.0026125723543485475,0.011875369151280797,0.011875369151280797,AMER,1.7477221431862744,209,CB001,Dominican Republic; Haiti,Plaine du Nord?Massacre,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,6.538643937490195E8,DOM,0.03130239512668159,0.030619762296802952,Dominican Republic,1.0032660006387537E-4,0.0,4.560300002903426E-4,0.0,AMER,0.983087186102941,212,CB002,Dominican Republic; Haiti,Artibonito,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,7.378383016884805E8,HTI,0.03629449717474964,0.03294467214612728,Haiti,2.2086169128717967E-5,0.0,1.0039167785780893E-4,0.0,AMER,5.136947557843139,212,CB002,Dominican Republic; Haiti,Artibonito,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,3.7357277295392144E8,DOM,0.06901698080765088,0.03471956446407984,Dominican Republic,0.0016588526829689962,0.0,0.007540256433988713,0.0,AMER,0.2829919,210,CB003,Dominican Republic; Haiti,Los Lagos,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,8.205690542230389E7,HTI,0.0014426086185134433,0.001185223093839984,Haiti,0.0,0.0,0.0,0.0,AMER,0.036269974926470584,210,CB003,Dominican Republic; Haiti,Los Lagos,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,1.1085542556838234E8,DOM,0.0013426056486657287,9.859362477486193E-4,Dominican Republic,1.97035767241596E-7,0.0,1.028597478679249E-6,0.0,AMER,0.048582668946078426,211,CB004,Dominican Republic; Haiti,Pedernales,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,1.3240073656372547E7,HTI,0.0017648169819409647,6.587187738132598E-4,Haiti,0.0,0.0,0.0,0.0,AMER,0.0,211,CB004,Dominican Republic; Haiti,Pedernales,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,1.3469782976495096E8,CAN,0.2895937282920135,0.01553152514708534,Canada,0.053012217232782606,0.0,0.08761265380649322,0.0,AMER,1.903805968382353,397,N001,Canada; United States of America,Abbotsford-Sumas,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,1.1572583135563746E8,USA,0.4043079637457656,0.21858934498074292,United States,0.04331812067028432,0.0,0.059258722028403515,0.0,AMER,0.43514349764705884,397,N001,Canada; United States of America,Abbotsford-Sumas,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,1.3543203658112743E8,CAN,0.009083812378009789,0.0056392577253237585,Canada,3.2943558280190595E-6,0.0,1.2290684816484374E-5,0.0,AMER,0.0,406,N002,Canada; United States of America,Okanagan-Osoyoos,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,9.357877013970596E7,USA,0.00986703977101477,0.0,United States,2.5053943654921576E-4,0.0,9.347202941880212E-4,0.0,AMER,0.0,406,N002,Canada; United States of America,Okanagan-Osoyoos,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,4.1050333984313734E7,CAN,0.022313561887416494,0.0031551003352729085,Canada,0.0,0.0,0.0,0.0,AMER,0.0,398,N003,Canada; United States of America,Grand Forks,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,6654874.797303921,USA,0.0027028960035732773,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,398,N003,Canada; United States of America,Grand Forks,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,7.765320666838235E8,CAN,1.8677271123862718,1.8672777387876118,Canada,7.841509043432135E-5,0.0,0.0024678202750324316,0.0,AMER,0.0,67,N004,Canada; United States of America,Eastend-Ravenscrag (Poplar),"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,6.794487294747552E8,USA,1.0959604778062544,1.0847307088835842,United States,6.323779376357894E-4,0.0,0.019901716800910595,0.0,AMER,0.0,67,N004,Canada; United States of America,Eastend-Ravenscrag (Poplar),"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e,2.6734163239534312E8,CAN,1.0352747947874876,1.0352747947874876,Canada,0.0,0.0,0.0,0.0,AMER,0.0,68,N005,Canada; United States of America,Estevan Valley Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,1.890856898816175E8,USA,0.9673351453498578,0.9673351453498578,United States,0.0,0.0,0.0,0.0,AMER,0.0,68,N005,Canada; United States of America,Estevan Valley Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,3.2815293268039215E8,CAN,0.6019696336714178,0.0,Canada,0.004179861423007711,0.0,0.008359386608185805,0.0,AMER,0.0,71,N007,Canada; United States of America,Ch�teauguay,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,2.7741938390637255E8,USA,0.32315042837684366,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,71,N007,Canada; United States of America,Ch�teauguay,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,1.1104409378897062E8,MEX,0.0024090876878219225,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,11.051332096250011,329,N008,Mexico; United States of America,Tijuana - San Diego Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,1.1306436008235294E8,USA,0.025946076101204134,0.0035147393993056088,United States,9.324846389297331E-4,0.0,0.0024292906248090133,0.0,AMER,5.901634123504904,329,N008,Mexico; United States of America,Tijuana - San Diego Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314,2.417924772262255E8,MEX,0.008170620942172573,0.0,Mexico,2.2013222047000044E-4,0.0,2.2408364422720978E-4,0.0,AMER,3.061575322965685,340,N012,Mexico; United States of America,Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,3.4276174216519606E8,USA,0.003310784315478494,0.0,United States,0.0,0.0,0.0,0.0,AMER,2.051190925294118,340,N012,Mexico; United States of America,Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316,1.5214597009289208E8,MEX,0.014414159816277434,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.4364887649754902,339,N013,Mexico; United States of America,Rio San Pedro Aquifer / Upper San Pedro Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,1.9323007516838232E8,USA,0.010332237484392486,0.0,United States,0.0015247085167838586,0.0,0.0021727889940481087,0.0,AMER,0.0744627225245098,339,N013,Mexico; United States of America,Rio San Pedro Aquifer / Upper San Pedro Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,2.0903740930882362E8,MEX,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.029248122107843135,333,N014,Mexico; United States of America,Conejos Medanos Aquifer / Mesilla Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,3.252542741370098E8,USA,0.012633684632633152,0.0,United States,1.1681077926999535E-4,0.0,0.0010632907200944799,0.0,AMER,3.9571327323529415,333,N014,Mexico; United States of America,Conejos Medanos Aquifer / Mesilla Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,7.75499292580147E8,MEX,1.2917274947675321,1.2876201408423729,Mexico,0.3151133310025769,0.27627558160695004,0.7345509358380902,0.6022502310232845,AMER,14.40261195732843,327,N015,Mexico; United States of America,Valle de Juarez Bolson / Hueco-Tularosa Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,9.0519882490049E8,USA,1.7250936907990468,1.671275349520932,United States,0.3746826244199196,0.305121222294088,1.204632269417412,0.7977978131604557,AMER,18.594177040024515,327,N015,Mexico; United States of America,Valle de Juarez Bolson / Hueco-Tularosa Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,2.704594372142158E8,MEX,0.017449270109858216,0.016865452162731272,Mexico,0.0,0.0,0.002467554283256276,0.002464219235415894,AMER,0.0,346,N018,Mexico; United States of America,Las Palmas Aquifer / Mimbres Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,3.4805343334411764E8,USA,0.18955507665163313,0.1883877979677718,United States,0.0426529054429214,0.04264231234417857,0.06354944740289395,0.06351329065831601,AMER,0.0,346,N018,Mexico; United States of America,Las Palmas Aquifer / Mimbres Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,1.7336958896281865E9,CAN,2.5562165314936456,2.554656863147553,Canada,3.832327373917597E-4,0.0,0.013333965299631339,0.0,AMER,0.0,70,N019,Canada; United States of America,Judith River,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,1.4730570415875006E9,USA,1.793900949568526,1.7374943801027654,United States,0.0020061698349803426,0.0,0.06707389858234522,0.0,AMER,0.0,70,N019,Canada; United States of America,Judith River,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,8.82596484860049E8,CAN,1.6734498192492209,1.6734498192492209,Canada,0.0010976391526034777,0.0,0.04765225614855839,0.0,AMER,0.0,69,N020,Canada; United States of America,Milk River,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,6.892255378046569E8,USA,1.6634182677079488,1.6634182677079488,United States,2.4471550698076564E-4,0.0,0.014539475232516788,0.0,AMER,0.0,69,N020,Canada; United States of America,Milk River,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,5.848667082257353E8,CAN,1.0135256300421505,0.0,Canada,0.002816928022375913,0.0,0.0056336258907117385,0.0,AMER,0.0,58,N021,Canada; United States of America,Richelieu/Lake Champlain and Yamaska,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,4.785451551708337E8,USA,0.8390227056113617,0.0,United States,0.002046517550817635,0.0,0.004107881808065981,0.0,AMER,0.0,58,N021,Canada; United States of America,Richelieu/Lake Champlain and Yamaska,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,2.585729581810784E9,CAN,8.726889135809483,8.58348549287097,Canada,7.841509043432135E-5,0.0,0.0024678202750324316,0.0,AMER,0.0,359,N022a,Canada; United States of America,Northern Great Plains - Upper Cretaceous Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,2.279409000982107E9,USA,7.400067315586679,6.208619391641794,United States,0.004186061274598317,0.0,0.024427039121934984,0.0,AMER,0.0,359,N022a,Canada; United States of America,Northern Great Plains - Upper Cretaceous Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,2.1732023429838233E9,CAN,7.028818332340461,6.919793845386055,Canada,7.841509043432135E-5,0.0,0.0024678202750324316,0.0,AMER,0.0,360,N022b,Canada; United States of America,Northern Great Plains - Lower Tertiary Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,1.8254559577433817E9,USA,5.733862038097184,4.8545350776729315,United States,0.004186061274598317,0.0,0.024427039121934984,0.0,AMER,0.0,360,N022b,Canada; United States of America,Northern Great Plains - Lower Tertiary Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,7.152963887352939E7,MEX,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,330,N025,Mexico; United States of America,Laguna Salada Aquifer / Coyote Wells Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,8.358621571838236E7,USA,0.0,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,330,N025,Mexico; United States of America,Laguna Salada Aquifer / Coyote Wells Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,1.0080688642424018E9,MEX,1.4148619270151226,1.4064363233452086,Mexico,0.26504900935099224,0.2640698693138277,1.0961034968879342,1.0931005166119496,AMER,12.849198374117641,368,N026,Mexico; United States of America,Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,1.2873750416781864E9,USA,2.4918774623642688,2.4770607017901844,United States,0.5934943849083384,0.5911915220221979,2.365851521160174,2.358788739981903,AMER,4.537149330784315,368,N026,Mexico; United States of America,Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,9.618627229901959E7,MEX,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,341,N031,Mexico; United States of America,Sonoyta-Puerto Penasco Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,5.187710996250002E7,USA,0.0,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,341,N031,Mexico; United States of America,Sonoyta-Puerto Penasco Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,7.853566019607843E7,MEX,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.5870790056862745,336,N035,Mexico; United States of America,La Abra Plain,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,1.0076509149509802E8,USA,0.0,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,336,N035,Mexico; United States of America,La Abra Plain,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,2.195780236566176E8,MEX,1.1914260040898808E-4,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,338,N041,Mexico; United States of America,San Simon Wash,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,2.942417001083334E8,USA,0.0,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,338,N041,Mexico; United States of America,San Simon Wash,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,3.307540543210784E7,MEX,2.8205091192680936E-6,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,335,N045,Mexico; United States of America,Rio Altar Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,3.783969306078432E7,USA,5.567880222879246E-5,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,335,N045,Mexico; United States of America,Rio Altar Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,1.1878952942499982E8,MEX,0.005834417822684762,0.0,Mexico,1.2837181748403325E-4,0.0,2.1942550113844832E-4,0.0,AMER,2.5232427248774503,337,N048,Mexico; United States of America,Rio Agua Prieta Aquifer / Douglas Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,1.7821966871053922E8,USA,0.021370754883850145,0.0,United States,0.0,0.0,0.0,0.0,AMER,1.479069650122549,337,N048,Mexico; United States of America,Rio Agua Prieta Aquifer / Douglas Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,9.854189392181374E7,MEX,0.01479953986976786,0.0,Mexico,0.004591157319947139,0.0,0.004725670701050111,0.0,AMER,0.0,331,N053,Mexico; United States of America,Janos Aquifer / Playas Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,1.0274995905220588E8,USA,6.52530740076258E-6,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,331,N053,Mexico; United States of America,Janos Aquifer / Playas Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,3.603224602169117E8,MEX,0.291604472003666,0.26873145219892797,Mexico,0.2016561725371243,0.19471217869273355,0.21311976105609096,0.20578101607901403,AMER,0.0,334,N055,Mexico; United States of America,Ascension Aquifer / Hachita Moscos Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,3.7165965421568626E8,USA,0.018214663916719144,0.01545817972501881,United States,0.0029917340009033497,0.0019022300792831844,0.003161805628581364,0.0020103664863648585,AMER,0.0,334,N055,Mexico; United States of America,Ascension Aquifer / Hachita Moscos Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,4.070270754240197E7,MEX,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,332,N057,Mexico; United States of America,Potrillo Mountains,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,1.1847401672352941E8,USA,0.0,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,332,N057,Mexico; United States of America,Potrillo Mountains,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,1.1113482910906863E8,MEX,0.005619747104633573,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,326,N059,Mexico; United States of America,Red Light Draw Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,1.4105302084656864E8,USA,0.0011784026384921483,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,326,N059,Mexico; United States of America,Red Light Draw Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,1.337519647546569E8,MEX,0.0013938185257188294,0.0,Mexico,0.0,0.0,0.0,0.0,AMER,0.0,325,N061,Mexico; United States of America,Green River Valley Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,8.271270297303921E7,USA,0.004405023033627954,0.0,United States,0.0,0.0,0.0,0.0,AMER,0.0,325,N061,Mexico; United States of America,Green River Valley Bolson,"{""type"":""MultiPoint"",""coordinates"":[]}"
