system:index,Area,CC,CR,CR3,CntryNm,GW,GW3,IR,IR3,Region,UR,aq_id,code,countrs,name,.geo
0000000000000000017f,1.654567551259804E8,AFG,0.028498413214049716,0.0,Afghanistan,0.003952843641013571,0.0,0.01211023488906908,0.0,ASIA,0.0,147,AS113,Afghanistan; Pakistan,Kabul River Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,2.2637309840906855E8,PAK,0.030748646691170084,0.0,Pakistan,0.0,0.0,0.0,0.0,ASIA,0.1449530769607843,147,AS113,Afghanistan; Pakistan,Kabul River Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,2.0994299399134808E9,CHN,2.264439950412321,0.5908634805253885,China,0.24652529995447148,0.0,0.554190053499803,0.0,ASIA,26.53552758286762,203,AS114,China; Democratic People's Republic of Korea,Lower Yalu River Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,1.4424206388686275E9,PRK,3.085991407783206,1.0657449517444837,"Korea, North",0.2184607273182602,0.0,1.2245845157169002,0.0,ASIA,12.421860896789218,203,AS114,China; Democratic People's Republic of Korea,Lower Yalu River Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,7.524637557921567E8,KOR,1.0629109430041421,0.6550899817387541,"Korea, South",0.003992128257759177,0.0,0.05811139583362265,0.0,ASIA,3.9898983608823535,202,AS115,Democratic People's Republic of Korea; Republic of Korea,Middle of Korea Peninsula,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,6.509102570465688E8,PRK,0.7698729568643843,0.553920889675777,"Korea, North",0.02099657348469879,0.0,0.14964821720344054,0.0,ASIA,2.393564607867647,202,AS115,Democratic People's Republic of Korea; Republic of Korea,Middle of Korea Peninsula,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,1.1667792829156861E9,LAO,0.7662169191118321,0.2768016199318824,Laos,5.243263977480592E-4,0.0,0.042306205871578094,0.0,ASIA,2.4660269050245103,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,Lower Mekong River 1 Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,2.441660594867647E9,MMR,0.8406124038929791,0.02497164637063723,Burma,0.0014624078506980836,0.0,0.03247840297617089,0.0,ASIA,3.1375356535539214,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,Lower Mekong River 1 Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,3.064114456430883E9,THA,3.795576196521412,1.0455687485647607,Thailand,0.014724028463095395,0.0,0.33729785510198607,0.0,ASIA,8.953532380294117,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,Lower Mekong River 1 Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,2.1419368825497546E9,CHN,0.6909313163744526,0.04148782622271885,China,6.0187629055083195E-5,0.0,0.006939764406095882,0.0,ASIA,3.1824882737009808,245,AS119,China; Vietnam,Karst Aquifer of Upper Hong River and Zuojiang Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,2.206019427650245E9,VNM,0.7455106423814489,7.045008275028573E-4,Vietnam,7.837043110938301E-5,0.0,0.00790622838984751,0.0,ASIA,3.2587148567156863,245,AS119,China; Vietnam,Karst Aquifer of Upper Hong River and Zuojiang Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,7.415667242558824E8,CHN,0.19803876212910035,0.0,China,2.1806798419242207E-5,0.0,0.034027436249575854,0.0,ASIA,4.26145899389706,244,AS120,China; Vietnam,Beilun River Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,4.70877059432353E8,VNM,0.18172832940331607,0.0,Vietnam,1.3185172725343295E-4,0.0,0.013188705697183573,0.0,ASIA,4.210012200637257,244,AS120,China; Vietnam,Beilun River Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,1.067163059495098E9,MNG,1.1080783514592406E-5,0.0,Mongolia,0.0,0.0,0.0,0.0,ASIA,0.0,183,AS138,Mongolia; Russian Federation,Tes River Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,1.6094002632176468E9,BRN,3.96881863217742E-5,0.0,Brunei,0.0,0.0,0.0,0.0,ASIA,3.0285709188725503,249,AS151,Brunei Darussalam; Malaysia,Limbang Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,1.7843196941166666E9,MYS,0.0,0.0,Malaysia,0.0,0.0,0.0,0.0,ASIA,1.28697100625,249,AS151,Brunei Darussalam; Malaysia,Limbang Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,6.599501765769607E8,MYS,0.49929612750102204,0.0,Malaysia,2.724422460717721E-4,0.0,0.013926991786900005,0.0,ASIA,10.190919246985295,250,AS152,Malaysia; Thailand,Golok Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,5.888764319806373E8,THA,0.21667867011533617,0.0,Thailand,3.1750367036145825E-4,0.0,0.08870454948786757,0.0,ASIA,8.6533260622549,250,AS152,Malaysia; Thailand,Golok Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,1.0585744817632352E9,BRN,0.0,0.0,Brunei,0.0,0.0,0.0,0.0,ASIA,0.0,251,AS153,Brunei Darussalam; Indonesia; Malaysia,Baram Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,1.7394211897397056E9,IDN,0.009526597518504678,0.0,Indonesia,0.0,0.0,0.0,0.0,ASIA,0.0,251,AS153,Brunei Darussalam; Indonesia; Malaysia,Baram Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,3.162863766194853E9,MYS,0.001216082500746269,0.0,Malaysia,0.0,0.0,0.0,0.0,ASIA,0.9907251750000001,251,AS153,Brunei Darussalam; Indonesia; Malaysia,Baram Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,9.407104909561275E8,IDN,0.0,0.0,Indonesia,0.0,0.0,0.0,0.0,ASIA,0.0,252,AS154,Indonesia; Malaysia,Palah Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,8.571662143517158E8,MYS,0.004445141340843226,0.0,Malaysia,0.0,0.0,0.0,0.0,ASIA,0.0,252,AS154,Indonesia; Malaysia,Palah Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,1.2171015127144608E9,IDN,3.7126487953318435E-4,0.0,Indonesia,0.0,0.0,0.0,0.0,ASIA,0.0,278,AS155,Indonesia; Papua New Guinea,Jayapura Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,1.4023639130889704E9,PNG,1.3280940156144215E-4,0.0,Papua New Guinea,0.0,0.0,0.0,0.0,ASIA,0.0,278,AS155,Indonesia; Papua New Guinea,Jayapura Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,7.379549117803922E8,IDN,0.2648252922915251,0.03001333838056917,Indonesia,1.574446681423577E-5,0.0,0.0015574794997532649,0.0,ASIA,1.9623031562500008,279,AS156,Indonesia; Timor-Leste,Besikama Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,7.738411330441177E8,TLS,0.2958034809527374,0.017516194083884662,Timor-Leste,2.5420838206201225E-4,0.0,0.012842021805451737,0.0,ASIA,0.9814376000000001,279,AS156,Indonesia; Timor-Leste,Besikama Basin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,8.406156575196078E7,GEO,7.194948875009759E-4,0.0,Georgia,0.0,0.0,0.0,0.0,EUCA,0.0,136,AS008,Georgia; Russian Federation,Psou Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,5.9171958788480386E7,RUS,2.5937718513304017E-4,0.0,Russia,0.0,0.0,0.0,0.0,EUCA,0.23251238490196074,136,AS008,Georgia; Russian Federation,Psou Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,8.607003005144607E8,TUR,3.165063196183619,2.97570336495322,Turkey,0.5419362517068107,0.48825953125028376,0.7214411550272499,0.548424329699503,EUCA,2.776545814068627,121,AS010,Iraq; Syrian Arab Republic; T�rkiye,Upper Jezira,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,5.748581246965197E9,KAZ,9.210329474897424,7.362536073363764,Kazakhstan,0.0,0.0,0.0,0.0,EUCA,0.7546797000000001,139,AS011,Kazakhstan; Russian Federation,Syrt,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,4.503725829078432E9,RUS,9.545220086666317,9.38506428399351,Russia,0.0022565218794835485,0.0,0.011282572014461877,0.0,EUCA,1.8224635085784313,139,AS011,Kazakhstan; Russian Federation,Syrt,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,1.741012314935049E9,ARM,3.400230694741993,3.0644126246107466,Armenia,0.31979542681703166,0.05071279020341373,1.9717375852618875,0.4148939717428297,EUCA,19.099899922132344,135,AS012,Armenia; T�rkiye,Leninak-Shiraks Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,1.109643733164461E9,TUR,2.5853056277981046,2.0364114396573942,Turkey,0.14498918777761466,0.07311760585620068,1.8031496163962113,1.0225352223891084,EUCA,0.7731815278676472,135,AS012,Armenia; T�rkiye,Leninak-Shiraks Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,6.3003386869117655E7,GEO,0.0,0.0,Georgia,0.0,0.0,0.0,0.0,EUCA,0.0,132,AS013,Georgia; Russian Federation,Terek Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,7.551465861936274E7,RUS,0.0,0.0,Russia,0.0,0.0,0.0,0.0,EUCA,0.0,132,AS013,Georgia; Russian Federation,Terek Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,2.078261228406863E8,ARM,0.2162152425550213,0.21554916947604727,Armenia,0.006776722720049376,0.003938023044180432,0.05933814088694665,0.03997412568853506,EUCA,0.9775974812499999,125,AS015,Armenia; Georgia,Debed / Debeda River Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,5666657.872058823,AZE,0.007460920977230444,0.007460920977230444,Azerbaijan,3.8579338202549766E-4,0.0,0.0021539548810938867,0.0,EUCA,0.0,125,AS015,Armenia; Georgia,Debed / Debeda River Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,5.9636002085784316E7,GEO,0.059057980288058046,0.059057980288058046,Georgia,0.0013049754719926011,0.0012275182993386098,0.012412516611565385,0.011846767432873922,EUCA,0.0,125,AS015,Armenia; Georgia,Debed / Debeda River Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,1.089791177769608E7,AZE,0.010069251369524754,0.010069251369524754,Azerbaijan,0.0,0.0,2.055428814932459E-4,0.0,EUCA,0.04296419294117647,128,AS016,Azerbaijan; Georgia,Ktsia-Khrami Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,1.3395402442156862E7,GEO,0.01802481987072671,0.01802481987072671,Georgia,0.0,0.0,0.004028367112502106,0.0,EUCA,0.0,128,AS016,Azerbaijan; Georgia,Ktsia-Khrami Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,4.284002867147059E8,ARM,0.29892906112940804,0.22452189234548603,Armenia,0.0037431474959929273,0.0,0.020481840782084964,0.0,EUCA,0.30744492977941174,134,AS017,Armenia; Azerbaijan,Agstev / Akstafa - Tavush / Tovuz Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,7.565764062789218E8,AZE,1.5518482944065333,1.3608853420865978,Azerbaijan,0.04079218550259217,0.0,0.5583241069990859,0.0,EUCA,9.059536202279414,134,AS017,Armenia; Azerbaijan,Agstev / Akstafa - Tavush / Tovuz Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,4.435410056482844E8,AZE,0.1726411019420679,0.0,Azerbaijan,5.883567566653225E-4,0.0,0.021118787266941722,0.0,EUCA,2.75978589375,123,AS018,Azerbaijan; Georgia,Alazan-Agrichay Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,6.893033597551471E8,GEO,0.21503343582861972,0.0,Georgia,0.0,0.0,0.03997206295360973,0.0,EUCA,0.8934580624999999,123,AS018,Azerbaijan; Georgia,Alazan-Agrichay Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,1.2183492272700247E10,KAZ,0.7353583291795374,0.38095638491641415,Kazakhstan,0.0,0.0,0.0,0.0,EUCA,1.51931908125,140,AS019,Kazakhstan; Russian Federation,Pre-Caspian,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,1.4250354919787008E10,RUS,11.024696738751427,10.132336377404908,Russia,0.0067555392066711226,0.0,0.03622526057887572,0.0,EUCA,0.05206064036764706,140,AS019,Kazakhstan; Russian Federation,Pre-Caspian,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,1.5003010596004903E8,GEO,3.185760236709584E-5,0.0,Georgia,0.0,0.0,0.0,0.0,EUCA,0.0,131,AS020,Georgia; Russian Federation,Sulak Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,1.549952780357843E8,RUS,0.0015621952092931856,0.0,Russia,0.0,0.0,0.0,0.0,EUCA,0.0,131,AS020,Georgia; Russian Federation,Sulak Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,3.19520303163848E9,AZE,4.333267406189469,4.291020036723233,Azerbaijan,0.2253460729847787,0.0913834350036231,1.9740060659697616,0.7321658837259615,EUCA,19.806386014240207,65,AS021,Azerbaijan; Iran (Islamic Republic of),Nakhichevan / Larijan and Djebrail Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,6.426617775661765E7,ARM,0.0,0.0,Armenia,0.0,0.0,0.0,0.0,EUCA,0.0,129,AS022,Armenia; Azerbaijan,"Herher, Malishkin and Jermuk Aquifers","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,3.484478986666667E7,AZE,0.0,0.0,Azerbaijan,0.0,0.0,0.0,0.0,EUCA,0.0,129,AS022,Armenia; Azerbaijan,"Herher, Malishkin and Jermuk Aquifers","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,2.3280317550563723E8,ARM,0.45931601907520836,0.437307990860014,Armenia,0.006222830406077852,0.0,0.03345593368686034,0.0,EUCA,0.650498651985294,130,AS023,Armenia; Azerbaijan,Vorotan-Akora Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,5.1948564211274505E7,AZE,0.009845551397647884,0.0039478067895620085,Azerbaijan,9.80826282370422E-5,0.0,5.44967257055263E-4,0.0,EUCA,0.0,130,AS023,Armenia; Azerbaijan,Vorotan-Akora Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,2038223.677696078,AZE,0.0,0.0,Azerbaijan,0.0,0.0,0.0,0.0,EUCA,0.0,127,AS025,Azerbaijan; Russian Federation,Iori / Gabirry Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,1.3330075712034312E8,RUS,8.344874534805393E-4,0.0,Russia,0.0,0.0,0.0,0.0,EUCA,0.0,127,AS025,Azerbaijan; Russian Federation,Iori / Gabirry Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,5.169093586151961E8,AZE,2.330697444603566,2.31436930847597,Azerbaijan,0.07173352837289389,0.06387654886318339,0.7926636390147446,0.7672607799133805,EUCA,3.5107911814950983,126,AS026,Azerbaijan; Iran (Islamic Republic of),Lenkoran/Astara,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,5.664928252916667E8,AZE,1.6515185710288456,1.5498695680795247,Azerbaijan,0.036673977298622415,0.0,0.5419207831376212,0.0,EUCA,0.7471061772794119,133,AS027,Azerbaijan; Russian Federation,Samur Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,4.762411046911764E8,RUS,0.8755378911884468,0.6440976944552583,Russia,0.006140205773764136,0.0,0.14746955933753084,0.0,EUCA,2.090613760220588,133,AS027,Azerbaijan; Russian Federation,Samur Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,1.0259954610830883E9,KAZ,1.4476441409340421,1.41369454766401,Kazakhstan,0.0,0.0,0.0,0.0,EUCA,0.0,303,AS031,Kazakhstan; Russian Federation,South-Pred-Ural Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,1.0497232460463235E9,RUS,0.775031499832514,0.7675251509407951,Russia,0.0,0.0,0.0,0.0,EUCA,0.0,303,AS031,Kazakhstan; Russian Federation,South-Pred-Ural Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,9.940215699146812E9,KAZ,0.0,0.0,Kazakhstan,0.0,0.0,0.0,0.0,EUCA,0.0,124,AS035,Kazakhstan; Turkmenistan; Uzbekistan,Amu Darya (2),"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,3.5756523609019613E9,TKM,0.0,0.0,Turkmenistan,0.0,0.0,0.0,0.0,EUCA,0.0,124,AS035,Kazakhstan; Turkmenistan; Uzbekistan,Amu Darya (2),"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,6.240689406524755E9,UZB,0.0,0.0,Uzbekistan,0.0,0.0,0.0,0.0,EUCA,0.0,124,AS035,Kazakhstan; Turkmenistan; Uzbekistan,Amu Darya (2),"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,9.9547530795E9,KAZ,0.0,0.0,Kazakhstan,0.0,0.0,0.0,0.0,EUCA,0.0,314,AS036,Kazakhstan; Uzbekistan,Syr Darya,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,8.609605321523039E9,UZB,0.0,0.0,Uzbekistan,0.0,0.0,0.0,0.0,EUCA,0.0,314,AS036,Kazakhstan; Uzbekistan,Syr Darya,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,6.325148115060049E9,TKM,11.475820205491427,11.282522373850284,Turkmenistan,0.19347004830238235,0.19345740737300585,10.227139743378805,10.192125251552278,EUCA,18.773715100318643,302,AS037,Turkmenistan; Uzbekistan,Birata-Urgench,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,8.214629847811029E9,UZB,14.841381234196092,14.719685850437617,Uzbekistan,0.7712281921880475,0.7644459243397064,13.563445831732434,13.420080851635568,EUCA,38.08072168269609,302,AS037,Turkmenistan; Uzbekistan,Birata-Urgench,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,1453858.119117647,TKM,0.0,0.0,Turkmenistan,0.0,0.0,0.0,0.0,EUCA,0.0,160,AS040,Turkmenistan; Uzbekistan,Sherabad,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,1.6238123471715686E8,UZB,0.36629497750967116,0.3522738748084934,Uzbekistan,0.020030138912741573,0.0,0.3079669245706144,0.0,EUCA,0.7689365352205882,160,AS040,Turkmenistan; Uzbekistan,Sherabad,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,1.0674159914713238E9,UZB,3.2094134238908687,3.0823875506323217,Uzbekistan,0.16472695420010597,0.0,2.6324263561551096,0.0,EUCA,12.62202502811275,156,AS041,Afghanistan; Tajikistan,Amu Darya (1),"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,8747970.96127451,TJK,0.018879581869403642,0.01613237280067562,Tajikistan,0.0,0.0,0.0,0.0,EUCA,0.0,157,AS042,Tajikistan; Uzbekistan,Kofarnihon Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,3.015739636534314E8,UZB,0.20611236257423426,0.10740310642794952,Uzbekistan,0.0,0.0,0.0,0.0,EUCA,0.0,157,AS042,Tajikistan; Uzbekistan,Kofarnihon Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,5.193991018928922E8,TJK,1.748509303906733,1.2353662238791012,Tajikistan,0.04818444173363025,0.0361075295028048,0.8271828560924124,0.6129275422666731,EUCA,10.259248312034309,167,AS043,Tajikistan; Uzbekistan,Karatag / North-Surhandarya Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,6.05048866042647E8,UZB,2.073312562299648,1.7895552204201302,Uzbekistan,0.06703236218597429,0.06604634231256512,1.0576876348355142,1.0173913087693023,EUCA,12.965595105980402,167,AS043,Tajikistan; Uzbekistan,Karatag / North-Surhandarya Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,1.8807780122941166E8,TJK,0.09473497678590212,0.09217130294391207,Tajikistan,9.286564224490702E-4,6.240298046555318E-5,0.01881360697969191,0.001908581836003541,EUCA,1.3498503033823528,168,AS044,Tajikistan; Uzbekistan,Zeravshan Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,4.9914679305147076E8,UZB,1.4139687711808415,1.3513240015774721,Uzbekistan,0.030296565064860222,3.3636508836168606E-4,0.4658855035826525,0.005607376714598251,EUCA,6.2422788562500005,168,AS044,Tajikistan; Uzbekistan,Zeravshan Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,3.91899744342402E8,UZB,1.6439091544053652,1.6439091544053652,Uzbekistan,0.06489759931641295,0.06489759931641295,1.0047969532498944,1.0047969532498944,EUCA,4.31596175767157,174,AS045,Tajikistan; Uzbekistan,Dustlik,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,5.743721166813725E7,TJK,0.3473102649280548,0.3473102649280548,Tajikistan,0.012401238913041278,0.012401238913041278,0.2257797004511882,0.2257797004511882,EUCA,0.014375202352941178,169,AS046,Tajikistan; Uzbekistan,Havost,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,3.563433847188726E8,UZB,1.7561828130159782,1.3422928859341015,Uzbekistan,0.0464854083752716,0.0464854083752716,0.7357071711198572,0.7357071711198572,EUCA,1.4511459437499996,169,AS046,Tajikistan; Uzbekistan,Havost,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,1.3999326358041668E9,KAZ,4.459101724739517,4.248457007822027,Kazakhstan,0.26048900792261065,0.17701420205236604,2.775259738165403,1.8442177727175348,EUCA,12.630871194901955,64,AS047,Kazakhstan; Uzbekistan,Pretashkent Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,1.5106936080213234E9,UZB,6.503512768951706,6.361797578698141,Uzbekistan,0.319370132846408,0.17786159134719737,4.341615111291532,2.4199512606660547,EUCA,47.965687875024614,64,AS047,Kazakhstan; Uzbekistan,Pretashkent Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,2.965428223877451E8,TJK,1.9337724573932422,1.9303514848030945,Tajikistan,0.07583109789190437,0.07583109789190437,1.327503271754625,1.327503271754625,EUCA,2.802970371029412,170,AS048,Tajikistan; Uzbekistan,Zafarobod Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,5.30725512982353E8,UZB,2.197358001712538,1.2555991284727344,Uzbekistan,0.024325028103372164,0.02370666826736769,0.4291805589162214,0.4174277687303003,EUCA,0.8238737161764704,170,AS048,Tajikistan; Uzbekistan,Zafarobod Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,4101202.3654411766,TJK,0.02465275261309775,0.02465275261309775,Tajikistan,0.0014159394747966835,0.0014159394747966835,0.02465275261309775,0.02465275261309775,EUCA,0.0370885524754902,155,AS049,Tajikistan; Uzbekistan,Syr-Darya 3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,1.3250557157401963E8,UZB,0.7023756850271168,0.7023756850271168,Uzbekistan,0.03034456231665255,0.03034456231665255,0.4684532683205193,0.4684532683205193,EUCA,3.01779756745098,155,AS049,Tajikistan; Uzbekistan,Syr-Darya 3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,1.8288382050735295E7,TJK,0.12726364250862157,0.12726364250862157,Tajikistan,0.0076385536808407685,0.0076385536808407685,0.11977919267257364,0.11977919267257364,EUCA,0.0,154,AS050,Tajikistan; Uzbekistan,Kokaral,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,2.823082303107843E8,UZB,1.7002040582014915,1.7002040582014915,Uzbekistan,0.08154768743348102,0.08154768743348102,1.2540915085131246,1.2540915085131246,EUCA,0.0,154,AS050,Tajikistan; Uzbekistan,Kokaral,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,5.758762386732843E8,TJK,2.55470774200561,2.437822929488709,Tajikistan,0.09698843631611709,0.09698843631611709,1.7534284078788458,1.7534284078788458,EUCA,4.558317171911765,171,AS051,Tajikistan; Uzbekistan,Dalverzin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,5.19115195070588E8,UZB,2.703999310053295,2.703999310053295,Uzbekistan,0.12119301257598539,0.12119301257598539,1.8985881695365763,1.8985881695365763,EUCA,8.07174423772058,171,AS051,Tajikistan; Uzbekistan,Dalverzin Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,2.520731158022059E8,UZB,1.2393084108089145,1.1929100620019575,Uzbekistan,0.04026074744411619,0.04026074744411619,0.6235408476967479,0.6235408476967479,EUCA,2.7504571587499997,153,AS052,Tajikistan; Uzbekistan,Ahangaran,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,1.1256716125294116E8,KGZ,0.0940523044189702,0.07369231321799335,Kyrgyzstan,0.002684823910446341,5.451455666057988E-4,0.05498615250534894,0.010677024360064237,EUCA,0.8920477104166666,152,AS053,Tajikistan; Kyrgyzstan; Uzbekistan,Sulyukta-Batken-Nau-Isfara Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,1.8851925142279408E9,TJK,4.920659898129566,4.710222380448744,Tajikistan,0.158253821840814,0.15706920796328064,3.0876735413840617,3.064791625014765,EUCA,26.497298578210778,152,AS053,Tajikistan; Kyrgyzstan; Uzbekistan,Sulyukta-Batken-Nau-Isfara Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,4.3879879794926465E8,UZB,1.7581567548166672,1.7482454696078376,Uzbekistan,0.08736091168639676,0.08671593265396191,1.3614015561290425,1.3515197236295455,EUCA,12.047572374460788,152,AS053,Tajikistan; Kyrgyzstan; Uzbekistan,Sulyukta-Batken-Nau-Isfara Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,3.9240091905294096E8,KAZ,0.6874303830811139,0.43703187571235036,Kazakhstan,0.001557764487716217,6.98973390241168E-4,0.07178651069262264,0.05226404424718189,EUCA,0.0,181,AS054,Kazakhstan; Kyrgyzstan,South Talas Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,1.9990471680416662E8,KGZ,0.5609528594034153,0.5591203507422637,Kyrgyzstan,0.001557562699701555,0.0014705241956112195,0.22133059442941785,0.20833535714222087,EUCA,0.0,181,AS054,Kazakhstan; Kyrgyzstan,South Talas Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
