"aq_id","CountryName","type","area_km2","lat_c","lon_c","CSI","RDS_mainDist","GWIrrig","Irrig","IrrigNeed","IrNeed0","Overdraft","OverIR6","G_Irrig","G_IrrigGW","G_IrrigNeed","G_CSI","gini_crpGWSpct_gt0","gini_gwpct_gt0","RiverBorder","IGRAC_Code","CountryCode","Countries","AquiferName","Region"
253,"Bolivia","treat",338.33593058193,-21.5660367446342,-68.1097604680371,0,1.24371680328565,0,0,0,0,0,0,NA,NA,NA,0.819430279035303,NA,NA,TRUE,"S030","BOL","Bolivia (Plurinational State of); Chile","Salar de Ascotán","AMER"
253,"Chile","treat",1379.26674645376,-21.6052058917858,-68.2709166335683,-0.740723055574609,16.2034556354061,0,0,0,0,0,0,NA,NA,NA,-0.900152345270388,NA,NA,TRUE,"S030","CHL","Bolivia (Plurinational State of); Chile","Salar de Ascotán","AMER"
59,"Bolivia","treat",115.348141136636,-21.9933894845438,-67.99550997752,0,0,0,0,0,0,0,0,NA,NA,NA,0.491517329507193,NA,NA,TRUE,"S031","BOL","Bolivia (Plurinational State of); Chile","Silala","AMER"
59,"Chile","treat",85.2171701692936,-22.0404578677687,-68.0371597039887,-0.0579395487441464,0.120844913377117,0,0,0,0,0,0,NA,NA,NA,0.705450799746818,NA,NA,TRUE,"S031","CHL","Bolivia (Plurinational State of); Chile","Silala","AMER"
1,"Bolivia","treat",25.2847497052891,-17.5809246682507,-69.4410573900044,-0.473917541007832,0,0,0,0,0,0,0,NA,NA,NA,0.889730584775475,NA,NA,TRUE,"S032","BOL","Bolivia (Plurinational State of); Chile; Peru","Laguna Blanca","AMER"
1,"Chile","treat",32.2204983850271,-17.5725787206868,-69.5159733506476,-0.4170440032509,0,0,0,0,0,0,0,NA,NA,NA,0.0953625553179437,NA,NA,TRUE,"S032","CHL","Bolivia (Plurinational State of); Chile; Peru","Laguna Blanca","AMER"
1,"Peru","treat",478.638596745047,-17.5519594353475,-69.6996815173306,-0.133741824333279,0,0,0,0,0,0,0,0.683370406162007,NA,NA,-0.0221286138641985,NA,0.683370406162007,TRUE,"S032","PER","Bolivia (Plurinational State of); Chile; Peru","Laguna Blanca","AMER"
156,"Afghanistan","treat",22.0416564620822,37.3427686332512,67.034236811534,5683.03282399548,0,0,0.0713698778352578,0.0770106808294622,0.0770106808294622,0,0,-0.0544626789349509,NA,-0.0807573802184476,NA,-0.0807573802184476,-0.0544626789349509,FALSE,"AS041","AFG","Afghanistan; Tajikistan","Amu Darya (1)","ASIA"
175,"Afghanistan","treat",28.8561028793879,37.24896089157,68.6951242553158,5692.97949050086,0,0,0.000689794869800546,0.00238200282159704,0.00238200282159704,0,0,0.00629174649552633,NA,-0.0974544594914093,0.832811710053157,-0.0974544594914093,0.00629174649552633,FALSE,"AS070","AFG","Afghanistan; Tajikistan","Vakhsh Aquifer","ASIA"
178,"China","treat",19997.0803970488,43.5639156399473,81.6175824818036,5674.62807152615,12.5866353184066,0.00578059657618085,0.206844560608042,0.171659052873953,0.209236513991158,0.147112053366903,0.0413890874511762,0.0210219988315437,-0.258377939959646,-0.00158814281916331,-0.948573769190807,-0.00158814281916331,-0.0338898167628632,FALSE,"AS072","CHN","China; Kazakhstan","Ile River Valley","ASIA"
180,"China","treat",8078.54116250637,46.5392760004001,83.3633369407479,4958.11418698147,11.3826000518308,0.00291388255756493,0.237270508248129,0.266307538434221,0.28338340392835,0.222196791895082,0.12369642637411,0.0188475411126521,0.316748803830347,-0.0156894019662182,-0.600475972660747,-0.0156894019662182,0.00131293470879845,TRUE,"AS074","CHN","China; Kazakhstan","Tacheng Basin / Alakol","ASIA"
313,"China","treat",17166.1737023472,47.3085598571824,87.5864534819034,2263.22062769471,17.0150392696725,0.0131661513680251,0.212930181979686,0.0584751161899734,0.107978662811585,0.0771785090373643,0.0154507843500635,0.00609694847438602,0.194586896607911,0.169364088731624,-0.942225087073776,0.169364088731624,0.0108957277939496,TRUE,"AS076","CHN","China; Kazakhstan","Zaisan Artesian Basin / Ertix River Plain","ASIA"
189,"Mongolia","treat",88886.9149980735,48.8039030558384,95.1792511352371,262.241720954185,65.7964196393844,0,5.26940610457855e-06,9.99866690998915e-06,0.000731898523283136,0,0,-0.438917360555746,-0.454531024972762,-0.643296874244262,-0.887729134736719,-0.643296874244262,-0.455819316054618,FALSE,"AS077","MNG","Mongolia; Russian Federation","Yenisei Upstream","ASIA"
248,"China","treat",13001.5586862463,24.5576423551422,99.0510710254573,8002.33201273316,10.5624377607307,0,0.0096991713264615,0.0290138907224774,0.111624739111929,0,0,0.311390445596476,NA,0.283772605533683,-0.991975493188364,0.283772605533683,0.270477302209211,FALSE,"AS081","CHN","China; Myanmar","Nu River Valley Aquifer","ASIA"
248,"Burma","treat",4598.00326074003,23.764492534553,98.4620657859349,5025.25869932985,5.01392409011053,0,0.000164619576776398,1.48124927193335e-07,0.025949673269864,0,0,-0.513000969367349,NA,-0.871332127277445,-0.768827983874789,-0.871332127277445,-0.513000969367349,FALSE,"AS081","MMR","China; Myanmar","Nu River Valley Aquifer","ASIA"
241,"Burma","treat",15402.6739422321,16.7837342694775,98.09588503019,6960.10820774553,5.83212104984615,0,0.0196863695802538,0.00203599324906251,0.0661363335603829,0,0,0.404761466676917,NA,-0.47356665531855,-0.97985307520742,-0.47356665531855,0.468717270293542,FALSE,"AS082","MMR","Myanmar; Thailand","Salween River Aquifer","ASIA"
241,"Thailand","treat",18428.553172402,15.2488219298629,98.92387418216,3165.35472980031,21.702793700069,0,0.0184831193180658,0.022991321049845,0.0725554086689287,0.000103301057725883,1.2843465231162e-05,-0.19764304693209,NA,-0.0407986293121008,-0.985835344157026,-0.0407986293121008,-0.266081915084471,FALSE,"AS082","THA","Myanmar; Thailand","Salween River Aquifer","ASIA"
238,"China","treat",38411.2155390086,23.5731122748023,104.024455745105,8487.33083859116,11.7489649651752,0,0.010977684761754,0.0121514902305277,0.116972708080906,0.000299294251683102,0,0.175777485465912,NA,0.394812968348892,-0.8765330189997,0.394812968348892,0.161334662698826,FALSE,"AS083","CHN","China; Vietnam","Upriver of Zuo River","ASIA"
238,"Vietnam","treat",12595.9808515847,22.5665526413038,104.692477741384,3466.65761851937,0.00163928656943173,0,0.000430439454287967,0,0.0178622835041999,0,0,-0.0198382270487765,NA,NA,-0.975793899441888,NA,-0.021112416203072,FALSE,"AS083","VNM","China; Vietnam","Upriver of Zuo River","ASIA"
199,"China","treat",8085.03739487377,41.8678830737596,127.708023569468,4214.43128262203,8.05065844672334,0,0.000429195727459582,0,0.0159468953067465,0,0,-0.769707719185863,NA,NA,-0.166406149082464,NA,-0.775208125979726,FALSE,"AS086","CHN","China; Democratic People's Republic of Korea","Upper Yalu River Basin","ASIA"
199,"Korea, North","treat",6559.47582948978,41.307835945385,127.986756010627,7219.36356332125,20.5967296408185,0,0.00107402623018983,0.00151003795286661,0.0379582549300287,0,0,-0.103118579290934,NA,-0.142990932738617,-0.972739098795089,-0.142990932738617,-0.141871082476133,FALSE,"AS086","PRK","China; Democratic People's Republic of Korea","Upper Yalu River Basin","ASIA"
200,"China","treat",40976.5329916912,47.3649437518725,132.383363333552,8573.47909151679,9.38720605878839,0.0650376591709063,0.0658177643257417,0.0260565461509406,0.500433612794953,0,0,0.28300589374926,0.281591027783897,0.480853096565239,-0.805838010295309,0.480853096565239,0.281591027783897,FALSE,"AS087","CHN","China; Russian Federation","Middle Heilongjiang - Amur River Basin","ASIA"
277,"Indonesia","treat",115751.128943894,-6.67039010923125,139.486259184901,9132.92669917512,106.918267379411,0,0,0,0.00139006461591802,0,0,-0.685996423039183,NA,NA,-0.997873120943015,NA,-0.711236349537118,FALSE,"AS088","IDN","Indonesia; Papua New Guinea","Merauke - Ketu Basin Aquifer","ASIA"
277,"Papua New Guinea","treat",86509.9283098967,-7.70199724000988,142.163766767216,8474.07344118854,178.7964424927,0,0,0,2.08220959120413e-06,0,0,NA,NA,NA,-0.968127701881164,NA,NA,FALSE,"AS088","PNG","Indonesia; Papua New Guinea","Merauke - Ketu Basin Aquifer","ASIA"
239,"Cambodia","treat",135686.665435265,12.497106655357,104.356848846976,7181.48851938769,8.192426152924,0,0.0268516906636767,0.0727416596224054,0.313194380833025,0.0151125898986952,0,0.0625558330803728,NA,-0.129498121103447,-0.85949633061509,-0.129498121103447,-0.969642087573289,FALSE,"AS089","KHM","Cambodia; Vietnam","Cambodia Mekong River Delta Aquifer","ASIA"
239,"Vietnam","treat",44985.0396611712,10.178248411842,105.73021025419,5489.03409975353,2.48640646297244,0,0.364493619569822,0.323083929600755,0.479830847315896,0.00263472846942886,0,-0.0450700165981281,NA,-0.0380990798142591,-0.999295148115077,-0.0380990798142591,-0.0450579489877527,FALSE,"AS089","VNM","Cambodia; Vietnam","Cambodia Mekong River Delta Aquifer","ASIA"
240,"Laos","treat",4539.0015432817,14.9272050591479,105.724293799823,6502.10983909448,0.368768022328307,0,0.0156926691655732,0.143989754274946,0.282923902626494,0.0153398350426214,0,0.164618868030987,NA,0.114912005160426,-0.620107933022019,0.114912005160426,0.164618868030987,FALSE,"AS090","LAO","Lao People?s Democratic Republic; Thailand","Khorat Plateau Aquifer","ASIA"
240,"Thailand","treat",91328.4873165386,15.5360038034929,103.360428961387,5808.66505348201,0.30524221313792,0.000378581853367842,0.0646461061739683,0.653137762640486,0.68566551578122,6.77522803705631e-07,0,0.0969861342724766,0.36460619604355,-0.0104015944411409,-0.997325091459576,-0.0104015944411409,0.105994319371736,FALSE,"AS090","THA","Lao People?s Democratic Republic; Thailand","Khorat Plateau Aquifer","ASIA"
242,"Laos","treat",70989.5268759809,17.5132037524818,104.824968715756,8224.23755615001,14.9430357640192,0,0.00417881206830278,0.0325643314309677,0.0750351689283938,0.00309465107488094,0,-0.280661084087681,NA,-0.459732857178714,-0.889158398195862,-0.459732857178714,-0.298678141821122,FALSE,"AS091","LAO","Lao People?s Democratic Republic; Thailand; Vietnam","Lower Mekong River 2 Aquifer","ASIA"
242,"Thailand","treat",32067.0229793686,17.606510544904,103.406374532103,6403.47897404202,0.365002749307649,0,0.0388631274473365,0.398067108666551,0.473017447384384,0.0120788545595653,0,0.0208628805202309,NA,0.116976333465263,-0.342859034473189,0.116976333465263,0.0605418693491151,FALSE,"AS091","THA","Lao People?s Democratic Republic; Thailand; Vietnam","Lower Mekong River 2 Aquifer","ASIA"
242,"Vietnam","treat",4107.34560309692,17.1361603609585,106.361158401973,7557.25318009393,8.31059059429064,0,0,0,0.000922991341632097,0,0,0.254172297780279,NA,NA,0.634865048547609,NA,0.243121343450782,FALSE,"AS091","VNM","Lao People?s Democratic Republic; Thailand; Vietnam","Lower Mekong River 2 Aquifer","ASIA"
247,"China","treat",33650.385110732,23.4771082413187,102.139052962245,8040.82154962304,8.22758987697273,0,0.00165715818846149,0.00518428872908984,0.0407889014289717,0,0,-0.00293938900938562,NA,0.11473968351801,-0.284102036538994,0.11473968351801,-0.0168257821657265,FALSE,"AS092","CHN","China; Vietnam","Hong River Basin","ASIA"
247,"Vietnam","treat",27288.1568520209,22.163062391104,103.680736077631,3922.44055660908,0.611248457146716,0,0.000463716970263816,0,0.0157799639141358,0,0,0.0974259801933459,NA,NA,0.708159851031998,NA,0.098887083510452,FALSE,"AS092","VNM","China; Vietnam","Hong River Basin","ASIA"
246,"China","treat",30558.6065995278,22.8936957366413,100.275881021852,7178.12900693817,24.5597151359165,0,0.00254190076413246,0.0166376581393659,0.0589443619595683,0,0,-0.0297187570617186,NA,0.00661253479075219,0.599890525100464,0.00661253479075219,-0.0299707220297887,FALSE,"AS093","CHN","China; Myanmar","Downstream of Lancang River","ASIA"
246,"Burma","treat",9038.2156066629,21.4078206274933,100.003868060396,8687.77787827744,6.97134885091598,0,0.000591647203073411,1.35273070971449e-05,0.0386871878336074,0,0,0.258572217973585,NA,-0.101234085126227,0.592736561117198,-0.101234085126227,0.250155882756272,FALSE,"AS093","MMR","China; Myanmar","Downstream of Lancang River","ASIA"
193,"China","treat",2355.16959034156,46.5371764850144,90.8241258837327,604.055768399925,34.5287755262734,0,0.00352745936609623,0,0.00199602083388431,0,0,0.331968603233095,NA,0.501838597680986,0.448905417973407,0.501838597680986,0.188831441254773,TRUE,"AS094","CHN","China; Mongolia","Bulgan River","ASIA"
193,"Mongolia","treat",9797.97338761273,46.6721248476118,91.2769493971583,193.788177757001,104.503419056898,0,5.60528398898239e-06,4.57972959300358e-06,2.90283595829194e-05,5.60528398898239e-06,0,0.112379619326118,0.0898575179955814,0.547660950068517,-0.362463978006654,0.547660950068517,0.0993652589693568,TRUE,"AS094","MNG","China; Mongolia","Bulgan River","ASIA"
192,"Mongolia","treat",14020.0143492021,50.2287251295457,92.145838672215,1191.49361353243,90.5606118919284,0.000114224176044646,0.000704373832789867,2.71702098066276e-05,0.000536293138299365,9.43506621746777e-05,0,0.0618629266024608,0.0773337876890393,0.609856197693544,-0.814886502858145,0.609856197693544,0.0647248738561743,TRUE,"AS095","MNG","Mongolia; Russian Federation","Uvs Lake Aquifer","ASIA"
191,"Mongolia","treat",10345.9741705547,51.180733629264,98.7880702413309,-0.645090280087693,369.25982725226,0,0,0,0,0,0,0.715097443116707,NA,NA,0.187623777506492,NA,NA,FALSE,"AS096","MNG","Mongolia; Russian Federation","Shishhid River Aquifer","ASIA"
190,"Mongolia","treat",21099.2648694401,49.8804237915608,99.1124310149759,630.378007516753,122.578028110751,0,0,0,1.77928094191395e-07,0,0,0.163362607747158,0.360473788233399,NA,-0.748782544201952,NA,0.360473788233399,TRUE,"AS097","MNG","Mongolia; Russian Federation","Delger River","ASIA"
184,"Mongolia","treat",398.074459012719,50.3449042236533,104.842428974681,6780.38211815797,90.6483790834567,0,0,0.0044993631574078,0.00488772005588951,0,0,NA,NA,-0.299727632273888,0.660133822024719,-0.299727632273888,NA,FALSE,"AS098","MNG","Mongolia; Russian Federation","Zelter Basin","ASIA"
187,"Mongolia","treat",2664.51872889785,49.2044108229007,108.735016391299,275.918567853565,193.642792795462,0,0,0,0,0,0,NA,NA,NA,0.706897964547094,NA,NA,FALSE,"AS100","MNG","Mongolia; Russian Federation","Minj River Basin","ASIA"
186,"Mongolia","treat",5414.9811793584,49.1104860026116,111.057542094992,7576.57297179674,102.60086110216,0,0,0,2.02876098848751e-07,0,0,-0.417977541148828,NA,NA,-0.970355617036176,NA,-0.0860604662344246,FALSE,"AS101","MNG","Mongolia; Russian Federation","Balj River Basin","ASIA"
188,"Mongolia","treat",2326.37821165394,49.7252627618426,113.365475621895,9401.53202927657,212.647904766859,0,0,0,0.000279607470791296,0,0,-0.0797999119321573,NA,NA,0.757316560103307,NA,NA,TRUE,"AS102","MNG","Mongolia; Russian Federation","Onon River Basin","ASIA"
185,"Mongolia","treat",2181.57696800518,49.7112647429243,115.646631340591,2540.38021389692,25.8948703376047,0,0,0,6.81932813168897e-06,0,0,0.144393061910386,NA,NA,0.880247071990193,NA,NA,TRUE,"AS103","MNG","Mongolia; Russian Federation","Ulz River Basin","ASIA"
182,"China","treat",2098.54368316694,49.8953730774675,118.795144002305,5180.09310801736,5.98950400084672,0,0.000139975219025413,3.14862314106452e-06,0.00962062589794616,0,0,0.780743664383211,NA,-0.803487853955456,-0.141388066271135,-0.803487853955456,NA,FALSE,"AS104","CHN","China; Russian Federation","Erguna River","ASIA"
201,"China","treat",13779.5793618195,50.8572451842706,127.213772106944,8115.9779196562,8.68283921858535,0.000765662578950965,0.000765822734574374,5.4662613709012e-05,0.148082763502681,0,0,-0.273795382834768,-0.254884553781067,-0.910650432439492,-0.447156229669183,-0.910650432439492,-0.273795382834768,FALSE,"AS105","CHN","China; Russian Federation","Zeya River Basin","ASIA"
198,"China","treat",2546.91585412853,48.4944612549324,116.300298267498,278.780859675293,65.841695300812,0,0,0,0.000259383023076446,0,0,0.914193939440208,NA,NA,-0.922759615930492,NA,NA,FALSE,"AS106","CHN","China; Mongolia","Kherlen River Basin","ASIA"
198,"Mongolia","treat",4971.90857213004,48.2055628561718,114.783528319963,892.057376649305,52.799291212149,0,0,0,8.01840552952679e-08,0,0,0.42709878179237,0.800560423372768,NA,-0.901293544710679,NA,0.600759328733416,FALSE,"AS106","MNG","China; Mongolia","Kherlen River Basin","ASIA"
197,"China","treat",2188.40332835871,47.6626646847559,118.104746813953,1649.35510390885,34.5256701980093,0,4.66205943000621e-07,0,0.000378400249005709,0,0,-0.954768558556703,NA,NA,-0.17571048236149,NA,NA,FALSE,"AS108","CHN","China; Mongolia","Buir Lake / Khalkha River Aquifer","ASIA"
197,"Mongolia","treat",22935.1835226814,47.2445429769816,118.421883290174,5491.52650649155,130.48606372079,0,0.00108661756031705,0,0.00103690440556472,0,0,0.201825793453956,NA,NA,-0.359361169921334,NA,NA,FALSE,"AS108","MNG","China; Mongolia","Buir Lake / Khalkha River Aquifer","ASIA"
196,"China","treat",4056.00687452852,43.7837913193669,111.892380588071,-1,28.5293870127709,0,0,0,1.15604826648976e-06,0,0,NA,NA,NA,-0.247028897778915,NA,NA,TRUE,"AS109","CHN","China; Mongolia","Zamyn-Üüd Basin","ASIA"
196,"Mongolia","treat",9115.04637214318,44.0307704657536,111.149869266315,-1,123.189723297981,0,0,0,0,0,0,NA,NA,NA,-0.706698114818085,NA,NA,TRUE,"AS109","MNG","China; Mongolia","Zamyn-Üüd Basin","ASIA"
195,"China","treat",8834.74033061705,41.6885619329849,105.296335041476,-1,56.1542736341891,0,0,0,1.20476395507762e-06,0,0,NA,NA,NA,-0.587855297698215,NA,NA,TRUE,"AS110","CHN","China; Mongolia","Onch Khairkhani Sair Aquifer","ASIA"
195,"Mongolia","treat",8469.3089878578,41.9995381960008,104.978160005037,-1,159.670816199462,0,0,0,1.89343834789375e-06,0,0,NA,NA,NA,-0.692496869048008,NA,NA,TRUE,"AS110","MNG","China; Mongolia","Onch Khairkhani Sair Aquifer","ASIA"
194,"China","treat",6187.24908196265,42.4679541202264,100.741082517045,-1,49.5234204888194,0,0,0,0,0,0,NA,NA,NA,-0.70412652074996,NA,NA,TRUE,"AS111","CHN","China; Mongolia","Dankhan Khudgiin Sair Aquifer","ASIA"
194,"Mongolia","treat",17785.626541098,42.7789119687809,101.215461180048,-1,138.161145148127,0,0,0,0,0,0,NA,NA,NA,-0.975430354794315,NA,NA,TRUE,"AS111","MNG","China; Mongolia","Dankhan Khudgiin Sair Aquifer","ASIA"
147,"Afghanistan","treat",4118.32219088486,34.353442406302,70.5029621177797,7721.62473093819,5.37334357426154,0.00687189408774893,0.0981546107020558,0.104605067077071,0.124593478912472,0.0251545993579619,0.0251545993579619,0.0464895143529578,0.284539608784416,0.0406649181894506,-0.923424381029043,0.0406649181894506,0.0464895143529576,FALSE,"AS113","AFG","Afghanistan; Pakistan","Kabul River Aquifer","ASIA"
147,"Pakistan","treat",2103.01086189604,34.5654631186836,71.6524788016977,6423.4060075604,20.1581158623998,0,0.0101049445301397,0.0454334359462936,0.0480115010200866,0.00967688477710543,0.00967688477710543,0.409132364766071,NA,0.143780659751302,-0.958585647713216,0.143780659751302,0.400799072434184,FALSE,"AS113","PAK","Afghanistan; Pakistan","Kabul River Aquifer","ASIA"
203,"China","treat",18372.3736982466,40.761246351795,124.557959311335,9936.39513604706,1.07136301070378,0,0.00801394023372584,0.00965110142613319,0.0926573092219799,0,0,-0.25601811669721,NA,-0.590304164276892,-0.952322280176396,-0.590304164276892,-0.255205615406032,FALSE,"AS114","CHN","China; Democratic People's Republic of Korea","Lower Yalu River Basin","ASIA"
203,"Korea, North","treat",2074.09151978395,40.2858392549868,124.893461057317,9122.27943756684,3.55240283469187,0,0.115383268417892,0.152497257612562,0.264193422129263,0,0,0.223262813726665,NA,0.413064230990604,-0.480398091579312,0.413064230990604,0.223262813726665,FALSE,"AS114","PRK","China; Democratic People's Republic of Korea","Lower Yalu River Basin","ASIA"
202,"Korea, South","treat",9737.4500892681,37.4784560183656,127.026500125206,6066.00172471748,0,0,0.0262729555752424,0.0880314667770815,0.140346281744622,0,0,0.252852436872736,NA,0.124535724157282,-0.956090705652433,0.124535724157282,0.280296892782203,FALSE,"AS115","KOR","Democratic People's Republic of Korea; Republic of Korea","Middle of Korea Peninsula","ASIA"
202,"Korea, North","treat",3130.88195875644,38.0151454472678,126.364240146559,6252.57451315199,0.050388236936614,0,0.109506621018824,0.242971436050481,0.264883273961964,0,0,0.259547558554709,NA,0.145414080155027,-0.978328076042516,0.145414080155027,0.259547558554709,FALSE,"AS115","PRK","Democratic People's Republic of Korea; Republic of Korea","Middle of Korea Peninsula","ASIA"
243,"Laos","treat",2446.23438497947,20.3524706837048,100.486589497754,7824.04285315759,9.87620482982584,0,0.00174299883985342,0.0101805614197909,0.0326890624466858,0,0,-0.270234436043783,NA,-0.75260741774508,0.466784167879553,-0.75260741774508,-0.433747091922305,FALSE,"AS118","LAO","Lao People?s Democratic Republic; Myanmar; Thailand","Lower Mekong River 1 Aquifer","ASIA"
243,"Burma","treat",6674.87073441357,20.3478298793856,99.3336647573804,7985.45596990971,3.63557471727139,0,0.000971049034040131,0.000336341314890566,0.0196873977905408,0,0,-0.550707333467517,NA,-0.846030076210813,-0.0381749513869756,-0.846030076210813,-0.655284350331892,FALSE,"AS118","MMR","Lao People?s Democratic Republic; Myanmar; Thailand","Lower Mekong River 1 Aquifer","ASIA"
243,"Thailand","treat",22813.8195332458,19.5633661078255,99.5271710552332,6823.43068012366,1.06867579543868,0,0.0495040905526075,0.130505925481753,0.183832123241427,0.0046864911458411,0,0.298210088330932,NA,0.276237679805574,-0.134576089240448,0.276237679805574,0.284575593711259,FALSE,"AS118","THA","Lao People?s Democratic Republic; Myanmar; Thailand","Lower Mekong River 1 Aquifer","ASIA"
245,"China","treat",10781.7964427581,22.4308116420552,107.209978667544,7434.26854376273,15.149498306479,0,0.00888786243172256,0.017370153006714,0.1432350748296,0,0,0.0467966840690631,NA,0.131205947950076,-0.237694381321731,0.131205947950076,0.0378208330330122,FALSE,"AS119","CHN","China; Vietnam","Karst Aquifer of Upper Hong River and Zuojiang Valley","ASIA"
245,"Vietnam","treat",8424.88976782018,21.9723257607565,106.645551565339,7310.0169147453,0,0,0.000517600395573382,0.000326000332508423,0.0220448072316772,0,0,0.0513782849264492,NA,0.865990297317482,0.350151805738645,0.865990297317482,0.0513782849264492,FALSE,"AS119","VNM","China; Vietnam","Karst Aquifer of Upper Hong River and Zuojiang Valley","ASIA"
244,"China","treat",2386.47561205466,21.7231558208742,107.997419678793,6312.30179395151,9.44044278268182,0,0.00176955784359457,0,0.0173806013608397,0,0,-0.153369161828736,NA,NA,-0.966950865317059,NA,-0.111893613011855,FALSE,"AS120","CHN","China; Vietnam","Beilun River Basin","ASIA"
244,"Vietnam","treat",839.642284336713,21.5156574845775,107.742805868657,6037.82257560637,0,0,0.00678321607764907,0,0.0759570095762198,0,0,0.181187356079979,NA,NA,0.0230581193808665,NA,0.204158578073079,FALSE,"AS120","VNM","China; Vietnam","Beilun River Basin","ASIA"
183,"Mongolia","treat",3946.04597606171,49.9885187673197,94.408057184581,1045.23386093604,57.7866090370175,0,0.000115904609227126,0.000172399980348915,0.00835756062603029,0,0,0.687463896205563,0.687815298352531,0.702305826446554,-0.431484913522843,0.702305826446554,0.707863312372584,TRUE,"AS138","MNG","Mongolia; Russian Federation","Tes River Basin","ASIA"
249,"Brunei","treat",2316.15596868485,4.51515183093602,114.876531088977,8095.41225598119,57.6654760603438,0,0,0,1.72220122973083e-06,0,0,NA,NA,NA,0.355275165063943,NA,NA,FALSE,"AS151","BRN","Brunei Darussalam; Malaysia","Limbang Aquifer","ASIA"
249,"Malaysia","treat",3979.95931433981,4.28498816832105,115.113298729437,7479.2374810036,164.537108936993,0,0,0,1.50514480299154e-05,0,0,-0.166419342574541,NA,NA,0.664933743934768,NA,-0.166419342574541,FALSE,"AS151","MYS","Brunei Darussalam; Malaysia","Limbang Aquifer","ASIA"
250,"Malaysia","treat",1041.5570457978,5.91407160852374,102.030003055283,7689.37952262058,0,0,0.000425402825591567,0,0.0542487499662322,0,0,0.190882018135439,NA,NA,0.437969289505151,NA,0.211374808568605,FALSE,"AS152","MYS","Malaysia; Thailand","Golok Aquifer","ASIA"
250,"Thailand","treat",785.188089054644,6.01771017944279,101.918514693438,6480.67545959664,0,0,0.0140615929078736,0,0.0269602680390538,0,0,0.0799461139201588,NA,NA,0.637484369022368,NA,-0.121875274345974,FALSE,"AS152","THA","Malaysia; Thailand","Golok Aquifer","ASIA"
251,"Brunei","treat",1607.21442805498,4.27679304774329,114.53366381092,8972.50678315515,112.334314583251,0,0,0,0,0,0,NA,NA,NA,0.47391446859375,NA,NA,TRUE,"AS153","BRN","Brunei Darussalam; Indonesia; Malaysia","Baram Aquifer","ASIA"
251,"Indonesia","treat",2946.07830247633,3.28603882310323,115.594134618994,7778.24164185538,162.416090566983,0,0,0,0.000482328251972373,0,0,NA,NA,NA,0.215161127759426,NA,NA,TRUE,"AS153","IDN","Brunei Darussalam; Indonesia; Malaysia","Baram Aquifer","ASIA"
251,"Malaysia","treat",22960.4343700575,3.5623888075853,114.74048362233,7708.87130949457,382.845173294344,0,0,0,9.30631308599222e-05,0,0,-0.0946756876724661,NA,NA,-0.545188497160835,NA,-0.0867887865058301,TRUE,"AS153","MYS","Brunei Darussalam; Indonesia; Malaysia","Baram Aquifer","ASIA"
252,"Indonesia","treat",9013.13221476835,1.28325704922922,109.384853939452,6347.37044361147,1.86087493746202,0,6.90487569540197e-06,0,0.0200429586826135,0,0,0.314222477053897,NA,NA,-0.752293701245454,NA,0.314222477053897,TRUE,"AS154","IDN","Indonesia; Malaysia","Palah Basin Aquifer","ASIA"
252,"Malaysia","treat",1168.83909024379,1.69464613559735,109.760687298901,7576.30324420392,1.3912809530474,0,0,0,0.000670792670110593,0,0,0.705515039436732,NA,NA,0.227688756713991,NA,0.764851517498152,TRUE,"AS154","MYS","Indonesia; Malaysia","Palah Basin Aquifer","ASIA"
278,"Indonesia","treat",16965.8897558646,-2.92947986901375,140.342797351245,8178.99919728962,25.8832452028714,0,0,0,0.000164529690358292,0,0,NA,NA,NA,-0.933859469387773,NA,NA,TRUE,"AS155","IDN","Indonesia; Papua New Guinea","Jayapura Basin Aquifer","ASIA"
278,"Papua New Guinea","treat",15120.5051768814,-3.28143988266252,141.61318205032,6245.09417961066,66.2712998806659,0,0,0,1.29089659655674e-05,0,0,NA,NA,NA,-0.855910165399174,NA,NA,TRUE,"AS155","PNG","Indonesia; Papua New Guinea","Jayapura Basin Aquifer","ASIA"
279,"Indonesia","treat",1043.2577543663,-9.17096233916132,124.972005698368,5025.27892466349,1.57004087013058,0,0.00039614482299499,0.0193173804852919,0.0424956358404133,0,0,0.214406730447001,NA,0.531622744058155,0.720732256184142,0.531622744058155,0.168846209910146,FALSE,"AS156","IDN","Indonesia; Timor-Leste","Besikama Basin Aquifer","ASIA"
279,"Timor-Leste","treat",913.760339567637,-9.03978030966153,125.129996826019,6342.80134022058,0,0,0.00175257485232442,0.0074631369545078,0.0391465354400045,0,0,0.00454201242049068,NA,0.621679997243819,0.308238492819738,0.621679997243819,0.00454201242049068,FALSE,"AS156","TLS","Indonesia; Timor-Leste","Besikama Basin Aquifer","ASIA"
136,"Georgia","treat",83.966244545354,43.4835303164588,40.0971021024055,6457.65486905326,27.35025132148,0,0,0,0.000872150794683622,0,0,NA,NA,NA,0.332551883021277,NA,NA,TRUE,"AS008","GEO","Georgia; Russian Federation","Psou Aquifer","EUCA"
136,"Russia","treat",59.0810201504925,43.4999565606118,40.0344451922801,9823.59825075688,58.028221767101,0,0,0,0.000403149112043958,0,0,NA,NA,NA,0.803462542151844,NA,NA,TRUE,"AS008","RUS","Georgia; Russian Federation","Psou Aquifer","EUCA"
