"b_0","se_0","p_0","nm_0","st0","df_0","tau2_CC_0","b_1","se_1","p_1","nm_1","st1","df_1","tau2_CC_1","n","k_cluster"
40.9526883739497,18.9629840123717,0.0452599378831585,"intrcpt","**",17.136427884977,6355.95330031469,-0.0809756795786565,0.15045039472107,0.599191387329864,"intrcpt","",13.4917953940984,0.257001744271313,681,19
8.9061323839929,5.99590256102561,0.261148151390345,"TBTRUE","",2.27540021209752,6355.95330031469,-0.208719416252757,0.171090558527315,0.296147886585838,"TBTRUE","",3.60975774839432,0.257001744271313,681,19
