"","b_0","se_0","p_0","nm_0","st0","tau2_CC_0","b_1","se_1","p_1","nm_1","st1","tau2_CC_1","n","k_cluster"
"1",28.0995480978596,11.7853367927845,0.017112555639264,"intrcpt","**",2392.16010784095,-0.145538561360842,0.342291444653402,0.670698893190507,"intrcpt","",1.91927194192881,681,19
"2",8.01184206891513,0.97527664413658,2.12265009359423e-16,"TBTRUE","***",2392.16010784095,-0.060139935310905,0.0367085353752313,0.101357186272108,"TBTRUE","",1.91927194192881,681,19
