"","b_0","se_0","p_0","nm_0","st0","tau2_CC_0","b_1","se_1","p_1","nm_1","st1","tau2_CC_1","n","k_cluster"
"1",35.934701267218,11.8667877562112,0.00246036163797503,"intrcpt","***",2044.64742583752,-0.041255306267282,0.0797951579101218,0.605145576708368,"intrcpt","",0.0525263875444915,674,17
"2",3.96270572950195,1.71222394707965,0.0206478833836894,"TBTRUE","**",2044.64742583752,-0.146358293280299,0.0600999340891105,0.0148815527543177,"TBTRUE","**",0.0525263875444915,674,17
