"HYBAS_ID","area_km2","name","aq_id","dist_km","lev"
1050012220,24456.5883322856,"Mozambique",1,1038.24676083499,5
1050012540,19858.0128356254,"Mozambique",1,905.427962859288,5
1051552590,16010.197151978,"South Africa",1,678.872548845763,5
1050014370,21311.4188576797,"South Africa",1,476.760361183039,5
1050014490,34786.632631405,"South Africa",1,563.20395656233,5
1050014920,45062.4211492086,"South Africa",1,742.142295951423,5
1050014930,15659.463951084,"South Africa",1,912.608821860126,5
1050015030,12586.3421674067,"South Africa",1,1000.99593501316,5
1050015390,7794.04847879253,"South Africa",1,1000.12657228462,5
1050015560,46329.4625057624,"South Africa",1,889.015878334299,5
1050015720,10156.2900744074,"South Africa",1,1003.57694522343,5
1051626200,84979.3618915902,"South Africa",1,694.198187847019,5
1051626210,71140.7045521365,"South Africa",1,523.349944655756,5
1051623250,30998.955819451,"South Africa",1,420.866274627822,5
1051623270,14041.9298805561,"South Africa",1,335.900048798519,5
1051608870,20189.5337688995,"South Africa",1,312.957898684191,5
1051548460,60833.7624497824,"Botswana",1,804.53038370763,5
1051550590,9426.91388334447,"Botswana",1,910.350920284778,5
1051549840,7717.51628272043,"Botswana",1,991.418360142715,5
1050045460,10550.2202369966,"South Africa",1,838.048424815915,5
1050014490,34786.632631405,"South Africa",2,433.644476016628,5
1050014920,45062.4211492086,"South Africa",2,617.582866636387,5
1050015560,46329.4625057624,"South Africa",2,786.887509764735,5
1051626200,84979.3618915902,"South Africa",2,604.707878060626,5
1051626210,71140.7045521365,"South Africa",2,455.63580255195,5
1051623250,30998.955819451,"South Africa",2,455.267795437223,5
1051548460,60833.7624497824,"Botswana",2,880.969489303267,5
1050015570,2909.25520524426,"South Africa",3,344.815099369399,5
1051624330,2292.37100656523,"South Africa",3,383.207711946288,5
1051629370,2008.83987042167,"South Africa",3,701.8286372629,5
1050017360,703.768806847437,"Namibia",3,899.870791613355,5
1051548450,888.011375128301,"Botswana",3,1008.92035227904,5
1051550490,1135.57806813589,"Botswana",3,967.998852501259,5
1050011970,999.823010690707,"Mozambique",5,824.2500992259,5
1050012550,3153.06598883113,"Mozambique",5,248.745092942627,5
1050012590,2661.08100494087,"Mozambique",5,205.779391337001,5
1051584780,2417.66347431728,"Mozambique",5,245.577707298293,5
1050012600,780.047207334368,"Mozambique",5,155.554824368102,5
1050014230,5402.51496873212,"South Africa",5,974.244234418903,5
1051629370,2008.83987042167,"South Africa",5,910.238584506893,5
1051628750,6283.2735637748,"South Africa",5,876.155454429314,5
1051548450,888.011375128301,"Botswana",5,997.103139724364,5
1050012030,16748.7079490522,"Mozambique",6,813.938457480285,5
1050012540,19858.0128356254,"Mozambique",6,482.642634688287,5
1050012550,3153.06598883113,"Mozambique",6,350.257874471551,5
1050012590,2661.08100494087,"Mozambique",6,312.108205635186,5
1051584780,2417.66347431728,"Mozambique",6,353.683010259248,5
1051552590,16010.197151978,"South Africa",6,576.48486553426,5
1050014230,5402.51496873212,"South Africa",6,881.659156471879,5
1050014370,21311.4188576797,"South Africa",6,936.737232242173,5
1050014380,2668.53734187183,"South Africa",6,974.038196079848,5
1051629370,2008.83987042167,"South Africa",6,869.716163135949,5
1051628750,6283.2735637748,"South Africa",6,839.029985603394,5
1051623270,14041.9298805561,"South Africa",6,706.093843781398,5
1051608870,20189.5337688995,"South Africa",6,306.69852941937,5
1050011970,999.823010690707,"Mozambique",7,798.594907108787,5
1050012550,3153.06598883113,"Mozambique",7,250.667085128707,5
1050012590,2661.08100494087,"Mozambique",7,197.500710890729,5
1051584780,2417.66347431728,"Mozambique",7,219.979084960262,5
1050012600,780.047207334368,"Mozambique",7,144.693982269517,5
1050014230,5402.51496873212,"South Africa",7,976.058727842716,5
1051629370,2008.83987042167,"South Africa",7,876.232159619067,5
1051628750,6283.2735637748,"South Africa",7,840.630732834127,5
1051548450,888.011375128301,"Botswana",7,936.761538509865,5
1051550490,1135.57806813589,"Botswana",7,975.041319194782,5
1051550000,3379.06337977795,"Botswana",7,1017.19764452568,5
1050011970,999.823010690707,"Mozambique",8,818.561178712176,5
1050012550,3153.06598883113,"Mozambique",8,276.318932574773,5
1050012590,2661.08100494087,"Mozambique",8,222.478675296169,5
1051584780,2417.66347431728,"Mozambique",8,241.647282783278,5
1050012600,780.047207334368,"Mozambique",8,169.772349496023,5
1050014230,5402.51496873212,"South Africa",8,951.882772317344,5
1051629370,2008.83987042167,"South Africa",8,851.218338901943,5
1051628750,6283.2735637748,"South Africa",8,815.833002328011,5
1051548450,888.011375128301,"Botswana",8,925.528553979581,5
1051550490,1135.57806813589,"Botswana",8,963.022200814893,5
1051550590,9426.91388334447,"Botswana",8,960.376798380852,5
1051550000,3379.06337977795,"Botswana",8,1003.37638613965,5
1050040030,41.5477145906607,NA,9,920.829161303287,5
1051552590,16010.197151978,"South Africa",10,756.459129842452,5
1050014370,21311.4188576797,"South Africa",10,951.820830222884,5
1050014490,34786.632631405,"South Africa",10,915.600833995077,5
1050014920,45062.4211492086,"South Africa",10,933.674341783968,5
1050015560,46329.4625057624,"South Africa",10,797.646804156907,5
1051626200,84979.3618915902,"South Africa",10,658.191909566118,5
1051626210,71140.7045521365,"South Africa",10,575.364066770392,5
1051623250,30998.955819451,"South Africa",10,458.397754536915,5
1051608870,20189.5337688995,"South Africa",10,842.026586668614,5
1050016760,16774.670944523,"Namibia",10,537.116721460135,5
1050016850,29376.5980310816,"Namibia",10,563.913786747971,5
1050016860,25118.6474385225,"Namibia",10,697.288739002553,5
1050017350,29357.7481194382,"Namibia",10,723.401321192085,5
1050017390,16681.8026279971,"Namibia",10,831.526144990678,5
1050017400,56714.1621504395,"Namibia",10,1031.05092968601,5
1051548460,60833.7624497824,"Botswana",10,397.930266194328,5
1050014370,21311.4188576797,"South Africa",11,1054.3297379192,5
1050014490,34786.632631405,"South Africa",11,1001.29536638489,5
1050014920,45062.4211492086,"South Africa",11,985.954076862376,5
1050015560,46329.4625057624,"South Africa",11,804.86505796621,5
1051626200,84979.3618915902,"South Africa",11,707.885200866338,5
1051626210,71140.7045521365,"South Africa",11,672.300366911286,5
1051623250,30998.955819451,"South Africa",11,625.607009701646,5
1051608870,20189.5337688995,"South Africa",11,1022.52082162923,5
1050016850,29376.5980310816,"Namibia",11,408.593724386109,5
1050016860,25118.6474385225,"Namibia",11,538.825015148464,5
1050017350,29357.7481194382,"Namibia",11,587.558768074146,5
1050017400,56714.1621504395,"Namibia",11,889.866127042459,5
1051548460,60833.7624497824,"Botswana",11,556.477087007258,5
1051479540,58096.676300339,"Angola",11,1140.4278130766,5
1051552590,16010.197151978,"South Africa",12,866.207046019285,5
1050014370,21311.4188576797,"South Africa",12,775.311880932653,5
1050014490,34786.632631405,"South Africa",12,722.994045562992,5
1050014920,45062.4211492086,"South Africa",12,719.584433418105,5
1050014930,15659.463951084,"South Africa",12,791.140871564817,5
1050015030,12586.3421674067,"South Africa",12,814.802859601575,5
1050015560,46329.4625057624,"South Africa",12,572.953347883646,5
1050015720,10156.2900744074,"South Africa",12,428.736867305355,5
1051626200,84979.3618915902,"South Africa",12,441.347688424888,5
1051626210,71140.7045521365,"South Africa",12,393.496068923773,5
1051623250,30998.955819451,"South Africa",12,421.22416645796,5
1051623270,14041.9298805561,"South Africa",12,471.870228267996,5
1051608870,20189.5337688995,"South Africa",12,850.441335976004,5
1050016760,16774.670944523,"Namibia",12,614.15332985039,5
1050016850,29376.5980310816,"Namibia",12,681.757318937544,5
1050016860,25118.6474385225,"Namibia",12,807.856033832189,5
1050017350,29357.7481194382,"Namibia",12,865.782592503465,5
1050017390,16681.8026279971,"Namibia",12,965.177166637973,5
1051548460,60833.7624497824,"Botswana",12,568.675255462443,5
1051550590,9426.91388334447,"Botswana",12,484.799573088208,5
1051515780,14940.7849144194,"Botswana",12,774.350995636699,5
1051494890,11580.8118609896,"Namibia",12,959.675324656548,5
1050045460,10550.2202369966,"South Africa",12,393.412022965756,5
1051453390,6662.10709160643,"Zimbabwe",13,1010.72142255012,5
1050012550,3153.06598883113,"Mozambique",13,942.311673022885,5
1050012590,2661.08100494087,"Mozambique",13,882.385667926253,5
1051584780,2417.66347431728,"Mozambique",13,840.354352995945,5
1050012600,780.047207334368,"Mozambique",13,848.258332047865,5
1050014230,5402.51496873212,"South Africa",13,915.435755799271,5
1050014380,2668.53734187183,"South Africa",13,937.526291912505,5
1050015400,5263.61063523118,"South Africa",13,956.916171250409,5
1050015570,2909.25520524426,"South Africa",13,893.923403147976,5
1050015630,4735.23083362569,"South Africa",13,844.929964516059,5
1050015640,5006.61667745729,"South Africa",13,858.00135270064,5
1051624330,2292.37100656523,"South Africa",13,551.407049140405,5
1051629370,2008.83987042167,"South Africa",13,391.179431306477,5
1051628750,6283.2735637748,"South Africa",13,352.125660093777,5
1050016770,3956.279748944,"Namibia",13,949.053183202222,5
1051548450,888.011375128301,"Botswana",13,370.045217123547,5
1051550490,1135.57806813589,"Botswana",13,371.847778380317,5
1051550000,3379.06337977795,"Botswana",13,352.200754848857,5
1051518160,839.267041597501,"Botswana",13,661.446125824922,5
1050052130,1236.35157175607,"Botswana",13,573.714844913645,5
1050012550,3153.06598883113,"Mozambique",14,1007.09860847297,5
1050012590,2661.08100494087,"Mozambique",14,946.527132981915,5
1051584780,2417.66347431728,"Mozambique",14,907.899404966337,5
1050014230,5402.51496873212,"South Africa",14,872.385135240514,5
1050014380,2668.53734187183,"South Africa",14,886.778512186839,5
1050014500,7379.33821329935,"South Africa",14,892.92466923247,5
1050015030,12586.3421674067,"South Africa",14,1004.48734642545,5
1050015390,7794.04847879253,"South Africa",14,944.553350984582,5
1050015400,5263.61063523118,"South Africa",14,874.253214532328,5
1050015570,2909.25520524426,"South Africa",14,810.174144336387,5
1050015630,4735.23083362569,"South Africa",14,761.155143162566,5
1050015640,5006.61667745729,"South Africa",14,774.628884056704,5
