"HYBAS_ID","area_km2","name","aq_id","dist_km","lev"
1030040030,41.5477145906607,NA,9,920.829161303287,3
1030011530,4407.4168599865,"Mozambique",17,861.444487129208,3
1030011530,4407.4168599865,"Mozambique",18,837.146062075846,3
1030011530,4407.4168599865,"Mozambique",19,769.646403279697,3
1030011530,4407.4168599865,"Mozambique",30,808.256445946272,3
1030011530,4407.4168599865,"Mozambique",31,727.652823930825,3
1030011530,4407.4168599865,"Mozambique",32,181.063799686322,3
1030011530,4407.4168599865,"Mozambique",33,271.194696992329,3
1030040050,2254.22745296745,"Comoros",33,1022.3417181742,3
1030011530,4407.4168599865,"Mozambique",34,664.822240255843,3
1030011530,4407.4168599865,"Mozambique",35,740.534777243417,3
1030011530,4407.4168599865,"Mozambique",38,909.596465261636,3
1030011530,4407.4168599865,"Mozambique",39,1003.64217982335,3
1030040050,2254.22745296745,"Comoros",39,453.095615477848,3
1030011530,4407.4168599865,"Mozambique",40,787.39027409278,3
1030040050,2254.22745296745,"Comoros",40,835.354022163524,3
1030034490,3118.25378090899,"Eq. Guinea",61,755.987220940717,3
1030034490,3118.25378090899,"Eq. Guinea",64,679.593314430504,3
1030034490,3118.25378090899,"Eq. Guinea",73,531.834536783384,3
1030034490,3118.25378090899,"Eq. Guinea",75,303.597106254282,3
1030034490,3118.25378090899,"Eq. Guinea",76,301.074542466044,3
1030034490,3118.25378090899,"Eq. Guinea",91,832.861296208606,3
1030034490,3118.25378090899,"Eq. Guinea",92,715.070247899063,3
1030034490,3118.25378090899,"Eq. Guinea",93,813.469833167098,3
1030034490,3118.25378090899,"Eq. Guinea",94,972.43518712629,3
1030034610,8740.8400660218,"Spain",117,825.78785492129,3
1030034610,8740.8400660218,"Spain",144,669.166886481301,3
2030046500,26336.0322170303,"Italy",147,693.249973845103,3
2030047500,33447.1440482,"Italy",147,809.943051238246,3
2030048590,5275.0766238154,"Spain",148,961.849828371706,3
2030048590,5275.0766238154,"Spain",149,998.20732502944,3
2030048590,5275.0766238154,"Spain",154,742.969051973179,3
2030048590,5275.0766238154,"Spain",156,832.48973250572,3
2030046500,26336.0322170303,"Italy",159,572.632834956671,3
2030047500,33447.1440482,"Italy",159,901.66302918054,3
2030046500,26336.0322170303,"Italy",160,597.715761101344,3
2030047500,33447.1440482,"Italy",160,808.674373896517,3
1030034490,3118.25378090899,"Eq. Guinea",163,924.891038895036,3
1030034490,3118.25378090899,"Eq. Guinea",164,818.904760064979,3
1030034490,3118.25378090899,"Eq. Guinea",165,740.886074252876,3
1030011530,4407.4168599865,"Mozambique",174,390.213896642987,3
1030040050,2254.22745296745,"Comoros",174,883.569951813818,3
1030040050,2254.22745296745,"Comoros",175,884.31911623484,3
1030011530,4407.4168599865,"Mozambique",176,354.126938837859,3
1030040050,2254.22745296745,"Comoros",176,908.470833179937,3
1030040030,41.5477145906607,NA,177,842.152981347938,3
1030040030,41.5477145906607,NA,181,920.405342730838,3
1030040030,41.5477145906607,NA,182,909.680302997297,3
1030011530,4407.4168599865,"Mozambique",183,319.640799408773,3
1030040030,41.5477145906607,NA,184,901.535355532477,3
1030011530,4407.4168599865,"Mozambique",185,334.04187525425,3
1030040040,8.49710072163236,NA,187,810.947435775934,3
1030040040,8.49710072163236,NA,188,810.618421922603,3
1030040040,8.49710072163236,NA,190,814.819626396098,3
1030040030,41.5477145906607,NA,191,978.314914824912,3
1030040040,8.49710072163236,NA,191,830.546002304645,3
1030040030,41.5477145906607,NA,192,977.312311222968,3
1030011530,4407.4168599865,"Mozambique",199,171.194942748438,3
2030045150,21112.2626840801,"Greece",208,981.628508253637,3
2030062920,80288.5965713434,"Russia",252,980.327540179955,3
4030050270,326792.316183352,"China",327,1101.89784204714,3
4030050390,175557.303626329,"Mongolia",327,1041.62424357813,3
4030050410,144518.220634142,"China",327,665.307473786123,3
4030050390,175557.303626329,"Mongolia",328,989.522397341031,3
4030050410,144518.220634142,"China",328,867.772046018764,3
4030048470,8470.68171568312,"India",331,848.561054083073,3
4030048470,8470.68171568312,"India",332,762.32593807837,3
4030047500,34499.6304842699,"China",333,759.66668879,3
4030047500,34499.6304842699,"China",334,633.015331094115,3
4030000010,105734.573749881,"Russia",337,599.809657719519,3
4030034510,75408.2899878084,"Russia",337,1024.27860820946,3
4030037060,85867.7530320193,"Japan",337,1078.81122176455,3
4030000010,105734.573749881,"Russia",338,427.627699606446,3
4030034510,75408.2899878084,"Russia",338,767.860051103293,3
4030037060,85867.7530320193,"Japan",338,920.718573860282,3
5030037270,38923.5343423392,"Indonesia",339,970.510079956394,3
5030050850,50845.351460957,"Papua New Guinea",339,1096.86837395289,3
5030050850,50845.351460957,"Papua New Guinea",340,889.616782484466,3
4030047500,34499.6304842699,"China",341,973.072344289931,3
4030047500,34499.6304842699,"China",344,760.923612357276,3
4030047500,34499.6304842699,"China",345,517.766967782361,3
4030047500,34499.6304842699,"China",346,641.756230320293,3
4030047500,34499.6304842699,"China",348,894.421423693269,3
4030047500,34499.6304842699,"China",349,685.118635820643,3
4030047500,34499.6304842699,"China",350,1015.33321976755,3
4030047500,34499.6304842699,"China",351,977.382003264952,3
4030000010,105734.573749881,"Russia",373,594.706200560388,3
4030047500,34499.6304842699,"China",392,987.490318549795,3
4030047500,34499.6304842699,"China",393,458.22746284517,3
2030085570,816429.505378492,"Iran",435,1104.08198793826,3
5030022200,3336.09494176673,"Indonesia",446,715.455873841743,3
5030022200,3336.09494176673,"Indonesia",447,732.935305600686,3
5030022200,3336.09494176673,"Indonesia",448,623.853004254834,3
5030022200,3336.09494176673,"Indonesia",450,677.52316738633,3
5030022200,3336.09494176673,"Indonesia",451,771.326276630874,3
5030006690,6794.3411897109,"Indonesia",452,1084.85177938553,3
5030006690,6794.3411897109,"Indonesia",453,505.167224610816,3
5030006900,17285.4091736694,"Indonesia",453,548.747591633414,3
5030022200,3336.09494176673,"Indonesia",453,322.690701372852,3
