"code","CC_1","CC_2","name","ArrangementScore","CR3_B1_1","GW_B1_1","GW3_B1_1","UR_B1_1","Area_B1_1","IR_B1_1","IR3_B1_1","CR3_B1_2","GW_B1_2","GW3_B1_2","UR_B1_2","Area_B1_2","IR_B1_2","IR3_B1_2","CR3_B2_1","GW_B2_1","GW3_B2_1","UR_B2_1","Area_B2_1","IR_B2_1","IR3_B2_1","CR3_B2_2","GW_B2_2","GW3_B2_2","UR_B2_2","Area_B2_2","IR_B2_2","IR3_B2_2","CR3_1","GW_1","GW3_1","UR_1","Area_1","IR_1","IR3_1","CR3_2","GW_2","GW3_2","UR_2","Area_2","IR_2","IR3_2","CR3_C_1","GW_C_1","GW3_C_1","UR_C_1","Area_C_1","IR_C_1","IR3_C_1","CR3_C_2","GW_C_2","GW3_C_2","UR_C_2","Area_C_2","IR_C_2","IR3_C_2","CR3_B11_1","GW_B11_1","GW3_B11_1","UR_B11_1","Area_B11_1","IR_B11_1","IR3_B11_1","CR3_B11_2","GW_B11_2","GW3_B11_2","UR_B11_2","Area_B11_2","IR_B11_2","IR3_B11_2","CR3_B22_1","GW_B22_1","GW3_B22_1","UR_B22_1","Area_B22_1","IR_B22_1","IR3_B22_1","CR3_B22_2","GW_B22_2","GW3_B22_2","UR_B22_2","Area_B22_2","IR_B22_2","IR3_B22_2","has_river_border"
"AF064","DZA","MLI","Taoudeni-Tanezrouft Aquifer System / Système Aquifère de Taoudéni-Tanezrouft",3,0,0,0,0.556153025,4832976835.78284,0,0,5.28671313622315,0,0,1.35594820625,25969135271.4025,0.0346162598944234,0,0,0,0,0.556153025,47097584182.6598,0,0,31.2602838037611,0.00346858530820246,0.00256306927349157,41.17316916875,251711616248.498,1.0330376418036,0.661058495734163,0,0,0,0.556153025,143175778115.08,0,0,58.2854246687989,0.0152088179818012,0.00499513297387656,124.919993650956,711629272572.704,4.09908698630426,1.24478267953659,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,61.0269243060735,0.0168580737210472,0.00510724270108959,181.019061396373,1251187129261.86,4.85151775630124,1.2712171476168,0,0,0,0.092690325,2568408511.83015,0,0,2.89426164454738,0,0,1.35594820625,13220297397.6902,0.0169321926537287,0,0,0,0,0.556153025,96784812119.6682,0,0,52.8722986266242,0.013024715435286,0.00499513297387656,115.591001788456,488165262978.478,3.4034970646125,1.24478267953659,FALSE
"AF064","MLI","MRT","Taoudeni-Tanezrouft Aquifer System / Système Aquifère de Taoudéni-Tanezrouft",3,5.28671313622315,0,0,1.35594820625,25969135271.4025,0.0346162598944234,0,0,0,0,0.67049451875,8877648723.33039,0,0,31.2602838037611,0.00346858530820246,0.00256306927349157,41.17316916875,251711616248.498,1.0330376418036,0.661058495734163,0,0,0,1.4353235,82997107409.8701,0,0,58.2854246687989,0.0152088179818012,0.00499513297387656,124.919993650956,711629272572.704,4.09908698630426,1.24478267953659,0,0,0,3.05523494375,200935628390.859,0,0,61.0269243060735,0.0168580737210472,0.00510724270108959,181.019061396373,1251187129261.86,4.85151775630124,1.2712171476168,0.668332296308006,0.00713606435894177,0.00619770049831559,56.1639830320343,1041165580184.05,0.303847764639548,0.284879579781264,2.89426164454738,0,0,1.35594820625,13220297397.6902,0.0169321926537287,0,0,0,0,0.67049451875,4258692795.27426,0,0,52.8722986266242,0.013024715435286,0.00499513297387656,115.591001788456,488165262978.478,3.4034970646125,1.24478267953659,0,0,0,3.05523494375,142661797238.339,0,0,FALSE
"AF067","DZA","LBY","Système Aquifère de Mourzouk - Djado / Murzuk-Djado Aquifer System",0,0,0,0,0,6617935442.14289,0,0,0.000238672128533402,0.000295099841042955,0.000238672128533402,0.36122260625,9837294479.48774,0.000295099841042955,0.000238672128533402,0,0,0,1.52514428125,51951092328.1828,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,84890354037.9657,0.00305033671083578,0.000238672128533402,0,0,0,1.52514428125,107487065160.098,0,0,3.67576099102208,1.91357853765895,1.63669327200299,11.8315681375,333679220510.366,2.14472676330701,1.863605269862,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,0,0,0,0,3273047427.19804,0,0,0,0,0,0,5206286080.08848,0,0,0,0,0,1.52514428125,74873248195.7108,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,159144385458.476,0.00305033671083578,0.000238672128533402,FALSE
"AF067","DZA","NER","Système Aquifère de Mourzouk - Djado / Murzuk-Djado Aquifer System",0,0,0,0,0,6617935442.14289,0,0,0,0,0,0,9326618141.7598,0,0,0,0,0,1.52514428125,51951092328.1828,0,0,0,0,0,0,80257026821.5113,0,0,0,0,0,1.52514428125,107487065160.098,0,0,0,0,0,0,140865062171.261,0,0,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,662.146437908256,0.0139128505368209,0.00504566646896685,172.891670125686,1183663209121.56,0.668811451185911,0.218408201534718,0,0,0,0,3273047427.19804,0,0,0,0,0,0,4505453114.06299,0,0,0,0,0,1.52514428125,74873248195.7108,0,0,0,0,0,0,124967546049.659,0,0,FALSE
"AF067","LBY","NER","Système Aquifère de Mourzouk - Djado / Murzuk-Djado Aquifer System",0,0.000238672128533402,0.000295099841042955,0.000238672128533402,0.36122260625,9837294479.48774,0.000295099841042955,0.000238672128533402,0,0,0,0,9326618141.7598,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,84890354037.9657,0.00305033671083578,0.000238672128533402,0,0,0,0,80257026821.5113,0,0,3.67576099102208,1.91357853765895,1.63669327200299,11.8315681375,333679220510.366,2.14472676330701,1.863605269862,0,0,0,0,140865062171.261,0,0,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,662.146437908256,0.0139128505368209,0.00504566646896685,172.891670125686,1183663209121.56,0.668811451185911,0.218408201534718,0,0,0,0,5206286080.08848,0,0,0,0,0,0,4505453114.06299,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,159144385458.476,0.00305033671083578,0.000238672128533402,0,0,0,0,124967546049.659,0,0,FALSE
"AF067","LBY","TCD","Système Aquifère de Mourzouk - Djado / Murzuk-Djado Aquifer System",0,0.000238672128533402,0.000295099841042955,0.000238672128533402,0.36122260625,9837294479.48774,0.000295099841042955,0.000238672128533402,0,0,0,0,5595569854.53897,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,84890354037.9657,0.00305033671083578,0.000238672128533402,0,0,0,0,40311390155.399,0,0,3.67576099102208,1.91357853765895,1.63669327200299,11.8315681375,333679220510.366,2.14472676330701,1.863605269862,0,0,0,0,82106675142.9196,0,0,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,21.3616641219854,0.0391077616162591,0.000875134771005957,148.368152838162,1269949378741.02,7.59000013762264,0.00507655116299601,0,0,0,0,5206286080.08848,0,0,0,0,0,0,2956101540.80319,0,0,0.00038178156845978,0.00302058798565331,0.000238672128533402,0.99305809375,159144385458.476,0.00305033671083578,0.000238672128533402,0,0,0,0,56812801351.8314,0,0,FALSE
"AF067","NER","TCD","Système Aquifère de Mourzouk - Djado / Murzuk-Djado Aquifer System",0,0,0,0,0,9326618141.7598,0,0,0,0,0,0,5595569854.53897,0,0,0,0,0,0,80257026821.5113,0,0,0,0,0,0,40311390155.399,0,0,0,0,0,0,140865062171.261,0,0,0,0,0,0,82106675142.9196,0,0,662.146437908256,0.0139128505368209,0.00504566646896685,172.891670125686,1183663209121.56,0.668811451185911,0.218408201534718,21.3616641219854,0.0391077616162591,0.000875134771005957,148.368152838162,1269949378741.02,7.59000013762264,0.00507655116299601,0,0,0,0,4505453114.06299,0,0,0,0,0,0,2956101540.80319,0,0,0,0,0,0,124967546049.659,0,0,0,0,0,0,56812801351.8314,0,0,FALSE
"AF068","DZA","ESH","Système Aquifère de Tindouf",0,0,0,0,0,7095040838.63627,0,0,0,0,0,0,5373739206.17451,0,0,0,0,0,1.4120685375,64334874025.7642,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0,0,0,1.4120685375,131742388118.498,0,0,0,0,0,0.1780649,49829044179.9336,0,0,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,0,0,0,9.82471558338235,267318266579.902,0,0,0,0,0,0,3592668930.75882,0,0,0,0,0,0,2595882776.35539,0,0,0,0,0,1.4120685375,117833235234.987,0,0,0,0,0,0.1780649,49829044179.9336,0,0,FALSE
"AF068","DZA","MAR","Système Aquifère de Tindouf",0,0,0,0,0,7095040838.63627,0,0,0,0,0,0,8147878722.01152,0,0,0,0,0,1.4120685375,64334874025.7642,0,0,0.0975574083666137,0.0416753104869781,0.0295151531899382,3.98426060625,63995865048.2787,0.0914418784226538,0.0548123309298064,0,0,0,1.4120685375,131742388118.498,0,0,0.110778173057966,0.0516422179457013,0.0331392590113931,4.07124563125,67198198259.6823,0.124054569140356,0.0655567855047672,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,0,0,0,0,3592668930.75882,0,0,0,0,0,0,4160109348.45392,0,0,0,0,0,1.4120685375,117833235234.987,0,0,0.110778173057966,0.0516422179457013,0.0331392590113931,4.07124563125,67198198259.6823,0.124054569140356,0.0655567855047672,FALSE
"AF068","DZA","MRT","Système Aquifère de Tindouf",0,0,0,0,0,7095040838.63627,0,0,0,0,0,0,3036724869.5473,0,0,0,0,0,1.4120685375,64334874025.7642,0,0,0,0,0,0,6820779981.21054,0,0,0,0,0,1.4120685375,131742388118.498,0,0,0,0,0,0,6820779981.21054,0,0,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,0.668332296308006,0.00713606435894177,0.00619770049831559,56.1639830320343,1041165580184.05,0.303847764639548,0.284879579781264,0,0,0,0,3592668930.75882,0,0,0,0,0,0,1573199680.93505,0,0,0,0,0,1.4120685375,117833235234.987,0,0,0,0,0,0,6820779981.21054,0,0,FALSE
"AF068","ESH","MAR","Système Aquifère de Tindouf",0,0,0,0,0,5373739206.17451,0,0,0,0,0,0,8147878722.01152,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0.0975574083666137,0.0416753104869781,0.0295151531899382,3.98426060625,63995865048.2787,0.0914418784226538,0.0548123309298064,0,0,0,0.1780649,49829044179.9336,0,0,0.110778173057966,0.0516422179457013,0.0331392590113931,4.07124563125,67198198259.6823,0.124054569140356,0.0655567855047672,0,0,0,9.82471558338235,267318266579.902,0,0,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,0,0,0,0,2595882776.35539,0,0,0,0,0,0,4160109348.45392,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0.110778173057966,0.0516422179457013,0.0331392590113931,4.07124563125,67198198259.6823,0.124054569140356,0.0655567855047672,FALSE
"AF068","ESH","MRT","Système Aquifère de Tindouf",0,0,0,0,0,5373739206.17451,0,0,0,0,0,0,3036724869.5473,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0,0,0,0,6820779981.21054,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0,0,0,0,6820779981.21054,0,0,0,0,0,9.82471558338235,267318266579.902,0,0,0.668332296308006,0.00713606435894177,0.00619770049831559,56.1639830320343,1041165580184.05,0.303847764639548,0.284879579781264,0,0,0,0,2595882776.35539,0,0,0,0,0,0,1573199680.93505,0,0,0,0,0,0.1780649,49829044179.9336,0,0,0,0,0,0,6820779981.21054,0,0,FALSE
"AF069","DZA","LBY","North-Western Sahara Aquifer System / Système Aquifère du Sahara Septentrional",3,0.091579999987753,0.0307694160760437,0.0260025184657998,0,8303625176.60907,0.0362746574822705,0.0313091396555079,0,0,0,0.6896684125,5804035241.90833,1.63361516452434e-05,0,0.562544591984403,0.247882825285933,0.171327533801237,20.04595389375,102878695238.046,0.283918360467327,0.196552424590283,0.000317108330103054,0.00151158837621987,0.000310086600349582,6.1887970875,55731052289.3735,0.00153494625761858,0.000317108330103054,4.26382735595534,2.07485476346657,1.71552818422878,97.3901402359069,732838153529.324,2.23875640249869,1.81642892998583,4.3097781496336,1.32593244758101,1.09461441055907,62.9895428170833,241178946551.484,1.37171060975714,1.12646671001173,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,0,0,0,0,3903797306.47328,0,0,0,0,0,0,2999799341.70196,1.63361516452434e-05,0,2.88315545492674,1.50349433736656,1.32448866494959,41.7943852184804,234345601269.708,1.60713285901463,1.39776284720197,0.546842436119781,0.243430853581718,0.226467756795669,19.70255741875,108077331731.673,0.250439716832151,0.23160685030757,FALSE
"AF069","DZA","TUN","North-Western Sahara Aquifer System / Système Aquifère du Sahara Septentrional",3,0.091579999987753,0.0307694160760437,0.0260025184657998,0,8303625176.60907,0.0362746574822705,0.0313091396555079,0,0,0,0,8425584734.32255,0,0,0.562544591984403,0.247882825285933,0.171327533801237,20.04595389375,102878695238.046,0.283918360467327,0.196552424590283,0.0338000813304952,0.0225450762465871,0.0218610395034365,12.9827406332353,54430923267.3397,0.0262114903108498,0.0254406340103429,4.26382735595534,2.07485476346657,1.71552818422878,97.3901402359069,732838153529.324,2.23875640249869,1.81642892998583,0.0503322507115577,0.0309640352593916,0.030279998516241,18.1300928707353,66875383714.3799,0.0356989991261823,0.0349281428256754,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,130.853129920232,8.52164877722424,6.98975036099562,289.859835232304,154860530037.737,19.2106982778731,14.6968387622542,0,0,0,0,3903797306.47328,0,0,0,0,0,0,4403746218.97329,0,0,2.88315545492674,1.50349433736656,1.32448866494959,41.7943852184804,234345601269.708,1.60713285901463,1.39776284720197,0.0503322507115577,0.0309640352593916,0.030279998516241,18.1300928707353,66875383714.3799,0.0356989991261823,0.0349281428256754,FALSE
"AF069","LBY","TUN","North-Western Sahara Aquifer System / Système Aquifère du Sahara Septentrional",3,0,0,0,0.6896684125,5804035241.90833,1.63361516452434e-05,0,0,0,0,0,8425584734.32255,0,0,0.000317108330103054,0.00151158837621987,0.000310086600349582,6.1887970875,55731052289.3735,0.00153494625761858,0.000317108330103054,0.0338000813304952,0.0225450762465871,0.0218610395034365,12.9827406332353,54430923267.3397,0.0262114903108498,0.0254406340103429,4.3097781496336,1.32593244758101,1.09461441055907,62.9895428170833,241178946551.484,1.37171060975714,1.12646671001173,0.0503322507115577,0.0309640352593916,0.030279998516241,18.1300928707353,66875383714.3799,0.0356989991261823,0.0349281428256754,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,130.853129920232,8.52164877722424,6.98975036099562,289.859835232304,154860530037.737,19.2106982778731,14.6968387622542,0,0,0,0,2999799341.70196,1.63361516452434e-05,0,0,0,0,0,4403746218.97329,0,0,0.546842436119781,0.243430853581718,0.226467756795669,19.70255741875,108077331731.673,0.250439716832151,0.23160685030757,0.0503322507115577,0.0309640352593916,0.030279998516241,18.1300928707353,66875383714.3799,0.0356989991261823,0.0349281428256754,FALSE
"AF070","DZA","MAR","Système Aquifère d'Errachidia",0,0,0,0,0,1837107306.35392,0,0,0,0,0,0,1670420689.30662,3.22890748519437e-05,0,0,0,0,5.43459581875,8501806127.72966,0,0,0.0394164316235441,0.0115320342175672,0.00726732548228247,1.55216951607843,8204218295.05147,0.0257775000681582,0.0192986139147608,0,0,0,5.43459581875,8501806127.72966,0,0,0.0394164316235441,0.0115320342175672,0.00726732548228247,1.55216951607843,8213646738.09167,0.0257775000681582,0.0192986139147608,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,0,0,0,0,896428242.704657,0,0,0,0,0,0,892980768.678431,0,0,0,0,0,5.43459581875,8501806127.72966,0,0,0.0394164316235441,0.0115320342175672,0.00726732548228247,1.55216951607843,8213646738.09167,0.0257775000681582,0.0192986139147608,FALSE
"AF072","KEN","TZA","Rift Aquifer",0,0.000115628369160037,0,0,0,1061079336.34657,0,0,0.0885894190438694,0,0,0,900954912.648529,0,0,0.0299379441066176,0,0,1.1917580125,9954885745.53946,2.21777485880992e-05,0,0.163050671239646,0,0,0.69487645,5892026070.57476,0,0,0.548573944227972,7.44111414087449e-05,0,4.56517584948529,13192970995.5034,0.00746350992049523,0,0.163050671239646,0,0,0.69487645,5892026070.57476,0,0,58.0257320602881,0.0276877678187948,3.27298247268354e-05,2193.26470713355,585974606537.028,3.90378291631819,0.00363910112267263,124.462060542337,0.192386872070984,0.0301449189325346,1154.60728576309,940566204824.47,2.5264701733996,0.930919506506641,3.313868021303e-07,0,0,0,560299952.623284,0,0,0.0039878099873006,0,0,0,422106851.731373,0,0,0.548573944227972,7.44111414087449e-05,0,4.56517584948529,13192970995.5034,0.00746350992049523,0,0.163050671239646,0,0,0.69487645,5892026070.57476,0,0,FALSE
"AF074; AF078","DZA","MAR","Nappe de la Plaine des Angad et de Maghnia; Nappe profonde de Jbel-Hamra",0,1.97351265557869,0.227562433333382,0.219148802633335,2.60096448727941,517828738.003676,0.459049399016371,0.441284368521499,1.51028918127137,0.150146203286621,0.135050810677868,5.82430525,477004292.485049,0.340390571955907,0.30396548655127,2.53865791907836,0.235911650312165,0.22206841053484,3.09217687477941,824112456.986029,0.475770286787387,0.44713143459542,1.63828706911021,0.150146203286621,0.135050810677868,8.03892620625,869400728.316912,0.340390571955907,0.30396548655127,2.53865791907836,0.235911650312165,0.22206841053484,3.09217687477941,824112456.986029,0.475770286787387,0.44713143459542,1.63828706911021,0.150146203286621,0.135050810677868,8.03892620625,869400728.316912,0.340390571955907,0.30396548655127,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,1.30356073246608,0.125666398792477,0.11725276809243,0.4095575375,295714731.533824,0.254983446035976,0.237218415541105,0.902905057787312,0.0820925846116286,0.0705411341574145,1.14808838125,250625110.032843,0.186022881879244,0.158605280539701,2.53865791907836,0.235911650312165,0.22206841053484,3.09217687477941,824112456.986029,0.475770286787387,0.44713143459542,1.63828706911021,0.150146203286621,0.135050810677868,8.03892620625,869400728.316912,0.340390571955907,0.30396548655127,FALSE
"AF076","DZA","MAR","Chott Tigri-Lahouita",0,0,0,0,0,112488078.823039,0,0,0,0,0,0,385459410.745588,0,0,0,0,0,0,112488078.823039,0,0,0,0,0,0,3023814804.51618,0,0,0,0,0,0,112488078.823039,0,0,0,0,0,0,3023814804.51618,0,0,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,0,0,0,0,102240602.510784,0,0,0,0,0,0,166381448.526471,0,0,0,0,0,0,112488078.823039,0,0,0,0,0,0,3023814804.51618,0,0,FALSE
"AF077","DZA","MAR","Figuig Oasis",0,0,0,0,0,1345064.2125,0,0,0,3.65322669233278e-05,0,1.18232655625,60747712.6541667,0.000321053701330701,0,0,0,0,0,1345064.2125,0,0,0,3.65322669233278e-05,0,1.18232655625,60747712.6541667,0.000321053701330701,0,0,0,0,0,1345064.2125,0,0,0,3.65322669233278e-05,0,1.18232655625,60747712.6541667,0.000321053701330701,0,293.574112554599,14.6656997974271,9.83761592632516,1062.80957094365,2308037176708.84,28.5412363510536,17.4462142125597,485.321089269243,30.0158693925856,26.4304141303121,671.593732840319,413483154235.718,77.6524230435722,68.4637385222581,0,0,0,0,1345064.2125,0,0,0,3.65322669233278e-05,0,1.18232655625,60747712.6541667,0.000321053701330701,0,0,0,0,0,1345064.2125,0,0,0,3.65322669233278e-05,0,1.18232655625,60747712.6541667,0.000321053701330701,0,FALSE
"AF079","LBY","TUN","Coastal Aquifer System of the Jeffara Plain / Système Aquifère Côtier de la Plaine de la Djeffara",0,0,3.21656062789445e-06,3.21656062789445e-06,0,2218096439.02917,3.21656062789445e-06,3.21656062789445e-06,0,0,0,0,2266032934.17426,0,0,2.94505302541992,0.444893032263317,0.253867909950596,30.1370278188235,15439165034.8164,0.461396120176852,0.259126912224337,0.0037952763183181,0.0011771661910223,0.00102586943436887,25.1004455401715,19250398796.7635,0.00212119091471458,0.00195069164354593,17.2939139792183,8.2979297684245,7.90833635351314,132.615565521593,23196465310.8635,8.4922617510893,8.08692843605759,0.158920962596765,0.0831857268776403,0.0700179823292043,43.3335759476715,25231247984.6417,0.0945693736694254,0.0796994559562327,43.4961128735888,14.1241099554876,12.4970623992119,261.576537428701,1616059925008.48,14.8604210889741,13.1317525451113,130.853129920232,8.52164877722424,6.98975036099562,289.859835232304,154860530037.737,19.2106982778731,14.6968387622542,0,0,0,0,1139094796.02647,0,0,0,0,0,0,1131238151.89559,0,0,16.3317825243603,8.09165844719877,7.74454053949987,128.755852227843,22591505579.7983,8.28131984903836,7.91942376790707,0.158920962596765,0.0831857268776403,0.0700179823292043,43.3335759476715,25231247984.6417,0.0945693736694254,0.0796994559562327,FALSE
"AF081","AGO","COD","Aquífero sedimentar costeiro do Rio Congo / Aquifère Côtier",0,0,0,0,0.185507907279412,2902645934.41005,0,0,0,0,0,0,1831652209.67255,0,0,0,0,0,12.6889323782598,11467335208.0463,0,0,0,0,0,12.6247316003922,8776835411.0973,0,0,0,0,0,12.6889323782598,13555469363.1909,0,0,0,0,0,12.6247316003922,8776835411.0973,0,0,0.0737892229609872,0.0301933114632925,0.000236677781340216,339.166802872672,1247423013317.48,0.164412092852753,0.00118338772331336,11.5754608970443,0,0,1062.16595152272,2329111460950.44,0.0656661049545076,0,0,0,0,0.185507907279412,1488891443.02279,0,0,0,0,0,0,962449300.766666,0,0,0,0,0,12.6889323782598,13555469363.1909,0,0,0,0,0,12.6247316003922,8776835411.0973,0,0,TRUE
"AF081","AGO","COG","Aquífero sedimentar costeiro do Rio Congo / Aquifère Côtier",0,0,0,0,0.185507907279412,2902645934.41005,0,0,0,0,0,0.704787429485294,2590834854.32574,0,0,0,0,0,12.6889323782598,11467335208.0463,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,0,0,0,12.6889323782598,13555469363.1909,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,0.0737892229609872,0.0301933114632925,0.000236677781340216,339.166802872672,1247423013317.48,0.164412092852753,0.00118338772331336,1.19521278209129,0,0,66.0690480460784,341728923237.183,0.0152861758985464,0,0,0,0,0.185507907279412,1488891443.02279,0,0,0,0,0,0.704787429485294,1413265013.38848,0,0,0,0,0,12.6889323782598,13555469363.1909,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,FALSE
"AF081","COG","GAB","Aquífero sedimentar costeiro do Rio Congo / Aquifère Côtier",0,0,0,0,0.704787429485294,2590834854.32574,0,0,0,0,0,0,1637405860.55907,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,0,0,0,0,5097340111.07059,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,0,0,0,0,5097340111.07059,0,0,1.19521278209129,0,0,66.0690480460784,341728923237.183,0.0152861758985464,0,0.0857659235907662,0,0,45.2283294199755,264530518620.896,0.00772572757963624,0,0,0,0,0.704787429485294,1413265013.38848,0,0,0,0,0,0,888199873.9125,0,0,0,0,0,17.9340632225,12322193390.9556,0,0,0,0,0,0,5097340111.07059,0,0,FALSE
"AF082","COG","GAB","Aquifère du Bassin de la Nyanga",0,0,0,0,0,1544478596.69093,0,0,0,0,0,0,1979023691.1701,0,0,0,0,0,0,3002462391.5326,0,0,0,0,0,1.98452718125,13499462832.0049,0,0,0,0,0,0,3002462391.5326,0,0,0,0,0,1.98452718125,14142725913.3319,0,0,1.19521278209129,0,0,66.0690480460784,341728923237.183,0.0152861758985464,0,0.0857659235907662,0,0,45.2283294199755,264530518620.896,0.00772572757963624,0,0,0,0,0,915586436.225735,0,0,0,0,0,0,1019792369.42966,0,0,0,0,0,0,3002462391.5326,0,0,0,0,0,1.98452718125,14142725913.3319,0,0,TRUE
"AF083","BDI","RWA","Aquifère du Rift / Rift Aquifer",0,0.000714920237187716,0,0,0,6852681.70147059,0,0,0.32749773037859,0,0,88.4266970436766,2301547131.66324,0,0,0.000714920237187716,0,0,0,6852681.70147059,0,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,0.000714920237187716,0,0,0,6852681.70147059,0,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,23.4901912712151,3.3296208280365e-06,0,434.470168327476,26933697478.2088,0.135964293931834,0,47.0092770110487,0.00290750757879418,0,821.602458018506,25275969797.5042,0.317994300081909,0,0.000714920237187716,0,0,0,6852681.70147059,0,0,0.276325398723815,0,0,42.2676639159559,1250908775.37525,0,0,0.000714920237187716,0,0,0,6852681.70147059,0,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,FALSE
"AF083","COD","RWA","Aquifère du Rift / Rift Aquifer",0,0.200288283078967,0,0,47.578309955098,5863755210.57304,0.0148866635467285,0,0.32749773037859,0,0,88.4266970436766,2301547131.66324,0,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,11.5754608970443,0,0,1062.16595152272,2329111460950.44,0.0656661049545076,0,47.0092770110487,0.00290750757879418,0,821.602458018506,25275969797.5042,0.317994300081909,0,0.113112500076757,0,0,26.7019024583088,2938313680.04044,0.0026015224846172,0,0.276325398723815,0,0,42.2676639159559,1250908775.37525,0,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,1.22842991046328,0,0,208.979180117427,5081629818.13505,0,0,TRUE
"AF083","COD","UGA","Aquifère du Rift / Rift Aquifer",0,0.200288283078967,0,0,47.578309955098,5863755210.57304,0.0148866635467285,0,0.253224235578035,0,0,38.6475421662745,4126703525.59877,0,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,5.03166662934275,0,0,71.2750821634804,16684802484.2814,0.000110207364063466,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,5.03166662934275,0,0,71.2750821634804,16684802484.2814,0.000110207364063466,0,11.5754608970443,0,0,1062.16595152272,2329111460950.44,0.0656661049545076,0,169.306858418246,0.00175206997387701,0,1627.76028909176,241437574616.478,0.323476612316144,0,0.113112500076757,0,0,26.7019024583088,2938313680.04044,0.0026015224846172,0,0.117497509611274,0,0,21.7927050276961,2222981457.61127,0,0,0.370125836086282,0,0,122.482995248677,18375218752.8821,0.0148866635467285,0,5.03166662934275,0,0,71.2750821634804,16684802484.2814,0.000110207364063466,0,TRUE
