system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000001438,Turkey,2050003550,62896.218347904,,39.695346156362724,5,31.34817760189023,211.2555225677197,262.9864325801087,477.8305809956433,331.00718876826005,363.01123233767265,380.9872731478333,399.0138226522277,414.9955686438362,431.0070990626812,445.0057164611838,457.01916878821675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000144b,Turkey,2050002110,134797.398046432,,38.46911325686074,5,28.716387629109104,63.668661489323625,171.03245450931735,478.26588552362324,208.9939889724363,251.006854860715,296.98915460279,327.00572785831764,353.0097949067332,377.00584228691457,401.0142963725855,423.00178043626704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000dab,Turkmenistan,2050066350,4431.21397865314,,40.25498169808888,5,53.146948125564364,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000efb,Turkmenistan,2050066040,21416.2100545706,,38.67386817636416,5,54.43203502646501,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f09,Turkmenistan,2050669710,7266.38401814659,,38.638583075457696,5,59.58792626405892,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f9e,Turkmenistan,2050671440,2629.93251181994,,38.90707050459419,5,59.22225458538918,94.50143717012848,96.39205980128932,100.66881498968941,97.3389142584789,97.58494641492663,98.53039327350554,99.23556252802591,99.4768443445943,99.72374182869942,100.18530081729293,100.42427129687964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000234,Ukraine,2050416550,19352.8807473727,,50.41301785773645,5,29.247007931915185,41.39156896960907,88.51344939052301,175.11096351001044,99.50787193052537,107.53061950752888,114.51460886468217,123.47095344111949,135.49264816001138,144.48271533647494,151.4710043227934,159.49513386984356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000239,Ukraine,2050008010,2864.14368399355,,46.913934282827675,5,31.52578336130018,85.95430614264441,100.13372702412198,144.49714098830162,104.8700720500561,108.85866520648084,112.63537148878137,116.37033595080516,119.63084304087803,123.10218874927317,126.60208266698291,130.84347186463324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023b,Ukraine,2050454840,6315.73969116652,,49.094182437140084,5,32.38564111554962,191.28580540507576,211.2405731883705,270.9044630240225,218.22874652790048,231.2257615516893,237.22216966007855,243.77080979900663,250.25445702817132,255.25967612404895,260.26383496129205,263.7482503716425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023c,Ukraine,2059000910,1888.05636957266,,49.29526499176164,5,32.668303509681444,217.3336299434511,221.3615383957935,256.3050597629679,224.12473017280487,233.45538044753778,235.8930835621191,238.90740814933076,240.60183658938087,241.8957700067499,246.6086536688886,250.137619043308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023d,Ukraine,2050448170,19076.2557502734,,50.447508081609,5,32.88436890684985,22.35818033341362,40.521603835962544,239.23320563031265,48.530114478825794,55.47482758120046,64.50543257248044,83.49942357670551,116.48509521152592,149.4660097862362,197.5273989497273,207.47513328853927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000023e,Ukraine,2050459250,2282.64397191012,,48.83646906197965,5,33.689358402976154,180.40671079497196,195.26166676858307,247.597326791491,211.26016365046667,216.76057681914804,220.7638219128871,224.75248494587217,228.26884688760057,231.75946913645382,234.74867669874095,238.73863136020987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000241,Ukraine,2050448220,27149.083896328,,49.85359758163537,5,30.823436365054377,52.58503872054476,93.51463225918917,262.4315200515008,110.52219029830123,120.51442944183351,130.5202880399257,137.51729085884176,157.49580682113458,166.51114821728171,179.48781823143645,210.49869552065874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000242,Ukraine,2050469820,12695.8076801635,,49.09268843907881,5,35.21268196739429,63.589443437306464,94.42966748333441,241.10688338459767,109.41249946703135,121.46924538392373,131.4833104025347,141.50301585607605,150.4919320408695,161.49340749649392,177.50586725197618,200.51942960289884,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000243,Ukraine,2059000790,2148.52466357026,,47.430706176508124,5,34.48609707121243,219.19592274007337,232.28469993621113,317.40477764149745,240.22511878293483,251.7797124814536,268.8225528293874,275.3020212239805,284.67778680908964,297.1214468663445,305.3194839978265,309.8074186247333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000266,Ukraine,2059002770,651.716218266046,,50.91233678914108,5,30.482769514794754,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000267,Ukraine,2050007940,1100.64722919885,,46.74933618375125,5,32.16315452827513,140.99170034560697,147.1056306631975,175.51769616816583,150.37258209742035,153.10892690473563,155.64190535646497,158.10546039009822,160.3641945415048,162.63501508931074,165.10487329679762,168.62730577621733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002af,Ukraine,2059003770,485.613854963229,,49.98214097711062,5,31.26867953801421,121.48350405034653,124.22473592074344,134.9882659774642,127.35237674304247,127.43105118478394,127.51283774957808,127.51283774957808,128.50391772111635,128.6755036583718,128.76590664779306,128.85937443137468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b0,Ukraine,2059003390,540.984887819052,,48.80660663889402,5,34.08104422457763,190.9888630545337,197.0441617391971,220.86329616305437,205.61310981762438,208.1972152427281,208.83219503128845,210.06100199391622,210.93498157943887,212.4345832512187,213.0652667718312,214.70472622007995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000308,Ukraine,2050007930,43484.0294592784,,47.67498440446411,5,33.85724156323781,123.41950452864074,196.50869680663055,319.3305605841794,218.50396141602724,232.5005032293176,244.50363132396586,253.49329718326183,262.5056469488232,271.4974906929977,280.50306762365835,293.48954002369317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000309,Ukraine,2050469830,22801.685695167,,48.20183356537534,5,36.39793723599688,56.7298961937467,88.50544315213703,224.92170179314533,109.49195313976139,127.4996546817491,143.50388848103827,156.48649673756796,166.4885177434132,175.48382987498348,186.48947031752365,199.4820482982375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000540,United States of America,7059007100,268.767095423963,,48.145367243625095,5,-118.36227497770322,77.58747898657477,77.58747898657477,126.53839390510143,86.5787873068924,117.54848438839382,119.5463594774833,120.54524221818143,120.54524221818143,120.54609593824122,120.54609593824122,121.54456151740976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000544,United States of America,7059005020,365.91029982947,,48.15692411749308,5,-116.43898376721785,77.56326664484922,77.56326664484922,82.55780979674793,77.56326664484922,77.56326664484922,77.56326664484922,77.56326664484922,82.5574983274092,82.5574983274092,82.5574983274092,82.5574983274092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000545,United States of America,7059006670,281.008362360028,,42.41274450893248,5,-121.9282704724491,713.3882893502253,715.3695358795752,752.1695028308957,718.3621147878131,720.3852231583538,721.4134330699086,722.4272250853156,725.4032070073384,726.3850437275986,743.2636781674913,745.1917256399885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000546,United States of America,7050438790,370.346700020287,,43.9134926852403,5,-116.97888890780733,549.8124240262489,556.8057293488371,576.7585367209387,559.793426173788,562.7855359035653,564.7382814730455,565.7838517930551,567.7815539859131,569.7315545200133,571.7304647479391,572.775111183091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000547,United States of America,7059003640,501.958458719487,,47.88577861530227,5,-114.13320885429438,101.51007201557861,144.4023512310958,148.52121817664036,144.41098526094984,144.41098526094984,144.41953972139405,144.47771878090796,145.47654227408177,145.47654227408177,146.48343670877728,147.51467476688038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005a7,United States of America,7050508350,25938.7609361262,,42.21573590901819,5,-109.6121582994403,649.6335267903969,677.5832232244029,778.4277456139172,695.5627699206124,702.5644178824119,719.4588752665807,753.3681985029095,761.4454695374127,764.4462200702451,767.3925806127854,771.4398625198942,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005a9,United States of America,7050527230,21329.6466899567,,40.76396248170574,5,-107.64023405856081,881.0497005399783,885.0600739862307,955.2335526154011,887.0525421060158,889.059588743533,928.2992258525383,936.2772347032471,942.9524329553822,946.2548777417136,949.2377828463034,951.9330139267879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005aa,United States of America,7050508340,9553.44386704431,,41.46434317972835,5,-110.32054301345883,770.2531444134922,849.1137927562966,873.0322742989554,851.113233486674,853.1049752722984,855.0970526379438,856.0895991790181,858.0825525119612,860.0777007167632,863.059077448241,866.0566149998948,"{""type"":""MultiPoint"",""coordinates"":[]}"
