system:index,CC,CntryNm,Region,aq_id,code,count,countrs,dummy,max,min,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,thr,.geo
1_NA,NA,NA,NA,NA,NA,2,NA,1,1,0,NA,107.47084565105963,111.10371651801586,127.05668326562012,112.60553983952309,113.76357029596932,115.64956244842261,120.41916864885825,121.92478774674987,122.94937484662303,124.03596615568541,124.95862207280656,7662.327224932607,"{""type"":""Polygon"",""coordinates"":[[[79.65317371926407,27.89406253290225],[79.56474968590844,27.885122137699675],[79.51883422430173,27.823077094119597],[79.54118460299811,27.751616432368127],[79.61654201216312,27.719231216087458],[79.6938088163308,27.747872784820352],[79.72059937329082,27.818128090289523],[79.71375560416531,27.84278510224166],[79.65317371926407,27.89406253290225]]]}"
2_000000000000000001d6,GTM,Guatemala,AMER,208,C001,16,Guatemala; Mexico,,1,0,Soconusco-Suchiate / Coat�n,0.05788427126990578,1.063890957487174,31.78098106931392,2.566687908436807,4.421623111450844,6.818383031879816,10.213466196595673,13.559345816755535,17.603856199066794,22.430198526925945,25.676965194999553,9233.391567524712,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-92.20080123127931,15.248301859278094],[-92.21063804944804,15.260649106053329]]},{""type"":""LineString"",""coordinates"":[[-92.14642253692624,14.665318930018277],[-92.14518738534453,14.68476951367754],[-92.14980249828506,14.719880530223655]]},{""type"":""Polygon"",""coordinates"":[[[-92.22295853612817,14.535135539234036],[-92.17908547128613,14.494040451628889],[-92.15822574286494,14.577265131914467],[-92.14185197884584,14.650581620585255],[-92.14642253692624,14.665318930018277],[-92.1817787548916,14.613642400895607],[-92.19071474931624,14.571615434295031],[-92.22295853612817,14.535135539234036]]]},{""type"":""Polygon"",""coordinates"":[[[-92.14980249828506,14.719880530223655],[-92.0891810612886,14.782874229968773],[-92.05156854642952,14.846875756041138],[-91.96572636734648,14.861229598380554],[-91.88516378144021,14.848467617660306],[-91.86105344652272,14.836949732213006],[-91.81488393762373,14.873188885696806],[-91.83452181866612,14.898797459225838],[-91.84937057656411,14.913641848949313],[-91.84464843121852,15.005169375047076],[-91.88281383379714,15.02700108934411],[-91.88208701058508,15.09138157646034],[-91.9518317981321,15.138951317955604],[-91.96433067666453,15.185424062832965],[-91.98939531564639,15.21793090841715],[-92.11185113380836,15.274017422391918],[-92.16212300268826,15.238487345164316],[-92.18913627287881,15.233653714052059],[-92.06633262420708,15.067391666944308],[-92.09745714138086,15.01566607132893],[-92.13427594496815,15.010457876375417],[-92.14688182145012,14.971449663807272],[-92.14512496549324,14.876992529806547],[-92.18103856205559,14.83963414997347],[-92.16460229202268,14.759521947957758],[-92.16644837296155,14.742349935973593],[-92.14980249828506,14.719880530223655]]]}]}"
2_000000000000000001d7,MEX,Mexico,AMER,208,C001,30,Guatemala; Mexico,,1,0,Soconusco-Suchiate / Coat�n,0.02200620205431915,3.3971192275340094,54.07566885727135,6.849277908337863,9.88402120622467,13.116950641074359,16.38649064068274,21.645481477476533,26.12447952727845,30.08014273852454,37.06222090849092,7435.714657537087,"{""type"":""Polygon"",""coordinates"":[[[-92.66583642923393,14.96089489487029],[-92.22295853612817,14.535135539234036],[-92.18087800106095,14.592515212649152],[-92.1602457663889,14.649796788503712],[-92.14518738534453,14.68476951367754],[-92.16460229202268,14.759521947957758],[-92.17935746207185,14.849479866375207],[-92.137036146778,14.887988648692827],[-92.14808577017618,14.990744183252986],[-92.11657776928774,15.014809899889523],[-92.08957345061735,15.02054877465916],[-92.06633262420708,15.067391666944308],[-92.2388909025868,15.305623598572083],[-92.33279513832295,15.369152420534475],[-92.4453160491591,15.26234803199052],[-92.66583642923393,14.96089489487029]]]}"
2_000000000000000001d9,MEX,Mexico,AMER,207,C002,40,Guatemala; Mexico,,1,0,Chicomuselo-Cuilco / Selegua,0.0014300010246896342,4.734197324087396,81.02559719337782,10.238501169568773,17.226607335287163,24.271665890460795,31.762138844109852,40.24542298208876,50.26899350190809,57.75121842062032,65.2659323826581,4743.2827523443775,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-92.18955098888146,15.23351102805526],[-92.20080123127931,15.248301859278094]]},{""type"":""Polygon"",""coordinates"":[[[-92.82279232946686,15.661611468310928],[-92.75467961004215,15.601493833282811],[-92.70130863114059,15.596718167307333],[-92.69407150076103,15.522139707423658],[-92.48300439534884,15.466565925767496],[-92.42863461531041,15.43182062401232],[-92.33425326346841,15.43734544025138],[-92.33279513832295,15.369152420534475],[-92.2388909025868,15.305623598572083],[-92.21139606345996,15.262218647725577],[-91.9241318695304,15.747025517090364],[-91.98631404591418,15.77589824833427],[-92.13673961341877,15.910592072268594],[-92.20921113254408,15.970145544960298],[-92.29619477981343,16.06726477738498],[-92.32460821616965,15.934954353201508],[-92.40379294101872,15.831757408976703],[-92.75733722088275,15.739503026917086],[-92.82836620027551,15.688682660342026],[-92.82279232946686,15.661611468310928]]]}]}"
2_000000000000000001dc,GTM,Guatemala,AMER,205,C004,150,Guatemala; Mexico,,1,0,M�rquez de Comillas-Chixoy / Xaclbal,0.005187236561381875,5.288835508632841,117.81759834414495,11.261358284364116,16.243892920723393,21.217129263583633,27.16034972008302,38.06251853032726,69.71023427221671,84.7550765758897,95.65161277439876,9090.537600183376,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""Point"",""coordinates"":[-90.49752274260112,16.455255667708926]},{""type"":""Point"",""coordinates"":[-90.63513955949594,16.482184136336905]},{""type"":""LineString"",""coordinates"":[[-90.43792685378818,16.423845699458106],[-90.42853601241634,16.42465730131903]]},{""type"":""LineString"",""coordinates"":[[-90.64885130938497,16.543719697140375],[-90.64319711975887,16.532629936748464]]},{""type"":""LineString"",""coordinates"":[[-90.5472685215285,16.474559087034706],[-90.54495419575112,16.465507063282768]]},{""type"":""LineString"",""coordinates"":[[-90.64627395031607,16.518646209678565],[-90.63673147472161,16.513420140587435]]},{""type"":""LineString"",""coordinates"":[[-90.59474899196788,16.481631227900515],[-90.59236783650844,16.47105423621555]]},{""type"":""LineString"",""coordinates"":[[-90.64789256541688,16.553391500718558],[-90.64358059863264,16.565712007360524]]},{""type"":""LineString"",""coordinates"":[[-90.41566258219446,16.416572905150147],[-90.41259916072757,16.406856507277855]]},{""type"":""LineString"",""coordinates"":[[-90.45856359713167,16.42194614967071],[-90.4770509993111,16.42502289760859],[-90.4837040167344,16.43525213130032]]},{""type"":""LineString"",""coordinates"":[[-90.39030369624287,16.400542448636354],[-90.39948494448167,16.393505996215406],[-90.38328952128961,16.375972785269685],[-90.39502138148492,16.374242673130198],[-90.40995495791317,16.34598087002331]]},{""type"":""LineString"",""coordinates"":[[-90.61602336806668,16.521027373911053],[-90.60723000323206,16.500328191100582],[-90.61310713665031,16.49202984865185]]},{""type"":""LineString"",""coordinates"":[[-90.65411750377501,16.593184572912808],[-90.64162751284825,16.595614789210448],[-90.63409162292723,16.589367583964695]]},{""type"":""LineString"",""coordinates"":[[-91.55432972325147,15.037943720657836],[-91.56444740662671,15.037943706677492]]},{""type"":""LineString"",""coordinates"":[[-90.38932716869155,16.345905114790973],[-90.39834789079184,16.33942159820027]]},{""type"":""Polygon"",""coordinates"":[[[-90.66543019243284,16.58968856615589],[-90.66015513334179,16.581952060076695],[-90.65411750377501,16.593184572912808],[-90.66543019243284,16.58968856615589]]]},{""type"":""Polygon"",""coordinates"":[[[-91.60213129731746,15.278588089156592],[-91.60210006309933,15.234554434141229],[-91.5785917087634,15.206109828300553],[-91.56470601055737,15.144346784579117],[-91.53937835094776,15.120147234177727],[-91.54196014263157,15.04318766394586],[-91.55432972325147,15.037943720657836],[-91.45107924697099,14.96815883530293],[-91.40970322433284,14.926947757610245],[-91.37333037635786,14.935705451069632],[-91.33430429614918,14.883694541908232],[-91.30958300736567,14.865786772694229],[-91.27305850464562,14.883444817267021],[-91.2500005566717,14.873407377458651],[-91.18266366276112,14.94648309280614],[-91.16173259514325,14.944793155761666],[-91.14823049957614,15.010930538473914],[-91.14856939179255,15.036574768891015],[-91.09522961684956,15.059182447569174],[-91.05534289500386,15.054317524378067],[-91.02392859748755,15.076510513824049],[-90.99143511139965,15.080844762322837],[-90.95623047207867,15.044030437744224],[-90.85765760693818,15.029417963667248],[-90.72118680773987,15.03858583687298],[-90.56999207286192,14.977291066099307],[-90.53109537290219,14.98755586087334],[-90.47582924236058,14.977888572445549],[-90.43645094667046,14.983408932508778],[-90.39845492396887,14.974432800325035],[-90.32660985107307,14.987555868077036],[-90.21400868550275,15.00550827196317],[-90.15592889771835,15.031397765280879],[-90.06923060100702,15.027875070923466],[-90.07166969022792,15.072015773353328],[-90.10336947220878,15.081223800383922],[-90.10853753529281,15.13328377429442],[-90.1755087692603,15.1538803904343],[-90.21397298490382,15.149416822650277],[-90.22839819826582,15.207773021590167],[-90.32376049705252,15.271520370120331],[-90.4030344050647,15.300865733439405],[-90.42799202421193,15.320922725639761],[-90.50433624936818,15.335597661656525],[-90.52933846880393,15.36617372884688],[-90.55648098116716,15.383399197205454],[-90.50310557892554,15.450749433949083],[-90.45778328045314,15.455168480294288],[-90.41467269708218,15.49660237189228],[-90.23942109608046,15.517404156187238],[-90.21663953080652,15.542361733801597],[-90.22802810727013,15.58264520061609],[-90.14611439747848,15.607602853737202],[-90.12595922465282,15.636065281826555],[-90.15235270638367,15.665365980182873],[-90.30195993867949,15.695384669378738],[-90.41566704086871,15.705783297777941],[-90.45735515310027,15.731574751033191],[-90.45785016002274,15.795567265292274],[-90.42162442395008,15.794077960163005],[-90.42211934279153,15.821858120721139],[-90.52733182734974,15.841206230489007],[-90.53071189094663,15.864438121197352],[-90.39280966251387,15.871505812435078],[-90.2959268418201,15.915334267400358],[-90.2117746353318,15.923815479401929],[-90.18877905999963,15.978220998809203],[-90.16915009799094,16.043029537214657],[-90.18218409300574,16.108845934024295],[-90.17551327207829,16.193751623186134],[-90.1721956949007,16.267594353249528],[-90.17061265779844,16.303597152283473],[-90.2361034901305,16.341610961255274],[-90.2809264010184,16.328189100127748],[-90.3742375540467,16.349980750052318],[-90.38932716869155,16.345905114790973],[-90.38623697950817,16.335065010603408],[-90.39834789079184,16.33942159820027],[-90.41940380295348,16.30469405656861],[-90.43981750866575,16.29650713505161],[-90.42662748273376,16.255099945497076],[-90.44926192037974,16.259759725429827],[-90.4467960499668,16.242899902177513],[-90.43818999298486,16.239279096282964],[-90.45799284641478,16.207035355220174],[-90.43998697045029,16.18108784487315],[-90.43285689177605,16.16025931804933],[-90.45071109858362,16.145691416533374],[-90.43079232708276,16.14069281518722],[-90.43645540769504,16.117389579565785],[-90.4559862133435,16.120965773771555],[-90.45300308807865,16.092904636759833],[-90.43332065489795,16.106290869821944],[-90.43416783166647,16.09674387563066],[-90.4437861275573,16.07402030194217],[-91.0016196783777,16.069240195955278],[-91.02008035912999,15.941571677514297],[-91.0491046294328,15.929683686082107],[-91.03054589800934,15.901622544246122],[-91.06242844792727,15.891161511663995],[-91.04574695329953,15.865454761114204],[-91.07346914685792,15.835239909000803],[-91.08124135898049,15.810545428018717],[-91.13437606485302,15.787728163046344],[-91.15355460391727,15.637278105715678],[-91.20930680114658,15.562757623440644],[-91.26640110316633,15.512401025460141],[-91.3174488720187,15.507701078406702],[-91.33686382623071,15.497757362586972],[-91.36170545073789,15.514309536752812],[-91.4023501772936,15.49098838101278],[-91.48439760489092,15.48873207437423],[-91.51149556578832,15.497008154768372],[-91.52356195021136,15.482712269489689],[-91.50597519910167,15.43937878202607],[-91.3962634847921,15.351677137750249],[-91.41914759922768,15.316325402267863],[-91.43053615077932,15.280719481319968],[-91.43619474236665,15.251784419712676],[-91.53182462755375,15.259480834957902],[-91.57458293102974,15.277972678425092],[-91.60213129731746,15.278588089156592]]]}]}"
2_000000000000000001e1,MEX,Mexico,AMER,204,C006,38,Guatemala; Mexico,,1,0,Trinitaria-Nent�n,0.03366820504678088,6.72876049317497,108.03529462596633,15.76236993612275,25.240174002262762,37.26334089086731,46.265190373083115,57.25573593083741,73.74481244337731,85.77277493516635,93.77746287552985,5630.637997919395,"{""type"":""Polygon"",""coordinates"":[[[-92.81786503438181,16.39762618169721],[-92.29619477981343,16.06726477738498],[-92.17941985445502,15.936934203904068],[-92.09405934210521,15.884249921708324],[-91.9669214078503,15.767015641848278],[-91.9241318695304,15.747025517090364],[-91.72917107856702,16.074996900631216],[-91.78474928576398,16.09817973657765],[-91.86400983220757,16.14738143120947],[-91.87235281832548,16.096512006111997],[-92.00304014803089,16.11353238164033],[-92.09292225898378,16.213438538448138],[-92.26398669714406,16.25858694883566],[-92.28519418152914,16.34162882829223],[-92.34355045360229,16.41694306245029],[-92.38204140910858,16.523323830144193],[-92.44684331500424,16.591398648020714],[-92.4929481744284,16.627787182205434],[-92.54116446645071,16.592150003087877],[-92.5237382857011,16.5208712611469],[-92.54755430676268,16.49991796873268],[-92.61895348920399,16.492190407983966],[-92.67897741955103,16.4494633000139],[-92.81786503438181,16.39762618169721]]]}"
2_000000000000000001e2,BLZ,Belize,AMER,365,C007,24,Belize; Guatemala; Mexico,,1,0,Pen�nsula de Yucat�n-Candelaria-Hondo,0.028085954911505843,2.0660189540588707,29.746857678622238,3.4227428535864135,5.055004631649897,6.703613657818633,8.31516339075432,10.447760352994475,12.67040850046613,15.827652526921604,20.27600639954955,5812.120391255881,"{""type"":""Polygon"",""coordinates"":[[[-89.15195336863562,17.93948077281852],[-89.14259368355744,17.60409838727829],[-89.15144944764246,17.597984970124706],[-89.1433071190777,17.381482274183703],[-89.05609156209596,17.421083566345242],[-88.95355903488213,17.417328980730293],[-88.93652525044381,17.43232943753708],[-88.91807346494406,17.502814443126194],[-88.88238729061888,17.57203307212299],[-88.88133944959259,17.636114754763017],[-88.86562108027535,17.628984637121995],[-88.83051457178114,17.661085755800617],[-88.82587709843544,17.68605227094189],[-88.8470890583973,17.691135591672506],[-88.84487732013345,17.736212636279944],[-88.81328016282767,17.73709556516332],[-88.80731391583024,17.783501462061423],[-88.75096866675771,17.801618809851483],[-88.67716608054528,17.933759721830913],[-88.65307800971958,17.979942681002843],[-88.644240078837,18.104565598591186],[-88.61485019119331,18.12865370997522],[-88.56861371512638,18.25565334660893],[-88.52707279106875,18.2810657672616],[-88.48895637373354,18.33885122088282],[-88.49050367099194,18.36249337862063],[-88.42421019942911,18.385694103153824],[-88.39023184946359,18.386697460567092],[-88.31945257458737,18.429919493652406],[-88.30264624125321,18.463920111745264],[-88.32893261436425,18.48962683537561],[-88.38340053498395,18.480053189152233],[-88.40577186646269,18.495347847672516],[-88.44755359429591,18.47552273302129],[-88.47427701720527,18.493234242113015],[-88.5242189304113,18.443845294594624],[-88.5461131254745,18.368803010993705],[-88.60317176474501,18.291624933933072],[-88.61507759127124,18.224600196113535],[-88.69132378555571,18.189524856905326],[-88.68194177029189,18.164611865826934],[-88.71853319503889,18.109064825047156],[-88.72302794778446,18.056625820755357],[-88.7678731112536,18.022353177639193],[-88.76889871143207,18.013345797471516],[-88.77524846535208,18.00502955866743],[-88.82058859973748,17.94953610776239],[-88.85936946651158,17.92491733048004],[-88.85926242920975,17.896490642835985],[-88.88344856859543,17.897556297161195],[-88.9381662324653,17.940693677056743],[-88.94997388859976,17.956171196740392],[-88.99002111880145,17.950285157888086],[-89.01295869215464,17.98920871429794],[-89.04937619808909,17.99865306213814],[-89.13371119475624,17.963167508921824],[-89.15195336863562,17.93948077281852]]]}"
