system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000315,USA,United States,AMER,340,N012,Mexico; United States of America,,Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin,15.996572954153866,26.08053118265375,107.49665393443358,36.95809845281601,58.91462471586891,60.4454521775558,66.0654893540146,67.928230930592,70.35668170707493,71.65373287917822,73.15012871280074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000316,MEX,Mexico,AMER,339,N013,Mexico; United States of America,,Rio San Pedro Aquifer / Upper San Pedro Basin,12.955471485207388,15.99611441120565,16.987012669368337,15.99611441120565,15.99611441120565,15.99611441120565,15.99611441120565,16.987012669368337,16.987012669368337,16.987012669368337,16.987012669368337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000317,USA,United States,AMER,339,N013,Mexico; United States of America,,Rio San Pedro Aquifer / Upper San Pedro Basin,0.8973367901038897,4.87864305437613,100.50291489759519,63.638021712159016,65.63307502421178,73.616731115486,80.58793343766422,81.59147606029802,83.57797693029339,87.55121239158758,95.5179428745521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000318,MEX,Mexico,AMER,333,N014,Mexico; United States of America,,Conejos Medanos Aquifer / Mesilla Bolson,25.47416846942393,26.922420982649925,56.86838852672962,27.652658036994254,28.72047360829763,29.87931002392549,30.365551765824023,30.633120377499782,30.953806890563072,32.7042445805966,50.8969854077361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000319,USA,United States,AMER,333,N014,Mexico; United States of America,,Conejos Medanos Aquifer / Mesilla Bolson,4.810945042249997,15.761922224411755,77.48760490619068,23.724947154729676,29.697239389280142,33.67922536892367,39.652112262155605,43.63470402114321,48.61332759861042,52.59692403914875,62.550678610026424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031a,MEX,Mexico,AMER,327,N015,Mexico; United States of America,,Valle de Juarez Bolson / Hueco-Tularosa Bolson,0.0633699095884628,0.7703681946617091,7.387180143385075,1.0475838487871354,1.2610842948291534,1.5094317374959938,1.74031614911622,2.078963633947606,2.511938751044445,2.958457230844538,3.9326210651999585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031b,USA,United States,AMER,327,N015,Mexico; United States of America,,Valle de Juarez Bolson / Hueco-Tularosa Bolson,0.01272290068866931,0.17723480008331652,29.13883788032794,0.4386643991930268,0.7122003330458693,1.1950469201382679,1.7156425976414589,2.308037100515001,3.3120264188961785,4.316753499470048,5.441005040211766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031c,MEX,Mexico,AMER,346,N018,Mexico; United States of America,,Las Palmas Aquifer / Mimbres Basin,24.025380495340517,24.027368169712563,66.62001849358545,25.02261919387414,27.012915168344907,28.007656835845218,29.002513554290758,29.002910138990206,29.99804634138524,42.93548128939429,44.92608985297201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031d,USA,United States,AMER,346,N018,Mexico; United States of America,,Las Palmas Aquifer / Mimbres Basin,0.853048069455105,4.8355224092579006,61.569322960871524,30.713013649850392,36.684991935224026,39.6710171626211,42.65743335426757,45.64355533305405,48.62897952211791,50.61996281673066,53.60657740850351,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031e,CAN,Canada,AMER,70,N019,Canada; United States of America,,Judith River,0.7059825487229369,50.59375853353122,414.2473084974725,126.72335604985531,176.60642745916405,210.78515384144532,226.62736136498535,258.4467548411872,276.67187243129786,288.7493872752566,312.83154189793817,"{""type"":""MultiPoint"",""coordinates"":[]}"
