system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000181,CHN,China,ASIA,203,AS114,China; Democratic People's Republic of Korea,,Lower Yalu River Basin,0.004459505320602112,8.751555267121477,103.47385518589181,18.749525937310512,29.231691712877026,39.74889866267648,50.248417808579845,58.24894274900778,65.76197036013045,73.76629356005667,83.26690773077142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000182,PRK,"Korea, North",ASIA,203,AS114,China; Democratic People's Republic of Korea,,Lower Yalu River Basin,0.004459505320602112,0.8849192907650832,37.69052586629968,1.8704577137632559,2.874478506908673,3.8783095148340037,5.122689733041815,6.875559593182912,10.098017419780716,16.384186889144047,24.424635605163278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000183,KOR,"Korea, South",ASIA,202,AS115,Democratic People's Republic of Korea; Republic of Korea,,Middle of Korea Peninsula,0.23084002365098918,12.518053966269536,150.25415554340432,22.505639845199962,32.5215959759701,45.4852497587729,57.49085738058667,68.47874860638784,81.50340508441549,95.51930209497436,109.47983062410589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000184,PRK,"Korea, North",ASIA,202,AS115,Democratic People's Republic of Korea; Republic of Korea,,Middle of Korea Peninsula,0.006339627964353995,4.7431081133430455,80.59218700028094,9.711409227340475,15.204327614847493,22.24045625613672,29.7997397028917,36.8237915742038,46.30445109489254,54.284272605472665,65.30406375827687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000185,LAO,Laos,ASIA,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,,Lower Mekong River 1 Aquifer,0.004469258724941859,1.3674365740451107,36.09989863512466,3.386010720272492,5.371053517923209,7.914416977903079,10.638073093432688,13.623453316681099,16.625176381500555,20.142269837725745,24.621601554122435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000186,MMR,Burma,ASIA,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,,Lower Mekong River 1 Aquifer,8.710292965474329E-4,2.3777933803355196,46.29275510532288,5.125429241970096,7.876034545292126,11.120250614058865,14.635569137727307,18.35593480084803,22.64746049439176,27.1250679805185,31.87407646643514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000187,THA,Thailand,ASIA,243,AS118,Lao People?s Democratic Republic; Myanmar; Thailand,,Lower Mekong River 1 Aquifer,8.710292965474329E-4,7.51984200918627,139.81550125294484,15.513812043015712,23.49346562409573,31.501701680892115,40.4933789766631,49.49561418384075,59.505281359319504,71.50830996952415,92.53951062448472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000188,CHN,China,ASIA,245,AS119,China; Vietnam,,Karst Aquifer of Upper Hong River and Zuojiang Valley,0.005884474117920667,4.260836465562157,103.39030181492545,10.252543814365369,16.73752834727402,24.244084645891547,32.25214686498452,42.25831558381045,56.2498731974323,72.23799153911024,85.27976720116772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000189,VNM,Vietnam,ASIA,245,AS119,China; Vietnam,,Karst Aquifer of Upper Hong River and Zuojiang Valley,0.005884474117920667,3.7544957846767377,81.5333246496174,7.253747356302664,11.241565220022558,15.250819691926845,20.26158659652822,25.240033242506914,30.700640191254063,37.26099102863426,46.7512359991575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000018a,CHN,China,ASIA,244,AS120,China; Vietnam,,Beilun River Basin,1.9657122809284204E-4,2.8378034960406446,49.528181774604654,6.131707682746179,9.630583213020461,12.882440422744608,16.35264006852096,21.397008002599442,27.363468050276317,32.86687293427851,39.38875753572491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000018b,VNM,Vietnam,ASIA,244,AS120,China; Vietnam,,Beilun River Basin,1.9657122809284204E-4,1.6210361607581814,33.60578988831255,3.124043574337487,4.366616524599377,6.1086665256513415,8.370619500012452,11.155077483572628,14.869458478551964,18.59348500084867,22.89869510985602,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ac,MNG,Mongolia,ASIA,183,AS138,Mongolia; Russian Federation,,Tes River Basin,0.0012416051838468867,3.889435692258769,52.910023761550576,7.371935307416906,11.103009907758317,15.376392350262023,19.890549431332044,24.373371060517556,29.125843676298626,34.62151285246181,41.13345958913408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001bd,BRN,Brunei,ASIA,249,AS151,Brunei Darussalam; Malaysia,,Limbang Aquifer,6.524893026542334E-4,0.9368505476475084,26.330178470972488,2.190199167226463,3.312104042454223,4.698942193983388,6.1903722115987785,7.920564270665062,10.034499268161118,13.573316437241411,18.44114507272066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001be,MYS,Malaysia,ASIA,249,AS151,Brunei Darussalam; Malaysia,,Limbang Aquifer,0.002920078815097052,1.875527217926568,41.864725286048845,4.130774900778561,6.354710482254811,8.894772290985223,11.128524916404583,14.373325129371509,18.359770206490204,22.35927509041498,27.367944080018084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001bf,MYS,Malaysia,ASIA,250,AS152,Malaysia; Thailand,,Golok Aquifer,0.0045899814885711696,1.1703044682151877,24.640223540733054,2.5505496022973113,3.9264173293399343,5.552949430953835,7.1803848785241335,9.153541600900278,11.444695558602959,13.96659182645596,17.93203535329243,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c0,THA,Thailand,ASIA,250,AS152,Malaysia; Thailand,,Golok Aquifer,0.0045899814885711696,1.159057300238655,15.605305569482383,2.26480528533411,3.408930097270455,4.6548339919396975,6.028118431019485,7.544037777454573,9.084354419678114,10.85128006795058,12.65652316458668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c1,BRN,Brunei,ASIA,251,AS153,Brunei Darussalam; Indonesia; Malaysia,,Baram Aquifer,2.386403067810265E-4,0.8203694753866521,21.65477245234171,2.0521942644100126,3.557386373491887,5.188435076057327,6.811750262570942,8.69968394579265,10.792750976192385,13.179648948666008,15.93438446960641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c2,IDN,Indonesia,ASIA,251,AS153,Brunei Darussalam; Indonesia; Malaysia,,Baram Aquifer,0.004139289518018722,1.1851137003212462,26.458786133860862,2.816781192719374,4.431085684300624,6.308392046471772,8.185915112343034,10.186172370926602,12.196259639840251,14.675168444332929,18.06178141556914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c3,MYS,Malaysia,ASIA,251,AS153,Brunei Darussalam; Indonesia; Malaysia,,Baram Aquifer,2.386403067810265E-4,7.249402128388775,99.90254933070533,14.260084146964866,21.26712354957914,28.74052950680064,35.27074035084732,42.25799879594407,49.74728779653386,58.73112131679158,70.26284654967631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c4,IDN,Indonesia,ASIA,252,AS154,Indonesia; Malaysia,,Palah Basin Aquifer,0.009407629172867185,9.494454652488889,130.01764247604922,18.49429424562069,28.493237390261,38.49418278420162,48.50470732439031,58.497692662275696,68.50809631484834,80.49427418104253,95.5103175077818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c5,MYS,Malaysia,ASIA,252,AS154,Indonesia; Malaysia,,Palah Basin Aquifer,0.009407629172867185,0.5581728074189735,24.850175244122184,1.5624848436055199,2.6952489047675874,3.935053402050606,5.42757870643423,7.0438028758280815,9.069258261869784,11.925330086721493,15.939632212708121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c6,IDN,Indonesia,ASIA,278,AS155,Indonesia; Papua New Guinea,,Jayapura Basin Aquifer,0.2654866068602718,13.353157088281016,168.89609187171882,28.312154856345845,42.28818039859913,56.259157884058375,71.2123895495408,87.17549841642143,103.25032200863247,118.41898311190036,138.6453154228102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c7,PNG,Papua New Guinea,ASIA,278,AS155,Indonesia; Papua New Guinea,,Jayapura Basin Aquifer,0.2654866068602718,10.573135507051004,175.9052359169942,22.531445649806162,34.49078638212159,47.446268040705945,61.39697767906372,76.34124865077744,93.27353055005938,111.20590865821893,133.10416204381704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c8,IDN,Indonesia,ASIA,279,AS156,Indonesia; Timor-Leste,,Besikama Basin Aquifer,0.0038995696876729653,1.1939001191267553,22.724640724177743,2.2007646834126766,3.442707759666105,4.6789837816715405,5.815444653299987,7.193605461433177,9.806897225179593,12.7873841824878,16.68437733870992,"{""type"":""MultiPoint"",""coordinates"":[]}"
