system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_0000000000000000037f,Spain,2070698380,467.751641358033,,37.55556554276359,7,-5.90009770837784,99.69388200469943,103.59750692002476,131.82363249332124,105.17448863310005,106.85933302476748,108.4179156575916,110.26192211034243,112.82586065410955,115.15999336153469,118.78786194577634,126.20890741647023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000380,Spain,2070019420,525.149527950203,,42.68433259753421,7,-8.904597764422615,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000381,Spain,2070019750,289.93983158755,,43.502040319459,7,-6.901304715224919,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000382,Spain,2070019460,243.881925625599,,42.83385608787614,7,-9.023239156944607,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,102.07269733677423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000383,Spain,2070626650,549.929269859038,,41.110283380206894,7,-3.218460786637267,254.48902320797947,261.7084007480805,269.1184999329963,262.81817141303094,263.4489784444364,264.0485766962987,264.35350568109635,264.89001289621086,265.5385703743582,266.2541475892577,267.36229263259645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000384,Spain,2070019470,496.316983904661,,42.993901349231045,7,-8.918202405512643,102.07269733677423,102.07269733677423,108.14891667809383,102.07269733677423,102.07269733677423,102.07269733677423,108.14891667809383,108.14891667809383,108.14891667809383,108.14891667809383,108.14891667809383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000385,Spain,2070019540,513.1386366338,,43.199541101838186,7,-8.711731959663439,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000386,Spain,2070019910,342.457019669702,,43.397099466427576,7,-4.820315977995863,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000387,Spain,2070019480,728.325623913006,,43.077765353475854,7,-9.08449897890927,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000388,Spain,2070635800,167.467135917716,,40.48980981555499,7,-2.862127538196823,292.3020253007378,293.1640365703954,302.70974102678645,293.58884804042214,295.36081805790724,298.3537182587536,299.5651437601704,300.74306011825007,301.1554196070284,301.570509880877,302.30899006267634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000389,Spain,2070019950,692.962646888063,,43.264729820799076,7,-4.382525729859997,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038a,Spain,2070694690,469.306231735782,,37.59786285537512,7,-3.270569591728394,224.9631907210731,229.5541347502674,254.06632986487077,231.04999089804983,232.57435470065164,234.3824498248914,236.19629408408753,237.80811449950176,239.40457870788464,241.80707542257875,244.18875128063814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038b,Spain,2070668910,4602.30638762632,,39.00874624772616,7,-5.78039754327274,62.25462036620278,75.31308508531423,143.92533165289205,81.67114782563577,86.80208359277242,91.2234732953494,95.71889159600086,100.25494671141792,104.21263624939574,111.21088833038989,117.71716251926563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038c,Spain,2070648690,4919.15321838301,,39.60945245524065,7,-6.121894587351022,23.60705215407975,58.34266295695415,112.71607827514157,64.26430680819662,71.34696129221076,72.77889652311177,77.21190573651116,87.9287392885284,93.729295156626,96.20334153421015,109.42146981037189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038d,Spain,2070695280,1813.12153026084,,38.00133090174798,7,-5.998302635000525,55.657334406342635,57.18683880125819,113.92452674606743,57.91973875274744,58.70977000232145,59.04320078976046,61.1233037842587,61.88634714822105,62.950660120719796,65.04423671805044,71.6029722466156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038e,Spain,2070698450,2021.80465527365,,37.82588072360485,7,-6.273189976537827,85.90109474603798,95.04244104858047,109.31244646882892,96.29567527413904,97.53449800169234,98.78730220649788,100.04120451662327,100.8810441957537,101.91503641377574,102.83287619931049,104.08329601617807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000390,Spain,2070018370,5063.78171266673,,37.50211522789459,7,-6.842083230812476,15.00006025242732,44.26365392040824,84.35056441439986,48.2660045213014,49.78076781300526,53.22001384977456,56.80343659958138,62.63248780289696,72.24753064569713,77.15453297779226,80.17087393099946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000391,Spain,2070695360,997.802527310537,,37.78104207471037,7,-5.714546767010322,112.89856424524861,115.72626788695057,134.39306470429838,117.31323727217321,118.81398217038446,120.1892461614417,121.26530271994885,123.07021472173885,124.57732070998271,126.92509772615745,129.4913431257057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000392,Spain,2070665260,8528.35099939756,,38.6854225984039,7,-5.034396155365966,100.61809741062234,113.75049596869322,226.83761278844338,119.23864068928836,124.7908800451394,138.20909750076257,145.26644839305513,149.7347328772415,155.77806504082358,163.30816574493926,174.33222633173378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000393,Spain,2070692510,4857.92481545156,,38.0238635387745,7,-5.256239067532016,88.6010653807526,118.68464130068956,187.6950943429776,135.220495162214,145.59542290641477,160.71546546204561,166.27623668231428,170.25338309208396,174.27263778765467,177.77780117427153,181.2166585618801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000394,Spain,2070646840,3272.8869613908,,39.73701033945756,7,-5.233668512215162,97.80084728666176,139.10943592698064,178.1790254280927,149.23284126510137,152.26537416674643,155.21218507577504,157.81938085078795,161.23795926855607,164.8334146535221,167.8103381565619,171.74105448097788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000397,Spain,2070018360,3830.38953287685,,37.19296772642458,7,-6.33519077134733,70.53466689717428,87.14879676403913,120.05057330189968,93.16774507256945,96.35087132314209,100.37219902321694,102.88317387009373,105.63005203847378,108.12285084157958,110.37154579461176,113.10128213317708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000398,Spain,2070694550,1267.88737883886,,37.638976447173185,7,-5.417287930074911,124.92065004071684,137.63398090763656,161.19115139662748,140.86320752924382,143.67454915296636,145.64334197140434,147.38317275186657,148.85961318684963,150.8498667582927,152.84692423394992,155.65840981884162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000399,Spain,2070646750,4473.36933026806,,40.07961414450454,7,-5.32013034630365,79.78765163731074,93.68279675131257,159.65341929126532,102.23681326561486,109.77485609516272,115.31804637312399,120.7181841886156,127.29051783938768,137.72881500501157,142.27830480566317,151.7349334532084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039a,Spain,2070665080,5244.12665195911,,39.194854481973195,7,-4.797750989245727,100.93227785575765,118.48791096840566,255.98712033780873,144.47293463557133,209.55580133803596,216.5220617733503,224.37548886463156,228.18994557199625,235.4342247602587,241.46663627762354,245.26170244549095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039b,Spain,2070705730,2027.32832376848,,37.26721002003855,7,-5.743516997767434,95.98508475912755,109.12037674465398,140.55362441104919,113.37879233241085,115.89091105519341,118.89187149404071,121.61687533743172,125.87494194379663,129.14990725866417,131.85347149061906,134.87283029247845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039e,Spain,2070705830,1635.84665273796,,37.047189724939265,7,-5.827745536159459,86.38777360771097,93.86496205166112,130.3978536716201,97.35727422671175,100.12093170788295,103.1185660453355,106.59677398860055,110.13751097021296,113.34985792621815,117.14656940520291,121.87945635999121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a0,Spain,2070694680,1915.7621958411,,37.280972212975925,7,-5.286565636040154,82.0980644593416,117.81319051179314,148.58882766867777,125.23746243655263,129.23866675609526,131.77588855706293,134.2425084475734,136.22695844678987,138.24032276495225,140.25127264740757,142.75904310812842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a5,Spain,2070644620,2533.31294774429,,39.76604965541691,7,-4.483797795872088,176.9918349278662,184.6144285414433,234.86762924691337,189.59541676059993,198.61735935440976,207.11906474136597,211.64210375547117,215.161502820189,218.18204350865312,221.15540031411294,225.61428050047851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a6,Spain,2070689480,5231.39336369159,,38.05582051110554,7,-4.414840505712174,164.5724880491801,194.6979760747821,237.30798340341218,197.29561585195157,199.22370298275047,201.25315120080108,202.76615283963972,204.72806332187275,207.21388684692846,211.24311339202484,219.6870593798945,"{""type"":""MultiPoint"",""coordinates"":[]}"
