system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000018a8,Chile,6070729330,504.412138727104,,-21.198379954997204,7,-69.76130293010293,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018a9,Chile,6070717660,1087.0513876774,,-20.293635585345537,7,-69.76420514851706,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018aa,Chile,6070707610,461.683939412956,,-19.876782874068745,7,-69.53688993698448,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018ab,Chile,6070029040,1292.66718716211,,-21.536270942344093,7,-69.89477599636821,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018ac,Chile,6070749110,1895.57461216621,,-22.317518428730846,7,-68.96209357055895,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018ad,Chile,6070707510,2696.8868308251,,-19.62590450718304,7,-69.33902087299232,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018af,Chile,6070749270,3120.18376623881,,-22.572855350288382,7,-68.74370316014165,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018b1,Chile,6070029140,4215.80605210709,,-19.492997506134007,7,-69.64038920953769,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018b2,Chile,6070748740,3038.85877411842,,-22.671338725775573,7,-69.52012539252306,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018b3,Chile,6070759620,3643.7653043076,,-22.927890195475246,7,-68.98762131326598,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018b5,Chile,6070029150,1081.77662672419,,-19.345912096128426,7,-70.05220723578145,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018b6,Chile,6070029170,4687.07135538707,,-19.068786681835793,7,-69.6374245791122,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018bb,Chile,6070759740,785.150025299501,,-23.145707363251024,7,-69.25614907681039,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018bc,Chile,6070042780,806.622727213858,,-22.93441404727194,7,-69.82715085906695,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018be,Chile,6070029180,2438.18769283328,,-18.84178146544158,7,-69.93476575328947,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018bf,Chile,6070763410,472.388616476763,,-23.116959003577957,7,-69.76926038977753,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018c0,Chile,6070763480,901.6011768866,,-23.19671456170211,7,-69.58432703212203,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018c1,Chile,6070029220,3268.91957210237,,-18.58483740961293,7,-69.8137574091471,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018c2,Chile,6070042340,1380.72042389967,,-23.512580366762286,7,-67.55882029010803,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018d5,Chile,6070040560,253.864885635666,,-20.806895103124724,7,-69.72527061610225,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018e1,Chile,6070717560,6721.79779777845,,-20.128001276193594,7,-69.27241942545989,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018e5,Chile,6070029050,5825.9326893504,,-20.55346564122625,7,-70.00168315416553,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a5,Chile,6070765300,2813.54601703579,,-23.441809052826258,7,-69.35047583658718,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a6,Chile,6070042030,4176.6215908877,,-23.62738288455388,7,-68.8878997387209,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a7,Chile,6070765290,680.819993101704,,-23.196773557368598,7,-70.03311541541737,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a8,Chile,6070765200,414.787163820124,,-23.33624870774282,7,-69.92708615477524,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019a9,Chile,6070041770,1356.21475871918,,-23.59741140333097,7,-69.64818436751656,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019aa,Chile,6070042980,1440.10912598235,,-23.894195260772253,7,-67.66607113321936,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019ab,Chile,6070028860,1032.99834402411,,-23.609471794056102,7,-70.19767184631347,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019b2,Chile,6070029230,94.3271299218375,,-18.463000732295782,7,-70.21419309806268,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019b5,Chile,6070718040,7.51150902681065,,-20.62078059221245,7,-69.64374348880635,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019b8,Chile,6070729730,39.9392439636,,-21.267413647256525,7,-69.67218313126384,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019ba,Chile,6070748830,37.6707168119726,,-22.41552792796175,7,-69.52069992664053,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019bd,Chile,6070765360,36.7721177599333,,-23.455142684698835,7,-70.082228599135,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019be,Chile,6070028850,26.4570046845403,,-23.66673340684285,7,-70.38817291440357,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000019c2,Chile,6070028680,39.4598252034328,,-25.24640520293486,7,-70.40983461504543,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ff6,China,4070465280,167.116146398704,,39.738921209731714,7,76.79592224134043,80.57701592246477,80.57701592246477,83.56577423391781,80.57701592246477,80.769117391905,80.769117391905,80.769117391905,81.11310903599609,81.11310903599609,83.56577423391781,83.56577423391781,"{""type"":""MultiPoint"",""coordinates"":[]}"
