system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000c35,Angola,1040019190,1076.87307554267,,-10.574395979976885,4,13.8087335684084,462.92799795805945,478.82065009018584,506.75716336685144,485.1824630063493,488.489483207214,490.36279983278155,491.44390322477904,494.65144007200837,497.8796150164135,499.5902748219803,503.5654000860644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000192f,Argentina,6040017380,86124.7691809491,,-36.13588214244042,4,-59.993462823173445,112.26820344918512,164.9915188959576,542.4253352891255,190.9850240874592,214.9899136308349,243.00419280544423,277.00146977882156,310.9903336551364,346.9903306837683,379.00198101375537,424.9921851616136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001930,Argentina,6040017530,17427.5557639906,,-36.941233854080814,4,-58.19489204106952,212.4519004590954,282.5939752844882,397.10899097171773,295.52276431407046,306.5410601567471,315.5230192954597,325.5331808369883,334.51795850329927,343.53474417619054,353.5310118006871,369.51645767088763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001931,Argentina,6040017540,17661.5402086678,,-37.563001638502215,4,-57.72916156577867,272.4483822771385,346.55716124342496,487.64187021901046,362.524122861664,377.55584447356364,391.50202398170103,403.52615244870736,415.5151951439323,428.48918292281576,441.4776851181165,456.428391064953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001932,Argentina,6040017980,11741.8432237562,,-38.41879694957459,4,-59.8725258744565,429.6132766232813,458.51256520004364,560.426566231585,467.4961990985625,475.5069889805049,483.50779960903685,490.4969070686066,498.51070090322384,507.50003756121254,517.4960332174195,530.509388163721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001933,Argentina,6040018290,43911.8102085901,,-38.58977214200496,4,-62.87431614742818,516.9098421814787,550.5014025634734,716.2698674716826,563.4911898798898,575.5060272405478,589.5092335007229,603.4986471254362,619.4948497414387,634.4939238352125,651.4876659439695,672.484295850794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001934,Argentina,6040933800,58994.0217342575,,-37.1833063191982,4,-66.31352904467009,199.839779970963,364.91356605254657,531.4020233487566,395.04585078669555,407.0603209574552,416.9801102515032,438.6428191228492,478.9932740510962,491.20616238920314,500.94980492180264,508.94091368384926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001935,Argentina,6040018850,27407.4735851186,,-39.446722104258114,4,-64.17395749355306,428.48336896130076,571.119831027618,743.2708507489114,651.0808985806649,671.0447879888171,681.0076241313536,690.9679739628699,703.0216377184455,708.9859723236792,714.9792684981612,723.0192780171499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001936,Argentina,6040040510,193464.992168785,,-35.50481225797303,4,-63.74330835198792,230.67431610624232,346.984185657942,635.0749717092339,389.0057306449645,421.00143407685863,449.00105891208915,471.0018391544086,493.00111269291443,513.0082262927417,530.9685055690829,560.9884552602824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193c,Argentina,6040017970,10328.0601566958,,-37.8692387024269,4,-59.37739533024674,376.2515086189771,392.73763504606137,491.5366423951865,401.2602719166586,409.256285072439,417.24090217106385,424.7518846275717,431.75113647144985,439.24971519622176,446.7524841014036,456.7603606631318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000193d,Argentina,6040018280,9902.95876052137,,-38.02109221490148,4,-60.88829016194787,399.34513754843135,436.50017639165617,562.8560768768491,458.4764625282204,476.50117658806636,488.5178068289111,497.4844602462238,506.4963365848101,514.5035482568713,522.490955315479,531.4939154351623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001995,Argentina,6040862810,27462.7538103661,,-29.245111534564625,4,-68.29727946918874,95.54118614073181,107.74938159827774,169.9442412777454,118.44761041782586,126.72154721123873,128.79585550833556,130.74320648195157,141.72448471502454,144.61186801046014,151.73653642434172,153.21687186978895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000475,Belarus,2040363700,25000.8759025717,,53.800294936126505,4,28.72163163271846,64.07902083583545,92.26221366683397,191.90418807316786,108.25290897843703,119.77504404393666,128.24379463146659,136.75423580624133,144.75383597039357,153.2371703279767,162.2509052408062,173.76959988423653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f0,Brazil,6040639910,45018.8320507016,,-17.163948117198174,4,-46.36564725244248,985.374782185089,1030.9319375911994,1264.1472186587757,1052.9381036251323,1078.9987364561102,1091.0295132277488,1100.9538046589855,1110.9093101210221,1127.0553462762964,1136.9394494049477,1151.1089426140452,"{""type"":""MultiPoint"",""coordinates"":[]}"
