system:index,CS_max,CntrName,GWIrKHaKm2,HYBAS_ID,RDS_main,RDS_mainDist,RDS_tot,STS,area_km2,constant,crpkHaKm2,dummy,lat,lat_c,lev,lon,lon_c,pet_mm,prec_mm,urbkHaKm2,.geo
2_00000000000000000526,8154.711795220558,Switzerland,0.0,2070495780,147.36584501182924,0.0,1849.219181432095,3.590022573200113,3677.749915337482,1.0,0.10950651874272545,,47.154571452770725,47.15455916786685,7,7.786375479488496,7.785939876742468,603.8571442281806,97.79960445377753,0.009920260188304449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000052b,4615.5269183887885,Switzerland,0.0,2070495890,180.37548606805836,0.721530692322077,1107.441981034108,5.852138466097944,3434.487165508289,1.0,0.02070390134235036,,46.94139582665466,46.9409917391697,7,8.435198631550469,8.43548334948586,538.5727689261893,117.01017150308655,0.006428388929408586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000052c,3082.0325926161136,Switzerland,0.0,2070508840,108.47911154051235,3.565917653213952,833.0579357424742,6.3273356913258425,3213.4043296751875,1.0,0.019688672837670285,,46.66307031110586,46.663087673958145,7,7.767358075609074,7.767465631995071,516.8010154710588,94.13271493900564,0.0040660267852881925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000052d,5231.804297670533,Switzerland,0.0,2070508830,91.89365784152159,0.9406201501145569,935.3847019624493,5.038170251656962,1866.5941217750108,1.0,0.044342032033721605,,46.6423318523172,46.64197182776442,7,7.193200833557804,7.19304249548609,584.0160039139467,100.24247939276688,0.002513435356588995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000052f,5285.998280701479,Switzerland,0.0,2070495430,216.7308744635489,1.398097604197097,1656.2933450756034,5.726708428435036,2406.8875845647153,1.0,0.012993437306110403,,47.12345100992684,47.123315669845056,7,8.921537100392351,8.922613422967654,554.8424551168414,124.90936714110936,0.01149498736485693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000532,625.9636180104352,Switzerland,0.0,2070512380,12.522783172441244,5.749116701542899,264.25300339792716,7.023383852026665,1510.040949888086,1.0,6.852883310061749E-4,,46.70646032002949,46.706464099344814,7,9.06908095713113,9.068849334447188,437.0734487775523,136.8481041865117,1.1799496975276167E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000062,588.0583284868803,Syria,0.0,2070085860,0.0,8.79233944678493,38.92915055933769,4.311689644555438,95.88146710044963,1.0,0.0,,33.07390192507969,33.07389139110503,7,37.262091851438214,37.262085938246074,1575.9020438554753,6.456053038337264,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000063,1667.0,Syria,0.0,2070776580,0.0,0.0,63.43771964076533,3.90042951971886,8.449663889845828,1.0,0.0,,33.05043406148578,33.050434093320305,7,37.34111525664681,37.341114962853275,1561.0093092187003,6.225258244293778,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064,5650.750537884516,Syria,0.17892655695760895,2070738540,157.93644240274472,0.6535227224518373,274.7275978368321,3.0704337965924293,110.20929706667104,1.0,0.4408300607537357,,35.02845614729532,35.02845675907718,7,36.8665646878842,36.8665790576405,1328.651158103686,29.400215374069838,2.375332361749143E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065,10000.0,Syria,0.0,2070108340,0.0,0.0,165.5536402812429,4.002948514402359,14.170314530887529,1.0,0.05416153265240111,,34.73978469418611,34.739782814321195,7,37.31006067312643,37.310058816622295,1322.567403451618,17.394813982418885,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
