system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000396,Portugal,2070018710,6190.38853491513,,38.13461791398386,7,-8.256832174869599,39.72027081341528,53.21872739615818,111.90116759069238,62.714929841690235,69.25269476745329,74.29265647098127,78.23750428632756,81.28173933720853,84.22016369783215,87.6597173148066,96.18012000384013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039c,Portugal,2070018840,3966.37643536648,,39.24893502612403,7,-8.668419723958893,66.00983555046129,85.25930830053262,156.9695505780559,91.78215518767207,96.26150728075804,100.77129366143083,107.26794082776127,113.71829415888317,120.79973817859198,126.3036118899639,136.13916988443708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039d,Portugal,2070019030,6663.0963190682,,40.34516583208506,7,-8.067586734508588,35.336204546239,40.39307258944874,56.63284770488473,41.8276962270756,43.69531341383536,44.93957153894085,46.2227279928982,48.191116134208265,51.04384189102012,53.22136804124271,54.79674038447518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039f,Portugal,2070018720,2149.96405582749,,38.59462224152162,7,-8.789765855130742,86.28824193626926,107.95042995765303,146.87544023314467,113.29553281395081,118.10384041786601,121.93598328893795,130.13317944658127,131.86993361965423,135.59569212524403,138.40961244176398,141.87838920818527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a1,Portugal,2070018650,1015.8763850411,,38.13998726339061,7,-8.728989787337294,109.4296116820434,116.48346686114668,128.27938367971578,120.32505706861376,123.5976875759056,124.36498683559937,125.01288670989493,125.45258243386088,125.85787634758753,126.19945596441653,126.64180476455341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a2,Portugal,2070018470,1731.61124935826,,37.14472034881729,7,-7.985455751270259,14.252204075281618,27.78541750335115,93.03390564091936,36.34153676414325,44.191609534848816,48.26678579623234,53.1829980806623,66.1204880136625,72.28787622508086,77.81762958583607,81.75306234090863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a3,Portugal,2070018640,1573.20909059435,,37.56506421233873,7,-8.47434772091819,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a4,Portugal,2070018550,970.627888694346,,37.30897066872513,7,-8.348600352956346,73.87677022727301,78.24412569810042,93.00486495452279,84.18571991358507,85.4861096462838,85.85586617354377,86.65014053718983,87.10744903977208,87.84744541036915,88.23882826382983,88.91658069095439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a7,Portugal,2070019100,2497.08439670632,,40.6681580888306,7,-8.250500274469713,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a9,Portugal,2070621760,3686.52917706111,,41.077933662156425,7,-7.75154434739532,38.21374460305169,42.127532434355004,90.53531423602266,46.28539744737263,49.12823195217021,75.30006853590785,78.08806023412595,80.11080827409829,82.92252053253746,85.05874030585451,88.09418755670718,"{""type"":""MultiPoint"",""coordinates"":[]}"
