"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
393,"Slovakia","SVK","HUN",1,0.112117298120706,0.0285173887545444,0.112117298120706,0.0285173887545444,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
22,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
22,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
21,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
21,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
20,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
20,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
9,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
9,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
30,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
4,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
4,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
16,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
16,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
19,"Belgium","BEL","NLD",1,-0.161119349143352,-1.08780503332653,-0.161119349143352,-1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
19,"Netherlands","NLD","BEL",1,0.161119349143352,1.08780503332653,0.161119349143352,1.08780503332653,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
17,"Belgium","BEL","FRA",1,0.0283706971292156,0.995212788167068,0.0283706971292156,0.995212788167068,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
10,"Belgium","BEL","FRA",1,0.0283706971292156,0.995212788167068,0.0283706971292156,0.995212788167068,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
29,"Belgium","BEL","FRA",1,0.0283706971292156,0.995212788167068,0.0283706971292156,0.995212788167068,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
29,"France","FRA","BEL",1,-0.0283706971292156,-0.995212788167068,-0.0283706971292156,-0.995212788167068,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
2,"Germany","DEU","CHE",2,-0.0422598092898827,-0.422980446028154,-0.0211299046449414,0.0766546933420284,0.0422598092898827,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
2,"France","FRA","CHE",2,-0.0422598092898827,-0.999270278740365,-0.0211299046449414,-0.787780055726288,0.0422598092898827,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
315,"Algeria","DZA","TUN",2,-0.958254930973187,0.567896216178214,-0.0119728467981768,1.52786627547799,0.958254930973187,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
315,"Libya","LBY","TUN",2,-1.89256416835002,-1.91994011859955,-1.41343670286343,-2.20388822668866,1.89256416835002,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
315,"Tunisia","TUN","LBY",2,1.89256416835002,1.91994011859955,1.4254095496616,0.676021951210667,1.89256416835002,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
72,"Morocco","MAR","DZA",1,1.26291533995939,-0.46750179397816,1.26291533995939,-0.46750179397816,1.26291533995939,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
40,"Libya","LBY","TUN",1,-1.89256416835002,-1.91994011859955,-1.89256416835002,-1.91994011859955,1.89256416835002,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
40,"Tunisia","TUN","LBY",1,1.89256416835002,1.91994011859955,1.89256416835002,1.91994011859955,1.89256416835002,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
42,"Tunisia","TUN","DZA",1,0.958254930973187,-0.567896216178214,0.958254930973187,-0.567896216178214,0.958254930973187,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
391,"Egypt","EGY","ISR",2,-1.36736635123437,0.0182526501839341,-1.35771974976703,0.819014451219584,1.36736635123437,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
391,"Israel","ISR","EGY",2,1.36736635123437,-0.0182526501839342,0.693329777084525,0.791635475943682,1.36736635123437,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
391,"Gaza Strip","PSE","EGY",2,1.34807314829969,-1.61977625225523,0.664389972682507,-1.61064992716327,1.34807314829969,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
306,"Egypt","EGY","ISR",2,-1.36736635123437,0.0182526501839341,-1.35771974976703,0.819014451219584,1.36736635123437,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
306,"Israel","ISR","EGY",2,1.36736635123437,-0.0182526501839342,0.693329777084525,0.791635475943682,1.36736635123437,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
306,"Gaza Strip","PSE","EGY",2,1.34807314829969,-1.61977625225523,0.664389972682507,-1.61064992716327,1.34807314829969,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
388,"Israel","ISR","PSE",1,0.0192932029346789,1.6015236020713,0.0192932029346789,1.6015236020713,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
388,"West Bank","PSE","ISR",1,-0.0192932029346789,-1.6015236020713,-0.0192932029346789,-1.6015236020713,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
121,"Iraq","IRQ","TUR",1,-0.844953193427949,-0.716251235854646,-0.844953193427949,-0.716251235854646,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
119,"Iraq","IRQ","TUR",1,-0.844953193427949,-0.716251235854646,-0.844953193427949,-0.716251235854646,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
286,"Jordan","JOR","SAU",1,1.52242653544447,2.67977816400314,1.52242653544447,2.67977816400314,1.52242653544447,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
286,"Saudi Arabia","SAU","JOR",1,-1.52242653544447,-2.67977816400314,-1.52242653544447,-2.67977816400314,1.52242653544447,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
284,"Kuwait","KWT","IRQ",2,-0.555525802683898,1.65965182329097,-0.0891157857712148,2.51492865503076,0.555525802683898,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
284,"Saudi Arabia","SAU","IRQ",2,-0.932820033825366,-1.71055366347957,-0.655057132483417,-2.54037957512505,0.932820033825366,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
285,"Saudi Arabia","SAU","JOR",1,-1.52242653544447,-2.67977816400314,-1.52242653544447,-2.67977816400314,1.52242653544447,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
283,"Kuwait","KWT","IRQ",2,-0.555525802683898,1.65965182329097,-0.0891157857712148,2.51492865503076,0.555525802683898,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
283,"Saudi Arabia","SAU","IRQ",2,-0.932820033825366,-1.71055366347957,-0.655057132483417,-2.54037957512505,0.932820033825366,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
231,"Saudi Arabia","SAU","YEM",1,-1.34373474670109,-0.380268966504867,-1.34373474670109,-0.380268966504867,1.34373474670109,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
142,"Iran","IRN","TKM",1,0.321583624127462,1.93203741484709,0.321583624127462,1.93203741484709,0.321583624127462,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
230,"Saudi Arabia","SAU","YEM",1,-1.34373474670109,-0.380268966504867,-1.34373474670109,-0.380268966504867,1.34373474670109,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
