aq_id,IGRAC_Code,AquiferName,CountryName,CountryCode,Region,lat_c,lon_c,RDS_mainDist,CSI,G_CSI,NearRiverBorder,Irrig,GWIrrig,IrrigNeed,Overdraft,OverIR6,G_Irrig,G_IrrigGW,gini_gwpct_gt0
335,N045,Rio Altar Aquifer,Mexico,MEX,AMER,31.2245319827125,-111.267453072438,0.0838682771072678,7108.08363132051,0.62035713481956,FALSE,0.00341439603349489,0.00341439603349489,0,0,0,-0.118382575506289,-0.0498767778870446,-0.0498767778870446
335,N045,Rio Altar Aquifer,United States,USA,AMER,31.4509352900338,-111.35074353527,0,94.8297117851215,0.961722999909591,FALSE,0,0,0,0,0,-0.593986297709623,-0.593986297709623,-0.593986297709623
337,N048,Rio Agua Prieta Aquifer / Douglas Basin,Mexico,MEX,AMER,31.2600015504692,-109.571428855561,0,4840.31426160054,-0.938485831960429,FALSE,0.00133101350148116,0.00133101350148116,0,0,0,0.103647035151683,0.103647035151683,0.103647035151683
337,N048,Rio Agua Prieta Aquifer / Douglas Basin,United States,USA,AMER,31.5812512712724,-109.679974198011,6.58457406406774,5980.34180962866,0.489446262738642,FALSE,0.0135266940264008,0.0135266940264008,0.0232413814950005,0.0113066409054566,0.0113066409054566,0.665280980217322,0.665280980217322,0.665280980217322
331,N053,Janos Aquifer / Playas Basin,Mexico,MEX,AMER,30.9958682875521,-108.551681656731,0.473094854496759,6113.15372689279,-0.202911631724871,FALSE,0.0265939905729249,0.0263988414129635,0.0434839626916014,0.0237434324076101,0.0237434324076101,0.352783690396525,0.35676575201327,0.35676575201327
331,N053,Janos Aquifer / Playas Basin,United States,USA,AMER,31.6823492309329,-108.54382704202,33.4668863339759,2732.13657844781,0.822303128920227,FALSE,0.00181446833852329,0.000961279621310189,0,0,0,-0.131057934836867,-0.175136608555803,-0.175136608555803
334,N055,Ascension Aquifer / Hachita Moscos Basin,Mexico,MEX,AMER,31.285076275379,-108.03254873635,2.6797455345016,3682.2473175259,0.676237880917762,FALSE,0.0413535183219808,0.039523907130198,0.0652036823921685,0.0404350172093404,0.0404350172093404,0.0548560831185148,0.0216486856869568,0.0216486856869568
334,N055,Ascension Aquifer / Hachita Moscos Basin,United States,USA,AMER,31.7616834225061,-108.267127239277,15.8976785305206,439.973827127301,0.741461441881161,FALSE,0,0,0.000290089548438015,0,0,-0.974621454464774,-0.974621454464774,-0.974621454464774
332,N057,Potrillo Mountains,Mexico,MEX,AMER,31.7654336793399,-107.185453487758,0,4251.68202797699,0.877162041412744,TRUE,0,0,0,0,0,NA,NA,NA
332,N057,Potrillo Mountains,United States,USA,AMER,31.9735462067773,-107.145426292144,95.6996537632928,4181.74653183708,-0.0541436193270286,TRUE,0,0,0,0,0,NA,NA,NA
326,N059,Red Light Draw Bolson,Mexico,MEX,AMER,30.587759188506,-105.085561004214,7.10708147238759,1709.13070165601,1,TRUE,0,0,0,0,0,NA,NA,NA
326,N059,Red Light Draw Bolson,United States,USA,AMER,30.8955647383436,-105.212023497762,49.8224913011386,4989.9517414314,0.769858164109827,TRUE,0,0,0,0,0,NA,NA,NA
325,N061,Green River Valley Bolson,Mexico,MEX,AMER,30.4048085112292,-104.894791498904,0.38223286419441,5015.84070102788,0.591051097074426,TRUE,0,0,0,0,0,-0.983535654310556,NA,-0.983535654310556
325,N061,Green River Valley Bolson,United States,USA,AMER,30.662079663823,-104.937124089561,18.7951258725923,7775.74314411466,0.791578118853038,TRUE,0,0,0,0,0,-0.996767853207657,NA,-0.996767853207657
328,N062,Presidio Bolson,Mexico,MEX,AMER,29.7965046740655,-104.616896920841,0.398307130411875,3199.19963726708,0.84617138960762,TRUE,0.0261016966418393,0,0.0340008052047923,0.0260166181418982,0.019381871040601,0.123581207726572,NA,0.00524482118712422
328,N062,Presidio Bolson,United States,USA,AMER,29.7695075561628,-104.457056918265,7.89193523351779,2583.521315423,0.973595184572498,TRUE,0.00349787886152339,0,0.00400372477223875,0.00310634594226744,0.00295666082326848,-0.884921366425688,NA,-0.8923025708805
324,N063,Redford Bolson,Mexico,MEX,AMER,29.3904149629272,-104.185548924196,0.938708473876173,2206.17170327638,0.960974718625067,TRUE,0.0143183361605617,0,0.0217858453708002,0.0101703879672902,0.0101703879672902,-0.843774859804035,NA,-0.843774859804035
324,N063,Redford Bolson,United States,USA,AMER,29.4483774895913,-104.18114656869,0.790071704645192,2684.55677867903,0.958999797433697,TRUE,0.0241074726484163,0,0.0261990071760405,0.0225623083150446,0.0225623083150446,-0.567709631749429,NA,-0.567709631749429
366,N068,Edwards Aquifer,Mexico,MEX,AMER,29.138467856728,-101.80555043218,13.0833688632225,812.317411143023,-0.615038796128637,TRUE,9.81950946694428e-05,0,0.000190564120580286,9.81950946694428e-05,8.55247890968886e-05,-0.515959566944128,NA,-0.533181088005473
366,N068,Edwards Aquifer,United States,USA,AMER,30.4020303746508,-100.921559603938,19.6645101630854,5268.62621994097,0.0613764347217125,TRUE,0.000120013588281869,3.97135011362841e-05,0.0009961616595031,0,0,0.551020948660063,0.487386246638322,0.556476660339565
321,N069,Santa Fe del Pino Aquifer,Mexico,MEX,AMER,29.1198440611593,-102.901156751547,0.816126739970107,-1,0.805739213914509,TRUE,0,0,0,0,0,NA,NA,NA
