"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
331,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
334,"Mexico","MEX","USA",1,0.0277795641070757,-1.78491416200189,0.0277795641070757,-1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
366,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
367,"Mexico","MEX","USA",1,0.0277795641070757,-1.78491416200189,0.0277795641070757,-1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
367,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
323,"Mexico","MEX","USA",1,0.0277795641070757,-1.78491416200189,0.0277795641070757,-1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
323,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
320,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
318,"United States","USA","MEX",1,-0.0277795641070757,1.78491416200189,-0.0277795641070757,1.78491416200189,0.0277795641070757,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
257,"Peru","PER","ECU",1,0.484245985961279,0.206598231913206,0.484245985961279,0.206598231913206,0.484245985961279,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
256,"Peru","PER","ECU",1,0.484245985961279,0.206598231913206,0.484245985961279,0.206598231913206,0.484245985961279,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
255,"Bolivia","BOL","PER",1,-0.332439973093275,-0.648043588486344,-0.332439973093275,-0.648043588486344,0.332439973093275,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
255,"Peru","PER","BOL",1,0.332439973093275,0.648043588486344,0.332439973093275,0.648043588486344,0.332439973093275,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
259,"Brazil","BRA","PRY",1,-0.0194180858571016,0.474357531147823,-0.0194180858571016,0.474357531147823,0.0194180858571016,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
281,"Argentina","ARG","URY",1,-0.310154928303839,-0.537254257811185,-0.310154928303839,-0.537254257811185,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
290,"Argentina","ARG","URY",1,-0.310154928303839,-0.537254257811185,-0.310154928303839,-0.537254257811185,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
61,"Argentina","ARG","BOL",2,0.437800488751101,1.15049320255929,0.246944977701072,0.964289943403953,0.437800488751101,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
200,"China","CHN","RUS",1,0.486810747562117,-0.112623220918445,0.486810747562117,-0.112623220918445,0.486810747562117,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
201,"China","CHN","RUS",1,0.486810747562117,-0.112623220918445,0.486810747562117,-0.112623220918445,0.486810747562117,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
121,"Turkey","TUR","IRQ",1,0.84495319342795,0.961907664270289,0.84495319342795,0.961907664270289,0.84495319342795,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
200,"Russia","RUS","CHN",1,-0.486810747562117,0.112623220918445,-0.486810747562117,0.112623220918445,0.486810747562117,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
201,"Russia","RUS","CHN",1,-0.486810747562117,0.112623220918445,-0.486810747562117,0.112623220918445,0.486810747562117,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
119,"Turkey","TUR","IRQ",1,0.84495319342795,0.961907664270289,0.84495319342795,0.961907664270289,0.84495319342795,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
142,"Turkmenistan","TKM","IRN",1,-0.321583624127462,0.278453782008787,-0.321583624127462,0.278453782008787,0.321583624127462,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
87,"Albania","ALB","MNE",1,0.159064694629687,-0.153340986851944,0.159064694629687,-0.153340986851944,0.159064694629687,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
87,"Montenegro","MNE","ALB",1,-0.159064694629688,0.153340986851944,-0.159064694629688,0.153340986851944,0.159064694629688,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
78,"Greece","GRC","MKD",2,0.327422401101295,0.974670428851487,0.225860058889436,0.873408642610085,0.327422401101295,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
83,"Greece","GRC","MKD",1,0.327422401101295,0.974670428851487,0.327422401101295,0.974670428851487,0.327422401101295,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
83,"Macedonia","MKD","GRC",1,-0.327422401101295,-0.974670428851487,-0.327422401101295,-0.974670428851487,0.327422401101295,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
417,"Albania","ALB","MNE",1,0.159064694629687,-0.153340986851944,0.159064694629687,-0.153340986851944,0.159064694629687,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
417,"Montenegro","MNE","ALB",1,-0.159064694629688,0.153340986851944,-0.159064694629688,0.153340986851944,0.159064694629688,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
369,"Spain","ESP","PRT",1,-0.200670695462151,0.187318279164156,-0.200670695462151,0.187318279164156,0.200670695462151,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
369,"Portugal","PRT","ESP",1,0.200670695462151,-0.187318279164156,0.200670695462151,-0.187318279164156,0.200670695462151,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
376,"Austria","AUT","DEU",1,-0.146982190348646,0.0378657988569698,-0.146982190348646,0.0378657988569698,0.146982190348646,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
376,"Germany","DEU","AUT",1,0.146982190348646,-0.0378657988569697,0.146982190348646,-0.0378657988569697,0.146982190348646,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
393,"Hungary","HUN","SVK",1,-0.112117298120706,-0.109690795028414,-0.112117298120706,-0.109690795028414,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
393,"Slovakia","SVK","HUN",1,0.112117298120706,0.109690795028414,0.112117298120706,0.109690795028414,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
22,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
22,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
21,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
21,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
20,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
20,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
